Date,Breadth Ratio
1996-10-15,0.382899163488145
1996-10-16,0.6437534718943698
1996-10-17,0.8114658749350329
1996-10-18,0.6856239551844153
1996-10-21,0.22729670419102652
1996-10-22,0.21299227876364282
1996-10-23,0.47948952193623684
1996-10-24,0.3159298932928537
1996-10-25,0.24833216272343797
1996-10-28,0.3697243626287583
1996-10-29,0.3188891661472392
1996-10-30,0.4508780525498571
1996-10-31,0.7812028772180858
1996-11-01,0.47585147188466953
1996-11-04,0.7265855728778147
1996-11-05,0.7920662309859823
1996-11-06,0.6256946934400958
1996-11-07,0.693479591979753
1996-11-08,0.7158137625836303
1996-11-11,0.5456821872496017
1996-11-12,0.23135168151468052
1996-11-13,0.6483339972031273
1996-11-14,0.7533027048303512
1996-11-15,0.2953777504632304
1996-11-18,0.32996944968268493
1996-11-19,0.7288126447611641
1996-11-20,0.6134906823645795
1996-11-21,0.29368767320875905
1996-11-22,0.8798930598946767
1996-11-25,0.4795954235598298
1996-11-26,0.45119906041801033
1996-11-27,0.7087036650326382
1996-11-29,0.48867458875626163
1996-12-02,0.7780858044769822
1996-12-03,0.21656195233323194
1996-12-04,0.2689573241590494
1996-12-05,0.29952017526951813
1996-12-06,0.4149861911107948
1996-12-09,0.6709959382968075
1996-12-10,0.30826554171483317
1996-12-11,0.44166192411739924
1996-12-12,0.1265280951120586
1996-12-13,0.20448869330867525
1996-12-16,0.1088666227764405
1996-12-17,0.4880748261781422
1996-12-18,0.8169338561166091
1996-12-19,0.623032172954007
1996-12-20,0.6598663567689879
1996-12-23,0.18892858254864905
1996-12-24,0.5946858550588556
1996-12-26,0.5800739362286536
1996-12-27,0.6005663406229113
1996-12-30,0.16538099812517365
1996-12-31,0.07536628094077197
1997-01-02,0.38276137349284955
1997-01-03,0.8907125681048836
1997-01-06,0.18686491379791126
1997-01-07,0.3527208323897885
1997-01-08,0.6620573379184926
1997-01-09,0.7572550877219683
1997-01-10,0.7633364022099288
1997-01-13,0.41020616089901335
1997-01-14,0.6230490386376786
1997-01-15,0.22126819873063594
1997-01-16,0.3700834131291656
1997-01-17,0.5475697546707616
1997-01-20,0.7718337983748443
1997-01-21,0.7246854484185828
1997-01-22,0.5269890448252939
1997-01-23,0.3707047810516938
1997-01-24,0.19414040233758567
1997-01-27,0.16194586352395546
1997-01-28,0.34931426950671607
1997-01-29,0.5471493441559144
1997-01-30,0.8457152519360843
1997-01-31,0.6149512270431781
1997-02-03,0.34897233114437254
1997-02-04,0.2916687400728826
1997-02-05,0.0694675860092567
1997-02-06,0.6590614535048775
1997-02-07,0.532478948782157
1997-02-10,0.18411881728479731
1997-02-11,0.7353487594113768
1997-02-12,0.9141069414118977
1997-02-13,0.7367746583021902
1997-02-14,0.5766742067407216
1997-02-18,0.7686745480229656
1997-02-19,0.3570344506088004
1997-02-20,0.17546294781417782
1997-02-21,0.2047488964551394
1997-02-24,0.8265266841776034
1997-02-25,0.5192395369099406
1997-02-26,0.5688893455192265
1997-02-27,0.10000499320039707
1997-02-28,0.5513089192454842
1997-03-03,0.5890662806504227
1997-03-04,0.6721785608860479
1997-03-05,0.8824334260240896
1997-03-06,0.19221699774527415
1997-03-07,0.34183792241830924
1997-03-10,0.8985715769049731
1997-03-11,0.2211745968344864
1997-03-12,0.23606782740176604
1997-03-13,0.5412334668972923
1997-03-14,0.5794818949010389
1997-03-17,0.35306845733900233
1997-03-18,0.3354275448015367
1997-03-19,0.16192842074351058
1997-03-20,0.5467964194252102
1997-03-21,0.2465123443112395
1997-03-24,0.44420667567664956
1997-03-25,0.5511805006248159
1997-03-26,0.7843982164296687
1997-03-27,0.5571704594434704
1997-03-31,0.047392574895772775
1997-04-01,0.550674927433683
1997-04-02,0.3200947394877468
1997-04-03,0.769207854873387
1997-04-04,0.8184918340039136
1997-04-07,0.7699112066372203
1997-04-08,0.5371178173725789
1997-04-09,0.14385141854012776
1997-04-10,0.19493667367508122
1997-04-11,0.03852992460852476
1997-04-14,0.8010147919320021
1997-04-15,0.3430189483606159
1997-04-16,0.5610787342449876
1997-04-17,0.6268644973483694
1997-04-18,0.43434840387427576
1997-04-21,0.23998324501718937
1997-04-22,0.8507239449296018
1997-04-23,0.7189441489600156
1997-04-24,0.34192002590588844
1997-04-25,0.104679149764501
1997-04-28,0.8110115200038346
1997-04-29,0.9310526508370304
1997-04-30,0.7248073177740986
1997-05-01,0.5373843123929869
1997-05-02,0.7692132426637045
1997-05-05,0.7601870806997802
1997-05-06,0.19822827253633407
1997-05-07,0.37620981059658004
1997-05-08,0.766965899894599
1997-05-09,0.7289483911875971
1997-05-12,0.7558267526097056
1997-05-13,0.28986132776365037
1997-05-14,0.6275512281056634
1997-05-15,0.82226455737473
1997-05-16,0.10182282069546493
1997-05-19,0.3686463370515518
1997-05-20,0.8123362145817439
1997-05-21,0.5901244511142517
1997-05-22,0.2502206269703048
1997-05-23,0.8896418458130745
1997-05-27,0.8358486809322943
1997-05-28,0.4034918061253496
1997-05-29,0.1712661580959964
1997-05-30,0.27873452452841385
1997-06-02,0.4901230772377095
1997-06-03,0.20161840321384344
1997-06-04,0.26252967620724127
1997-06-05,0.7682762009833026
1997-06-06,0.9310778290922812
1997-06-09,0.647458713590288
1997-06-10,0.2532729860744182
1997-06-11,0.6647947876650888
1997-06-12,0.5224835473807314
1997-06-13,0.7579949248112575
1997-06-16,0.5889769361038045
1997-06-17,0.7217905370854182
1997-06-18,0.2468073797225155
1997-06-19,0.45072342527773435
1997-06-20,0.5065991824730742
1997-06-23,0.1901197579206026
1997-06-24,0.780982651668758
1997-06-25,0.27195993627584714
1997-06-26,0.1429263565172576
1997-06-27,0.3313054040228415
1997-06-30,0.29536246324223087
1997-07-01,0.34454419664025676
1997-07-02,0.5931322068396218
1997-07-03,0.9355161604773985
1997-07-07,0.5710756868161094
1997-07-08,0.6846147105403908
1997-07-09,0.4518458334167612
1997-07-10,0.30381594475820833
1997-07-11,0.8278311362444852
1997-07-14,0.8108123307499228
1997-07-15,0.8528718173326697
1997-07-16,0.8571837559816545
1997-07-17,0.6635665699293437
1997-07-18,0.061736932733146475
1997-07-21,0.21978728463631939
1997-07-22,0.9256837731302957
1997-07-23,0.5252748822614647
1997-07-24,0.41571362566789033
1997-07-25,0.5349538550649994
1997-07-28,0.46628611736161185
1997-07-29,0.5792577477883285
1997-07-30,0.9281141619590356
1997-07-31,0.7497940584487688
1997-08-01,0.6632929786376015
1997-08-04,0.8483324147070929
1997-08-05,0.5787370031414785
1997-08-06,0.9322841731651604
1997-08-07,0.8624172299130909
1997-08-08,0.053383897197634984
1997-08-11,0.09888253832908982
1997-08-12,0.084539131149426
1997-08-13,0.8054665641348343
1997-08-14,0.4179993260092094
1997-08-15,0.283663613978246
1997-08-18,0.796376481140886
1997-08-19,0.8260101728507145
1997-08-20,0.8442049457023628
1997-08-21,0.09817637895934021
1997-08-22,0.22026328599047587
1997-08-25,0.30260870823732205
1997-08-26,0.13010585466361324
1997-08-27,0.5627782895327685
1997-08-28,0.09345922474170094
1997-08-29,0.38984818952913347
1997-09-02,0.9711376291481992
1997-09-03,0.7001620221488569
1997-09-04,0.5215275741902605
1997-09-05,0.29158738611740204
1997-09-08,0.48282682210049493
1997-09-09,0.6862918760509799
1997-09-10,0.3133119949332623
1997-09-11,0.29662926646150506
1997-09-12,0.6800871528333756
1997-09-15,0.20062530466210127
1997-09-16,0.9020340766132655
1997-09-17,0.22963431359041345
1997-09-18,0.5757335427440219
1997-09-19,0.5899436611281142
1997-09-22,0.769528873461749
1997-09-23,0.4055657077524837
1997-09-24,0.20607030976642066
1997-09-25,0.24789425910881693
1997-09-26,0.6477201504274119
1997-09-29,0.7662231792740626
1997-09-30,0.21058077409837025
1997-10-01,0.45229374036768544
1997-10-02,0.6280907539242295
1997-10-03,0.7419073043690949
1997-10-06,0.6489433407911859
1997-10-07,0.6915857803830096
1997-10-08,0.31009536750953687
1997-10-09,0.6265420037340624
1997-10-10,0.5856146646282968
1997-10-13,0.45477020888412867
1997-10-14,0.2484393920465714
1997-10-15,0.6058014396674736
1997-10-16,0.067786164523892
1997-10-17,0.06656947285419368
1997-10-20,0.4938207552160048
1997-10-21,0.9185754297397394
1997-10-22,0.22318494861047863
1997-10-23,0.07381329146691577
1997-10-24,0.09037338158705614
1997-10-27,0.22300339373594077
1997-10-28,0.9635095309299647
1997-10-29,0.4329715834747088
1997-10-30,0.08957553442522236
1997-10-31,0.8581691806183701
1997-11-03,0.9864438998297835
1997-11-04,0.608965472363475
1997-11-05,0.708947256404709
1997-11-06,0.5899946176826784
1997-11-07,0.5861721890593804
1997-11-10,0.05740077642764933
1997-11-11,0.30504825686186526
1997-11-12,0.10061349684331658
1997-11-13,0.8628516669125984
1997-11-14,0.8692117988178006
1997-11-17,0.9593962786004292
1997-11-18,0.14696735266273472
1997-11-19,0.7540002103856543
1997-11-20,0.9166388252122465
1997-11-21,0.4669569659512583
1997-11-24,0.03736233354232132
1997-11-25,0.49973448389193903
1997-11-26,0.5382194604875713
1997-11-28,0.7512392119406275
1997-12-01,0.6976587735547056
1997-12-02,0.22894287847441544
1997-12-03,0.4687015217738659
1997-12-04,0.21671631058447965
1997-12-05,0.8121813546879414
1997-12-08,0.5454659390016181
1997-12-09,0.06301085634053287
1997-12-10,0.38582202184875336
1997-12-11,0.05643121916428786
1997-12-12,0.22403397870072372
1997-12-15,0.6762806113715356
1997-12-16,0.7453815623241773
1997-12-17,0.2695543071136486
1997-12-18,0.1318304824161803
1997-12-19,0.3108512502697829
1997-12-22,0.5663933008956299
1997-12-23,0.07821328996885989
1997-12-24,0.427470375518478
1997-12-26,0.860624975407735
1997-12-29,0.5604279045359892
1997-12-30,0.9602700932083281
1997-12-31,0.2575206146509394
1998-01-02,0.8594750335792471
1998-01-05,0.3253644347710831
1998-01-06,0.7853462793804858
1998-01-07,0.12577178726164992
1998-01-08,0.7145296549845401
1998-01-09,0.00707906183700261
1998-01-12,0.7811112823983143
1998-01-13,0.8891422274179837
1998-01-14,0.7132163982663405
1998-01-15,0.24665227759279562
1998-01-16,0.5099755840992629
1998-01-20,0.9076867527724893
1998-01-21,0.28897853413234165
1998-01-22,0.5305077995281341
1998-01-23,0.49179928894499897
1998-01-26,0.38187775175843675
1998-01-27,0.7124121359121748
1998-01-28,0.8535048224670695
1998-01-29,0.5999616783885026
1998-01-30,0.4434669953951149
1998-02-02,0.5729531180244882
1998-02-03,0.7573727647877849
1998-02-04,0.5843345826750965
1998-02-05,0.38639976132671333
1998-02-06,0.9031439554634269
1998-02-09,0.6542122226901057
1998-02-10,0.8008241891897233
1998-02-11,0.3198189184687718
1998-02-12,0.642014462306776
1998-02-13,0.5350177243782466
1998-02-17,0.5727154900330064
1998-02-18,0.893507846126392
1998-02-19,0.3647104500039726
1998-02-20,0.4551393515065396
1998-02-23,0.8322233862166262
1998-02-24,0.5162600901512554
1998-02-25,0.8909581365087732
1998-02-26,0.7465184547376823
1998-02-27,0.5579654961229504
1998-03-02,0.21202961761690753
1998-03-03,0.6719345670787499
1998-03-04,0.6956765366069597
1998-03-05,0.0964795346012003
1998-03-06,0.9313120182945516
1998-03-09,0.20621033477097286
1998-03-10,0.9161560200628346
1998-03-11,0.849377706519464
1998-03-12,0.7989797980229021
1998-03-13,0.8296545706621276
1998-03-16,0.46906746552841805
1998-03-17,0.28113812876897065
1998-03-18,0.6878367810111328
1998-03-19,0.49342214991660366
1998-03-20,0.34007183489600545
1998-03-23,0.35790954741610753
1998-03-24,0.8509365652538033
1998-03-25,0.46772203743567503
1998-03-26,0.43890821032873145
1998-03-27,0.5090771387819842
1998-03-30,0.5773733696159293
1998-03-31,0.8397420386761099
1998-04-01,0.4891654304672973
1998-04-02,0.496263314838255
1998-04-03,0.43857549250008
1998-04-06,0.17289573630581823
1998-04-07,0.14501574003057932
1998-04-08,0.23569693552895313
1998-04-09,0.7246347819886312
1998-04-13,0.5979974189768211
1998-04-14,0.7263686618021017
1998-04-15,0.7113590041078308
1998-04-16,0.7826734563058053
1998-04-17,0.4043002116887935
1998-04-20,0.8068354070934216
1998-04-21,0.5098178683300996
1998-04-22,0.44485150433032844
1998-04-23,0.5193631280040423
1998-04-24,0.5063703257313602
1998-04-27,0.03374250968635486
1998-04-28,0.27669222465468085
1998-04-29,0.8830607722529047
1998-04-30,0.7707123594290418
1998-05-01,0.6802113695863495
1998-05-04,0.7736229493895908
1998-05-05,0.5524987714496955
1998-05-06,0.7099115230780934
1998-05-07,0.13356510857214193
1998-05-08,0.9012727017008246
1998-05-11,0.631379503202622
1998-05-12,0.5835936238253439
1998-05-13,0.7431967501308138
1998-05-14,0.3544418836035344
1998-05-15,0.21355053673240867
1998-05-18,0.2615566931245037
1998-05-19,0.7848713923201273
1998-05-20,0.4862333817439943
1998-05-21,0.26819663344456657
1998-05-22,0.22867800169538482
1998-05-26,0.1351851406854992
1998-05-27,0.5913412199496684
1998-05-28,0.698191479699159
1998-05-29,0.19115393931907504
1998-06-01,0.19251493633686273
1998-06-02,0.6830217792111256
1998-06-03,0.15605366876211468
1998-06-04,0.7922335023457192
1998-06-05,0.9334347037452649
1998-06-08,0.6021001760373778
1998-06-09,0.8099641153677861
1998-06-10,0.1898513287864396
1998-06-11,0.06460439518180568
1998-06-12,0.6560404006620497
1998-06-15,0.12320753873252076
1998-06-16,0.7289974478070442
1998-06-17,0.7641696767033586
1998-06-18,0.557927000222302
1998-06-19,0.3543400495215608
1998-06-22,0.7611351328946103
1998-06-23,0.8645069875456277
1998-06-24,0.8720713073366176
1998-06-25,0.4142912224857462
1998-06-26,0.5738229543119242
1998-06-29,0.7264156421990793
1998-06-30,0.42628437748219555
1998-07-01,0.7982385031472424
1998-07-02,0.2040907155575223
1998-07-06,0.8426295685042677
1998-07-07,0.6005930567063209
1998-07-08,0.9110495782810668
1998-07-09,0.2841068000608811
1998-07-10,0.7018949485932701
1998-07-13,0.7761014409276348
1998-07-14,0.31956330237970043
1998-07-15,0.7602485103058279
1998-07-16,0.8993051011184113
1998-07-17,0.31408661096093976
1998-07-20,0.33483934258926307
1998-07-21,0.18915646491588184
1998-07-22,0.32690252810304066
1998-07-23,0.25323413113736226
1998-07-24,0.3035942485129411
1998-07-27,0.4782452288050054
1998-07-28,0.19074033077922667
1998-07-29,0.5416671613742067
1998-07-30,0.8658458907545733
1998-07-31,0.13047864568070947
1998-08-03,0.6222395343992708
1998-08-04,0.020009754093514045
1998-08-05,0.723140347802788
1998-08-06,0.7074179524317343
1998-08-07,0.2674246550740664
1998-08-10,0.6334725373353394
1998-08-11,0.7119297301587955
1998-08-12,0.8401152509249697
1998-08-13,0.13226301326604917
1998-08-14,0.5534307473866835
1998-08-17,0.9000551128943465
1998-08-18,0.9039560912984371
1998-08-19,0.2639400658706122
1998-08-20,0.3526091897445609
1998-08-21,0.6551373567920449
1998-08-24,0.2842145400446282
1998-08-25,0.3751603588479777
1998-08-26,0.1989903398471262
1998-08-27,0.013047255322641216
1998-08-28,0.0751337861931977
1998-08-31,0.017335789671826047
1998-09-01,0.9154668360776574
1998-09-02,0.6362435246930025
1998-09-03,0.2563960392679045
1998-09-04,0.549518256583847
1998-09-08,0.9807632869624784
1998-09-09,0.20764393813092652
1998-09-10,0.4918401511435948
1998-09-11,0.679370907162465
1998-09-14,0.6036235938461038
1998-09-15,0.8171830264377288
1998-09-16,0.5395172086170813
1998-09-17,0.07231467114673229
1998-09-18,0.621286831693175
1998-09-21,0.7816637343366852
1998-09-22,0.683331533255071
1998-09-23,0.8214630988785169
1998-09-24,0.42138601994686087
1998-09-25,0.7115367753482286
1998-09-28,0.6207243062623712
1998-09-29,0.663543761048499
1998-09-30,0.10739515528505839
1998-10-01,0.06624361452943203
1998-10-02,0.47054801303863236
1998-10-05,0.12473878919046208
1998-10-06,0.5305887473320653
1998-10-07,0.19470391784053867
1998-10-08,0.20507606663415648
1998-10-09,0.9016638837164115
1998-10-12,0.881379836957124
1998-10-13,0.6723599202768106
1998-10-14,0.21163500616598582
1998-10-15,0.5313974277162384
1998-10-16,0.7157140107267825
1998-10-19,0.7874628258152631
1998-10-20,0.28013277446007756
1998-10-21,0.7839582870729261
1998-10-22,0.5549411707837766
1998-10-23,0.2762356163063584
1998-10-26,0.7835203884533991
1998-10-27,0.2041318282185037
1998-10-28,0.805347420943402
1998-10-29,0.5772142759961355
1998-10-30,0.7358447141546934
1998-11-02,0.7631405141897415
1998-11-03,0.5441856525447863
1998-11-04,0.8566250462306478
1998-11-05,0.44265728606154037
1998-11-06,0.3632858626726303
1998-11-09,0.2286023337498363
1998-11-10,0.2423476858478618
1998-11-11,0.24789478899347578
1998-11-12,0.6629235592466076
1998-11-13,0.8530536629245095
1998-11-16,0.7465112651159238
1998-11-17,0.5576674532722409
1998-11-18,0.7488928808028898
1998-11-19,0.7455772212131545
1998-11-20,0.48871201810906706
1998-11-23,0.9292169217452605
1998-11-24,0.30030106751257835
1998-11-25,0.3118774370433637
1998-11-27,0.4690989083487117
1998-11-30,0.0678506162467035
1998-12-01,0.8474144430563376
1998-12-02,0.6961941165948777
1998-12-03,0.10587078071000694
1998-12-04,0.4726342584474647
1998-12-07,0.8933780374959381
1998-12-08,0.27518535864560567
1998-12-09,0.2791041843205494
1998-12-10,0.12701580777616553
1998-12-11,0.7950248418270898
1998-12-14,0.09126526718852415
1998-12-15,0.8261716431497328
1998-12-16,0.30011466327887626
1998-12-17,0.8364934095948795
1998-12-18,0.8208471462060559
1998-12-21,0.5613548214480328
1998-12-22,0.7637395439826937
1998-12-23,0.9137717768140259
1998-12-24,0.2157547899587454
1998-12-28,0.790750554350124
1998-12-29,0.3292038201121225
1998-12-30,0.19833486445353118
1998-12-31,0.7026463277811421
1999-01-04,0.7644039946775809
1999-01-05,0.8959061060287739
1999-01-06,0.4177459100508917
1999-01-07,0.784458194100598
1999-01-08,0.36666118119838187
1999-01-11,0.6298930724367586
1999-01-12,0.5276627036865912
1999-01-13,0.6907236805869468
1999-01-14,0.06175193099342598
1999-01-15,0.40997817703795036
1999-01-19,0.3849838136518001
1999-01-20,0.2746138944814092
1999-01-21,0.13262374104518146
1999-01-22,0.2773113317660385
1999-01-25,0.7756523070326962
1999-01-26,0.8075991111497572
1999-01-27,0.24359593478455213
1999-01-28,0.8434273169001772
1999-01-29,0.8498123025676944
1999-02-01,0.35460906486129806
1999-02-02,0.1774662844395894
1999-02-03,0.7425019882206438
1999-02-04,0.11543800613837717
1999-02-05,0.20369622754327063
1999-02-08,0.8210392144031788
1999-02-09,0.04916459357158424
1999-02-10,0.7748083636742216
1999-02-11,0.8986329898087616
1999-02-12,0.11801009086958254
1999-02-16,0.6117361535717117
1999-02-17,0.12249307916554941
1999-02-18,0.3726956198792546
1999-02-19,0.7436654613829132
1999-02-22,0.9255086957813035
1999-02-23,0.47721173774267245
1999-02-24,0.2030511564988213
1999-02-25,0.3117263275758222
1999-02-26,0.1572272966950905
1999-03-01,0.3181068841484979
1999-03-02,0.6095761340101858
1999-03-03,0.43064686022875737
1999-03-04,0.5229475202397448
1999-03-05,0.6193241054245104
1999-03-08,0.8320126916411962
1999-03-09,0.3386940755032314
1999-03-10,0.34451540080463483
1999-03-11,0.44698961587974667
1999-03-12,0.4631715278884048
1999-03-15,0.7743447543789155
1999-03-16,0.6961056084123515
1999-03-17,0.32559813439354257
1999-03-18,0.834490018565677
1999-03-19,0.1528683150109888
1999-03-22,0.6746817320650472
1999-03-23,0.028752196688244098
1999-03-24,0.7006699640470025
1999-03-25,0.8567129814366369
1999-03-26,0.24340717163484601
1999-03-29,0.926979718649103
1999-03-30,0.6055552412815857
1999-03-31,0.49390563949844063
1999-04-01,0.6964926994339303
1999-04-05,0.844329415689531
1999-04-06,0.6922096123643678
1999-04-07,0.31885438153799434
1999-04-08,0.5275408440485017
1999-04-09,0.4952137250283068
1999-04-12,0.3041416048907305
1999-04-13,0.2081335267570061
1999-04-14,0.6295303975693546
1999-04-15,0.8198594929979433
1999-04-16,0.26804358310741633
1999-04-19,0.19299209930407984
1999-04-20,0.7131577879323654
1999-04-21,0.7677813879724652
1999-04-22,0.8337757575140627
1999-04-23,0.8349855018363833
1999-04-26,0.8278634653931637
1999-04-27,0.8311690009258602
1999-04-28,0.13690414203185902
1999-04-29,0.16935975264109374
1999-04-30,0.7683201771649024
1999-05-03,0.8631446514021414
1999-05-04,0.12629807787256594
1999-05-05,0.7763208287767236
1999-05-06,0.13971292108265515
1999-05-07,0.822558178474528
1999-05-10,0.31723288408503086
1999-05-11,0.5112123255235149
1999-05-12,0.7717775884996311
1999-05-13,0.2673013268406514
1999-05-14,0.2214011040032372
1999-05-17,0.4878428610199657
1999-05-18,0.6071991557294647
1999-05-19,0.5549464680422127
1999-05-20,0.24202836476122372
1999-05-21,0.57117834400135
1999-05-24,0.10768960114488588
1999-05-25,0.12041792655124134
1999-05-26,0.7144214848330998
1999-05-27,0.2571820390193935
1999-05-28,0.8435096143991481
1999-06-01,0.6188508735176694
1999-06-02,0.7327574011532947
1999-06-03,0.69247738426969
1999-06-04,0.9089259058360979
1999-06-07,0.7740675172942958
1999-06-08,0.10541589714097985
1999-06-09,0.6859873099592314
1999-06-10,0.24323824772999547
1999-06-11,0.22734559532551266
1999-06-14,0.407970904180277
1999-06-15,0.6635612099165291
1999-06-16,0.8956250141561508
1999-06-17,0.544410515323
1999-06-18,0.6896322213539314
1999-06-21,0.49755929800540294
1999-06-22,0.19753181912691278
