Date,Bull-Bear Spread
1991-08-30,78.91817065222529
1991-09-06,54.487889237358
1991-09-13,81.75744761936437
1991-09-20,67.26070170677605
1991-09-27,50.0
1991-10-04,50.0
1991-10-11,71.0949502625004
1991-10-18,36.81875822638983
1991-10-25,47.00359482354282
1991-11-01,72.31218051243899
1991-11-08,50.0
1991-11-15,63.181241773610175
1991-11-22,84.29045311145472
1991-11-27,39.651675013527374
1991-12-06,21.08182934777471
1991-12-13,52.99640517645717
1991-12-20,52.99640517645717
1991-12-27,60.34832498647263
1992-01-03,74.64939833376621
1992-01-10,79.89910002494707
1992-01-17,79.89910002494707
1992-01-24,73.49725994665188
1992-01-31,76.85247834990176
1992-02-07,65.92603884513855
1992-02-14,76.85247834990176
1992-02-21,75.76796390037049
1992-02-28,78.91817065222529
1992-03-06,75.76796390037049
1992-03-13,65.92603884513855
1992-03-20,81.75744761936437
1992-03-27,77.90261077798122
1992-04-03,67.26070170677603
1992-04-10,68.56801139382537
1992-04-17,67.26070170677605
1992-04-24,90.7207046882843
1992-05-01,41.09595659413349
1992-05-08,73.49725994665188
1992-05-15,73.49725994665188
1992-05-22,76.85247834990176
1992-05-29,81.75744761936437
1992-06-05,78.91817065222529
1992-06-12,61.7747874769249
1992-06-19,60.34832498647263
1992-06-26,67.26070170677605
1992-07-02,30.153478399746124
1992-07-09,32.73929829322396
1992-07-17,47.00359482354282
1992-07-24,61.7747874769249
1992-07-31,36.81875822638984
1992-08-05,42.555748318834105
1992-08-14,34.07396115486146
1992-08-21,21.08182934777471
1992-08-28,45.51211076264199
1992-09-04,15.709546888545278
1992-09-11,26.50274005334812
1992-09-18,27.68781948756101
1992-09-25,27.687819487561026
1992-10-02,42.555748318834105
1992-10-09,20.10089997505294
1992-10-16,10.340045145824956
1992-10-23,17.3646647019005
1992-10-30,57.444251681165895
1992-11-06,81.75744761936437
1992-11-13,74.64939833376621
1992-11-20,88.49332679544501
1992-11-25,79.89910002494707
1992-12-04,68.56801139382537
1992-12-11,84.29045311145474
1992-12-18,96.00746660471862
1992-12-24,91.68273035060776
1993-01-01,94.37470664268326
1993-01-08,34.07396115486146
1993-01-15,91.68273035060776
1993-01-22,76.85247834990176
1993-01-29,73.49725994665188
1993-02-05,78.91817065222529
1993-02-12,81.75744761936437
1993-02-19,75.76796390037049
1993-02-26,50.0
1993-03-05,35.43436937742046
1993-03-12,79.89910002494707
1993-03-19,69.84652160025388
1993-03-26,76.85247834990176
1993-04-02,64.56563062257953
1993-04-09,54.48788923735801
1993-04-16,45.51211076264199
1993-04-23,47.003594823542834
1993-04-30,24.23203609962952
1993-05-07,31.43198860617461
1993-05-14,24.23203609962951
1993-05-21,19.15453485614675
1993-05-28,28.9050497374996
1993-06-04,57.444251681165895
1993-06-11,25.350601666233786
1993-06-18,22.097389222018784
1993-06-25,41.09595659413349
1993-07-02,23.14752165009824
1993-07-09,31.43198860617461
1993-07-16,32.73929829322395
1993-07-23,36.81875822638983
1993-07-30,42.555748318834105
1993-08-06,41.09595659413349
1993-08-13,36.81875822638983
1993-08-20,48.50044983805899
1993-08-27,34.07396115486146
1993-09-03,63.181241773610175
1993-09-10,35.43436937742045
1993-09-17,47.00359482354282
1993-09-24,44.02863507328071
1993-10-01,30.153478399746124
1993-10-08,42.5557483188341
1993-10-15,50.0
1993-10-22,69.84652160025388
1993-10-29,75.76796390037049
1993-11-04,50.0
1993-11-11,50.0
1993-11-18,48.500449838059
1993-11-24,76.85247834990176
1993-12-02,47.003594823542834
1993-12-09,68.56801139382537
1993-12-16,55.9713649267193
1993-12-23,54.487889237358
1993-12-30,72.31218051243897
1994-01-06,68.56801139382537
1994-01-13,60.34832498647263
1994-01-20,78.91817065222529
1994-01-27,60.34832498647263
1994-02-03,57.444251681165895
1994-02-10,81.75744761936437
1994-02-17,72.31218051243899
1994-02-24,67.26070170677605
1994-03-03,55.97136492671929
1994-03-10,38.2252125230751
1994-03-17,34.07396115486146
1994-03-24,42.5557483188341
1994-03-31,22.097389222018784
1994-04-07,31.43198860617462
1994-04-14,24.23203609962951
1994-04-21,39.651675013527374
1994-04-28,34.07396115486146
1994-05-05,44.02863507328071
1994-05-12,61.7747874769249
1994-05-19,23.14752165009824
1994-05-26,36.81875822638983
1994-06-02,69.84652160025388
1994-06-09,54.48788923735801
1994-06-16,58.90404340586651
1994-06-23,54.487889237358
1994-06-30,51.49955016194101
1994-07-07,32.73929829322395
1994-07-14,35.43436937742046
1994-07-21,58.90404340586651
1994-07-28,44.02863507328071
1994-08-04,44.028635073280704
1994-08-11,57.4442516811659
1994-08-18,50.0
1994-08-25,54.48788923735801
1994-09-01,76.85247834990176
1994-09-08,83.47951298093854
1994-09-15,71.0949502625004
1994-09-22,64.56563062257953
1994-09-29,61.7747874769249
1994-10-06,57.444251681165895
1994-10-13,63.18124177361016
1994-10-20,65.92603884513855
1994-10-27,80.84546514385325
1994-11-03,71.0949502625004
1994-11-10,57.444251681165895
1994-11-17,50.0
1994-11-23,64.56563062257955
1994-11-30,74.64939833376621
1994-12-08,42.555748318834105
1994-12-15,51.49955016194101
1994-12-22,63.18124177361016
1994-12-29,79.89910002494707
1995-01-05,75.76796390037049
1995-01-12,69.84652160025388
1995-01-19,68.56801139382537
1995-01-26,68.56801139382537
1995-02-02,68.56801139382537
1995-02-09,65.92603884513855
1995-02-16,79.89910002494707
1995-02-23,85.06870654691564
1995-03-02,87.21384336809187
1995-03-09,85.81489350995122
1995-03-16,75.76796390037049
1995-03-23,80.84546514385325
1995-03-30,83.47951298093854
1995-04-06,63.18124177361016
1995-04-13,54.48788923735801
1995-04-20,51.49955016194101
1995-04-27,87.86811621082632
1995-05-04,65.92603884513855
1995-05-11,69.84652160025388
1995-05-18,60.34832498647263
1995-05-25,69.84652160025388
1995-06-01,67.26070170677605
1995-06-08,68.56801139382537
1995-06-15,54.487889237358
1995-06-22,73.49725994665188
1995-06-29,47.00359482354282
1995-07-06,55.97136492671929
1995-07-13,58.90404340586651
1995-07-20,72.31218051243897
1995-07-27,61.774787476924885
1995-08-03,64.56563062257953
1995-08-10,64.56563062257955
1995-08-17,71.09495026250039
1995-08-24,47.00359482354282
1995-08-31,74.64939833376621
1995-09-07,64.56563062257953
1995-09-14,80.84546514385325
1995-09-21,73.49725994665188
1995-09-28,65.92603884513855
1995-10-05,71.0949502625004
1995-10-12,67.26070170677605
1995-10-19,82.6353352980995
1995-10-26,81.75744761936437
1995-11-02,84.29045311145472
1995-11-09,87.86811621082632
1995-11-16,79.89910002494707
1995-11-22,69.84652160025388
1995-11-30,87.21384336809186
1995-12-07,80.84546514385325
1995-12-14,81.75744761936437
1995-12-21,80.84546514385325
1995-12-28,82.6353352980995
1996-01-04,84.29045311145474
1996-01-11,84.29045311145474
1996-01-18,68.56801139382537
1996-01-25,67.26070170677605
1996-02-01,91.21360851706989
1996-02-08,90.2031195702446
1996-02-15,85.06870654691564
1996-02-22,76.85247834990176
1996-02-29,74.64939833376621
1996-03-07,72.31218051243897
1996-03-14,60.34832498647263
1996-03-21,81.75744761936437
1996-03-28,77.90261077798122
1996-04-04,79.89910002494707
1996-04-11,78.91817065222529
1996-04-18,64.56563062257953
1996-04-25,44.02863507328071
1996-05-02,83.47951298093854
1996-05-09,85.81489350995122
1996-05-16,69.84652160025388
1996-05-23,90.2031195702446
1996-05-30,95.52122969502132
1996-06-06,78.91817065222529
1996-06-13,82.6353352980995
1996-06-20,72.31218051243897
1996-06-27,81.75744761936437
1996-07-03,61.7747874769249
1996-07-11,71.0949502625004
1996-07-18,54.487889237358
1996-07-25,38.2252125230751
1996-08-01,44.0286350732807
1996-08-08,44.02863507328071
1996-08-15,79.89910002494707
1996-08-22,52.99640517645717
1996-08-29,48.500449838059
1996-09-05,39.651675013527374
1996-09-12,47.00359482354282
1996-09-19,45.512110762642
1996-09-26,60.34832498647263
1996-10-03,65.92603884513855
1996-10-10,67.26070170677605
1996-10-17,69.84652160025388
1996-10-24,73.49725994665188
1996-10-31,54.487889237358
1996-11-07,45.512110762642
1996-11-14,61.7747874769249
1996-11-21,72.31218051243897
1996-11-27,86.5296948047972
1996-12-05,61.774787476924885
1996-12-12,61.7747874769249
1996-12-19,41.09595659413349
1996-12-26,60.34832498647263
1997-01-02,75.76796390037049
1997-01-09,65.92603884513855
1997-01-16,72.31218051243897
1997-01-23,71.09495026250039
1997-01-30,89.0903178804387
1997-02-06,79.89910002494707
1997-02-13,83.47951298093854
1997-02-20,80.84546514385325
1997-02-27,94.68488636019364
1997-03-06,79.89910002494707
1997-03-13,55.9713649267193
1997-03-20,69.84652160025388
1997-03-27,41.09595659413349
1997-04-03,47.00359482354282
1997-04-10,34.07396115486146
1997-04-17,54.487889237358
1997-04-24,44.02863507328071
1997-05-01,47.003594823542834
1997-05-08,55.97136492671929
1997-05-15,74.64939833376621
1997-05-22,71.0949502625004
1997-05-29,76.85247834990176
1997-06-05,90.2031195702446
1997-06-12,87.86811621082632
1997-06-19,93.33919644249092
1997-06-26,85.06870654691564
1997-07-03,76.85247834990176
1997-07-10,86.52969480479719
1997-07-17,90.7207046882843
1997-07-24,86.5296948047972
1997-07-31,78.91817065222529
1997-08-07,82.6353352980995
1997-08-14,84.29045311145474
1997-08-21,83.47951298093854
1997-08-28,84.29045311145474
1997-09-04,67.26070170677605
1997-09-11,76.85247834990176
1997-09-18,80.84546514385325
1997-09-25,76.85247834990176
1997-10-02,75.76796390037049
1997-10-09,85.06870654691564
1997-10-16,78.91817065222529
1997-10-23,82.6353352980995
1997-10-30,74.64939833376621
1997-11-06,68.56801139382537
1997-11-13,84.29045311145474
1997-11-20,74.64939833376621
1997-11-26,76.85247834990176
1997-12-04,86.52969480479719
1997-12-11,85.06870654691564
1997-12-18,77.90261077798122
1997-12-24,74.64939833376621
1997-12-31,54.48788923735801
1998-01-08,80.84546514385325
1998-01-16,77.90261077798122
1998-01-23,51.49955016194101
1998-01-30,74.64939833376621
1998-02-05,57.444251681165895
1998-02-12,82.6353352980995
1998-02-19,83.47951298093854
1998-02-26,91.21360851706989
1998-03-05,91.68273035060776
1998-03-12,80.84546514385325
1998-03-19,74.64939833376621
1998-03-26,81.75744761936437
1998-04-02,80.84546514385325
1998-04-09,74.64939833376621
1998-04-16,90.7207046882843
1998-04-23,74.64939833376621
1998-04-30,75.76796390037049
1998-05-07,76.85247834990176
1998-05-14,60.34832498647263
1998-05-21,71.09495026250039
1998-05-28,61.7747874769249
1998-06-04,41.09595659413349
1998-06-11,54.48788923735801
1998-06-18,44.0286350732807
1998-06-25,50.0
1998-07-02,69.84652160025388
1998-07-09,72.31218051243897
1998-07-16,69.84652160025388
1998-07-23,68.56801139382537
1998-07-30,80.84546514385325
1998-08-06,55.97136492671929
1998-08-13,38.22521252307511
1998-08-20,38.2252125230751
1998-08-27,21.08182934777471
1998-09-03,26.50274005334812
1998-09-10,34.07396115486145
1998-09-17,54.48788923735801
1998-09-24,58.90404340586651
1998-10-01,48.50044983805899
1998-10-08,39.651675013527374
1998-10-15,27.687819487561026
1998-10-22,48.50044983805899
1998-10-29,78.91817065222529
1998-11-05,74.64939833376621
1998-11-12,89.65995485417504
1998-11-19,78.91817065222529
1998-11-25,86.52969480479719
1998-12-03,84.29045311145474
1998-12-10,74.64939833376621
1998-12-17,72.31218051243897
1998-12-23,52.99640517645717
1998-12-31,75.76796390037049
1999-01-07,71.09495026250039
1999-01-14,85.81489350995122
1999-01-21,89.65995485417504
1999-01-28,83.47951298093854
1999-02-04,88.49332679544501
1999-02-11,86.52969480479719
1999-02-18,68.56801139382537
1999-02-25,68.56801139382537
1999-03-04,73.49725994665188
1999-03-11,72.31218051243899
1999-03-18,83.47951298093854
1999-03-25,63.181241773610175
1999-04-01,71.0949502625004
1999-04-08,64.56563062257953
1999-04-15,68.56801139382537
1999-04-22,61.7747874769249
1999-04-29,69.84652160025388
1999-05-06,91.68273035060776
1999-05-13,73.49725994665188
1999-05-20,73.49725994665188
1999-05-27,74.64939833376621
1999-06-03,50.0
1999-06-10,55.97136492671929
1999-06-17,65.92603884513855
1999-06-24,48.50044983805899
1999-07-01,61.774787476924885
1999-07-08,78.91817065222529
1999-07-15,89.65995485417504
1999-07-22,87.86811621082632
1999-07-29,78.91817065222529
1999-08-05,58.90404340586651
1999-08-12,50.0
1999-08-19,61.7747874769249
1999-08-26,64.56563062257953
1999-09-02,82.6353352980995
1999-09-09,67.26070170677605
1999-09-16,71.09495026250039
1999-09-23,61.774787476924885
1999-09-30,67.26070170677603
1999-10-07,58.90404340586651
1999-10-14,79.89910002494707
1999-10-21,68.56801139382537
1999-10-28,69.84652160025388
1999-11-04,77.90261077798122
1999-11-11,78.91817065222529
1999-11-18,80.84546514385325
1999-11-24,90.7207046882843
1999-12-02,94.97887268097335
1999-12-09,95.52122969502132
1999-12-16,88.49332679544501
1999-12-23,89.0903178804387
1999-12-30,93.70266439430036
2000-01-06,97.58776871158337
2000-01-13,92.0150967972402
2000-01-20,91.3473212240553
2000-01-27,88.07760776615
2000-02-03,83.20463360361752
2000-02-10,69.78330053871365
2000-02-17,54.53252307899908
2000-02-24,65.0445948782812
2000-03-02,69.00600385035925
2000-03-08,92.41137737342784
2000-03-16,80.21521496609917
2000-03-23,93.94940625986052
2000-03-30,33.92585752203268
2000-04-06,81.75744761936437
2000-04-13,79.13694596841142
2000-04-20,92.2069270309438
2000-04-27,94.30099423247576
2000-05-04,50.0
2000-05-11,56.93010435855571
2000-05-18,41.255817347434814
2000-05-25,47.61680721079637
2000-06-01,56.22257270900389
2000-06-08,90.95045148145364
2000-06-15,81.75744761936437
2000-06-22,31.006830243710603
2000-07-06,91.79640000863178
2000-07-13,93.70266439430036
2000-07-20,96.374327270896
2000-07-27,79.76385346447232
2000-08-03,73.95055054219321
2000-08-10,92.80557304447944
2000-08-17,91.9664698430738
2000-08-23,88.86079325169491
2000-08-31,90.83622543203244
2000-09-07,96.2680298709053
2000-09-14,74.2499397629661
2000-09-21,81.75744761936437
2000-09-28,94.26542050274205
2000-10-05,72.46807740173966
2000-10-12,64.22170929574378
2000-10-19,81.26009725042334
2000-10-26,94.09774721513722
2000-11-02,85.09155546245223
2000-11-09,96.2938112716514
2000-11-16,85.19023431752632
2000-11-23,50.0
2000-11-30,93.24533088603708
2000-12-07,64.30438562514881
2000-12-14,83.42150837078566
2000-12-21,23.14752165009824
2000-12-28,61.7747874769249
2001-01-04,75.23527608399003
2001-01-11,39.436514759900014
2001-01-18,67.52440052838452
2001-01-25,79.97607950277488
2001-02-01,86.3680321804107
2001-02-08,92.18101898177363
2001-02-15,62.747507482030166
2001-02-22,32.37042916124744
2001-03-01,67.4849159671164
2001-03-08,50.0
2001-03-15,41.89707479070991
2001-03-22,23.750631751456385
2001-03-29,64.29061213612289
2001-04-05,44.62089770507981
2001-04-12,34.60155179058535
2001-04-19,67.91786991753929
2001-04-26,71.73186760473905
2001-05-03,92.50758870332795
2001-05-10,89.40694721603509
2001-05-17,87.82968765663156
2001-05-24,93.78360559920404
2001-05-31,77.67454343534882
2001-06-07,73.52062790015317
2001-06-14,62.45251243522952
2001-06-21,64.56563062257953
2001-06-28,46.21227067112751
2001-07-05,79.13694596841142
2001-07-12,34.087440610223275
2001-07-19,88.9613573161562
2001-07-26,37.40689693289461
2001-08-02,50.0
2001-08-09,60.67807073325191
2001-08-16,46.88404321319602
2001-08-23,55.15660020600743
2001-08-30,62.57905352343192
2001-09-06,44.96215261407356
2001-09-13,35.43436937742045
2001-09-20,30.776265407478743
2001-09-27,84.98468010562867
2001-10-04,78.86821516887224
2001-10-11,76.09691144984745
2001-10-18,91.4181929262024
2001-10-25,90.83622543203244
2001-11-01,52.502906243764514
2001-11-08,38.66537575399962
2001-11-15,67.41905313692328
2001-11-22,88.07760776615
2001-11-29,95.0724625298108
2001-12-06,88.90821696023741
2001-12-13,94.48828483565588
2001-12-20,82.83246537442537
2001-12-27,86.3680321804107
2002-01-03,83.20463360361752
2002-01-10,87.7847218602302
2002-01-17,50.0
2002-01-24,56.08961925940565
2002-01-31,79.62792893587307
2002-02-07,70.56188784751771
2002-02-14,85.09155546245223
2002-02-21,65.8046312193785
2002-02-28,80.91042030410217
2002-03-07,90.6089850066206
2002-03-14,92.5242062600802
2002-03-21,92.5283553526262
2002-03-28,84.21083966189471
2002-04-04,77.10765522804218
2002-04-11,42.37983338233309
2002-04-18,73.53230693199293
2002-04-25,69.00600385035925
2002-05-02,40.66093631673064
2002-05-09,34.71025053795298
2002-05-16,62.4665809932784
2002-05-23,29.78828462430464
2002-05-29,32.79216980646984
2002-06-06,40.29953208617525
2002-06-13,47.272709624516175
2002-06-20,76.85247834990176
2002-06-27,28.84343868196977
2002-07-03,22.80772663544377
2002-07-11,39.33624605640522
2002-07-18,16.110894957658527
2002-07-25,22.16977460583676
2002-08-01,53.93683418182059
2002-08-08,47.54198300476587
2002-08-15,44.84339979399256
2002-08-22,56.22257270900389
2002-08-29,77.87160921829958
2002-09-05,24.764723916009967
2002-09-12,52.05384367245573
2002-09-19,36.17907965502785
2002-09-26,20.538034128050807
2002-10-03,31.84726027572565
2002-10-10,17.399130117686244
2002-10-17,50.0
2002-10-24,65.72357749929422
2002-10-31,80.40496956607225
2002-11-07,80.54638005352346
2002-11-14,72.5756865974605
2002-11-21,85.22804379569766
2002-11-28,75.9328215467323
2002-12-05,89.25828993081147
2002-12-12,73.77680379367148
2002-12-19,68.38669041927625
2002-12-26,61.7747874769249
2003-01-02,41.95551034910912
2003-01-09,42.908139952411936
2003-01-16,50.0
2003-01-23,25.146766311273744
2003-01-30,20.7444286401928
2003-02-06,45.73538673545378
2003-02-13,27.448203932309823
2003-02-20,9.882044547538948
2003-02-27,21.96340884037078
2003-03-06,41.00883876505731
2003-03-13,26.33944151018116
2003-03-20,57.091860047588064
2003-03-27,59.96003075932822
2003-04-03,41.255817347434814
2003-04-10,61.33462424600038
2003-04-17,70.87250530648092
2003-04-24,93.33919644249092
2003-05-01,79.76385346447232
2003-05-08,88.73546154592226
2003-05-15,94.21657470698432
2003-05-22,54.30928245886911
2003-05-29,94.854394612647
2003-06-05,87.73961311950302
2003-06-12,77.72652382972242
2003-06-19,77.39235710492937
2003-06-26,97.75025735065609
2003-07-03,58.74418265256518
2003-07-10,67.47174891988136
2003-07-17,79.59871401848069
2003-07-24,78.24157300751897
2003-07-31,89.31568177260468
2003-08-07,68.54214288557398
2003-08-14,83.44638744714365
2003-08-21,93.5014629478286
2003-08-28,88.50554031781672
2003-09-04,94.01726154439174
2003-09-11,91.99744544736986
2003-09-18,93.01112818151822
2003-09-25,89.0611252564244
2003-10-02,78.34354472434653
2003-10-09,88.7054397606426
2003-10-16,94.22963830615952
2003-10-23,89.72098269553324
2003-10-30,91.24241752734645
2003-11-06,92.0897189813158
2003-11-13,91.1605694990478
2003-11-20,87.38679606646045
2003-11-27,91.51187020421628
2003-12-04,96.4346384781127
2003-12-11,88.62100707438249
2003-12-18,92.04590112252308
2003-12-26,94.7688022611255
2004-01-01,94.9588049577644
2004-01-08,95.04992710835376
2004-01-15,96.67793943549368
2004-01-22,96.66248868856296
2004-01-29,92.50342901312656
2004-02-05,85.13716677107658
2004-02-12,92.33104448428588
2004-02-19,89.36710344403906
2004-02-26,65.9933974505477
2004-03-04,88.9672480147383
2004-03-11,61.40574579737347
2004-03-18,67.62957083875256
2004-03-25,33.92585752203268
2004-04-01,87.7137724082257
2004-04-08,90.97511298167444
2004-04-15,95.25741268224331
2004-04-22,83.88910504234148
2004-04-29,84.90795495403651
2004-05-06,67.07546048811238
2004-05-13,34.710250537952994
2004-05-20,45.0215506495294
2004-05-27,43.77742729099611
2004-06-03,60.54915385551622
2004-06-10,91.43700301832642
2004-06-17,68.92895543036408
2004-06-24,88.07760776615
2004-07-01,92.21985156395826
2004-07-08,88.29016879672137
2004-07-15,80.55577984245805
2004-07-22,67.1284410382456
2004-07-29,47.003594823542834
2004-08-05,45.7949563176188
2004-08-12,47.85631492515791
2004-08-19,50.0
2004-08-26,72.4441287216695
2004-09-02,68.83893281812341
2004-09-09,83.26324477553908
2004-09-16,69.37691417160754
2004-09-23,81.2143702121719
2004-09-30,52.66746500303911
2004-10-07,90.31915173593865
2004-10-14,72.87322420747402
2004-10-21,69.49151887674738
2004-10-28,65.35770494725173
2004-11-04,88.6632919707694
2004-11-11,92.0897189813158
2004-11-18,92.41137737342784
2004-11-24,79.58896879132517
2004-12-02,86.77259462990195
2004-12-09,82.73840797049643
2004-12-16,88.08390690154582
2004-12-23,92.5738558468273
2004-12-30,91.74656068219942
2005-01-06,55.34944760118916
2005-01-13,41.27035934556431
2005-01-20,50.0
2005-01-27,35.43436937742045
2005-02-03,73.10978991994511
2005-02-10,77.72652382972242
2005-02-17,59.61382531714337
2005-02-24,50.0
2005-03-03,67.72144899899098
2005-03-10,81.60482517776906
2005-03-17,50.0
2005-03-24,24.5529328788356
2005-03-31,20.538034128050803
2005-04-07,27.531922598260337
2005-04-14,17.993321910197064
2005-04-21,55.89742145184536
2005-04-28,42.6144287694423
2005-05-05,27.293146983296342
2005-05-12,41.32854254865638
2005-05-19,64.93538053194656
2005-05-26,77.61205293733927
2005-06-02,85.19780260377274
2005-06-09,83.01090052841373
2005-06-16,85.23559610873377
2005-06-23,84.61345668860159
2005-06-30,72.83762687996517
2005-07-07,79.4920108614398
2005-07-14,93.28302345270184
2005-07-21,69.50423787304175
