,^GSPC
2006-03-03,70.73704650970089
2006-03-06,69.49240518259978
2006-03-07,64.53362984349769
2006-03-08,63.015450729098674
2006-03-09,64.22707088231891
2006-03-10,60.56189251430801
2006-03-13,65.43516189064695
2006-03-14,66.63228992808342
2006-03-15,72.98970448636219
2006-03-16,75.17373982359018
2006-03-17,75.83916184906153
2006-03-20,76.31579519466256
2006-03-21,75.02464173018338
2006-03-22,71.05258263565234
2006-03-23,74.38631259323988
2006-03-24,72.507320326499
2006-03-27,72.78660393023729
2006-03-28,71.83671329232048
2006-03-29,67.37549851621617
2006-03-30,71.89172407340003
2006-03-31,70.30981724491633
2006-04-03,67.31484969143314
2006-04-04,68.5532520757608
2006-04-05,72.23149008833781
2006-04-06,74.48854600924695
2006-04-07,73.01185090648988
2006-04-10,66.00865602814883
2006-04-11,66.35123966125596
2006-04-12,60.684995403870914
2006-04-13,61.37657463350569
2006-04-17,61.75041416454542
2006-04-18,59.46205518246832
2006-04-19,70.83168696659136
2006-04-20,71.7944736934987
2006-04-21,72.20243022707798
2006-04-24,71.80327817708832
2006-04-25,69.9707297143651
2006-04-26,66.47204567157155
2006-04-27,68.09987823261456
2006-04-28,69.97027850642526
2006-05-01,70.11318860394695
2006-05-02,67.11340568963313
2006-05-03,70.83330134820802
2006-05-04,68.02873774706705
2006-05-05,69.81045496057862
2006-05-08,75.70800034226316
2006-05-09,74.88761175678165
2006-05-10,74.75781424064063
2006-05-11,73.40133013264955
2006-05-12,64.7515661373813
2006-05-15,56.45964823384476
2006-05-16,58.19636313644021
2006-05-17,56.70305657349582
2006-05-18,44.12109619916892
2006-05-19,39.44080066493454
2006-05-22,42.514883773824785
2006-05-23,39.85788826159117
2006-05-24,37.01253731102286
2006-05-25,38.28579368528064
2006-05-26,46.517617154854875
2006-05-30,50.769044717348145
2006-05-31,39.21584887742713
2006-06-01,45.132564362094946
2006-06-02,54.20253276643672
2006-06-05,55.57073957972467
2006-06-06,42.32906770876989
2006-06-07,41.63714800888019
2006-06-08,37.51197908111903
2006-06-09,38.670034633553065
2006-06-12,35.79731955461107
2006-06-13,28.51885758952954
2006-06-14,22.739192109089057
2006-06-15,25.7821633196197
2006-06-16,39.27430702793459
2006-06-19,36.910907330270135
2006-06-20,31.16916293250633
2006-06-21,31.42753176772115
2006-06-22,38.040262576561844
2006-06-23,34.67416763128506
2006-06-26,34.31953403835812
2006-06-27,37.79490753107251
2006-06-28,31.986336384445885
2006-06-29,35.78581631899204
2006-06-30,51.221743792079124
2006-07-03,49.65180058136358
2006-07-05,55.437439729715074
2006-07-06,49.98309021468751
2006-07-07,51.823404211113086
2006-07-10,46.80517231896368
2006-07-11,47.93289625899562
2006-07-12,50.920702734110115
2006-07-13,42.92075272540229
2006-07-14,34.07432329610703
2006-07-17,31.191889385400962
2006-07-18,30.60339273232902
2006-07-19,32.06250094105502
2006-07-20,44.895375235725076
2006-07-21,38.92812472326338
2006-07-24,34.31668113130378
2006-07-25,46.04064512316007
2006-07-26,50.7359297775792
2006-07-27,50.44481068601797
2006-07-28,47.41216024406329
2006-07-31,56.353724501370685
2006-08-01,55.16738253674885
2006-08-02,51.76129115734939
2006-08-03,55.48914504788603
2006-08-04,57.040365611450305
2006-08-07,56.40900662964508
2006-08-08,54.242609885606605
2006-08-09,51.68855607804045
2006-08-10,48.44541796749681
2006-08-11,51.878213725172095
2006-08-14,48.899635238432765
2006-08-15,49.77218238919388
2006-08-16,59.75331252383413
2006-08-17,64.97429726007312
2006-08-18,65.82605039849237
2006-08-21,68.0683427181741
2006-08-22,65.3301698971859
2006-08-23,65.77989193520801
2006-08-24,62.42390420706434
2006-08-25,63.890979415595986
2006-08-28,63.155715834276016
2006-08-29,66.49311331502399
2006-08-30,67.52823222711557
2006-08-31,67.82036455653642
2006-09-01,66.76342043862145
2006-09-05,70.11205561726825
2006-09-06,70.90051125538656
2006-09-07,64.004044670888
2006-09-08,60.39388920111205
2006-09-11,62.91160586536479
2006-09-12,63.04681638082267
2006-09-13,69.77501758008073
2006-09-14,71.9106360201365
2006-09-15,70.7514531049979
2006-09-18,72.04881882463678
2006-09-19,72.4407707812315
2006-09-20,70.45436843334811
2006-09-21,73.66262815832563
2006-09-22,69.99454194461654
2006-09-25,68.10123861151412
2006-09-26,73.35431242268288
2006-09-27,77.30187736445001
2006-09-28,77.04253855157057
2006-09-29,77.61363943366332
2006-10-02,76.01052152493905
2006-10-03,73.69957730443157
2006-10-04,74.60072976744702
2006-10-05,80.66033708958093
2006-10-06,81.3578584004115
2006-10-09,79.67256508930825
2006-10-10,79.70148285032704
2006-10-11,80.3457331255807
2006-10-12,78.67637654636216
2006-10-13,82.88379450647358
2006-10-16,83.40481081341731
2006-10-17,84.10211970214195
2006-10-18,82.11434584529569
2006-10-19,82.32392412464161
2006-10-20,82.33359237676882
2006-10-23,82.50045008808578
2006-10-24,84.75431057163416
2006-10-25,84.4860142082693
2006-10-26,85.51835620120404
2006-10-27,86.99953075855993
2006-10-30,83.25800926732063
2006-10-31,83.06902981652932
2006-11-01,82.69534166430701
2006-11-02,78.75258482267353
2006-11-03,78.20772045141324
2006-11-06,76.64433348087645
2006-11-07,82.00219689600377
2006-11-08,82.63390484318364
2006-11-09,83.18017515270134
2006-11-10,80.3162041967777
2006-11-13,80.85119916502373
2006-11-14,81.68539216728765
2006-11-15,84.11709107665149
2006-11-16,84.73362506330078
2006-11-17,85.27440389821064
2006-11-20,85.3071092135623
2006-11-21,84.73261385878399
2006-11-22,85.02338348185057
2006-11-24,85.57207427711673
2006-11-27,83.70125886019144
2006-11-28,76.62780209901494
2006-11-29,78.1325764633212
2006-11-30,82.27549475941116
2006-12-01,82.27356690730372
2006-12-04,80.57583153222127
2006-12-05,84.20228095100028
2006-12-06,85.44415194546914
2006-12-07,84.5419571519529
2006-12-08,82.44793839320948
2006-12-11,82.88296414885356
2006-12-12,83.49936594515738
2006-12-13,82.66110353868181
2006-12-14,82.8065997417021
2006-12-15,85.99946504093248
2006-12-18,86.05412454073385
2006-12-19,84.39894281764009
2006-12-20,84.90435929260151
2006-12-21,83.94294037615002
2006-12-22,81.93656211525378
2006-12-26,78.9555315459457
2006-12-27,80.75721719724432
2006-12-28,83.577743135984
2006-12-29,82.5488605736674
2007-01-03,80.0294617078355
2007-01-04,79.0530649257808
2007-01-05,79.31376123199615
2007-01-08,75.66188521273027
2007-01-09,76.55773083730367
2007-01-10,75.91734579623642
2007-01-11,76.64991076717966
2007-01-12,79.63074532434095
2007-01-16,81.61282897977397
2007-01-17,81.62020943980673
2007-01-18,80.81981027271756
2007-01-19,78.96238188557467
2007-01-22,80.05730093737932
2007-01-23,76.92346889057184
2007-01-24,78.4612941986093
2007-01-25,82.24129060439687
2007-01-26,76.09696085502229
2007-01-29,75.06214147500232
2007-01-30,74.08265996191547
2007-01-31,77.01559356135064
2007-02-01,80.08235062058232
2007-02-02,82.25165395023932
2007-02-05,82.64141349176852
2007-02-06,81.82320222614005
2007-02-07,81.77182638662852
2007-02-08,82.04125967142338
2007-02-09,81.11208630034834
2007-02-12,77.10568335414389
2007-02-13,74.91687764128933
2007-02-14,78.72424385686318
2007-02-15,82.08171668477658
2007-02-16,82.1811198165351
2007-02-20,81.39949215919498
2007-02-21,82.34037194660213
2007-02-22,81.31161447138
2007-02-23,80.52449494715516
2007-02-26,78.34342559326227
2007-02-27,77.31110590360899
2007-02-28,53.47860768491729
2007-03-01,57.494346998036136
2007-03-02,55.4744734051268
2007-03-05,46.934910029374336
2007-03-06,40.19112450281652
2007-03-07,51.503753497410166
2007-03-08,49.65707969144055
2007-03-09,54.903902314953626
2007-03-12,55.32418159649188
2007-03-13,57.200476824800994
2007-03-14,42.02402702127544
2007-03-15,46.97227051631436
2007-03-16,49.72464813344327
2007-03-19,46.908140742348564
2007-03-20,54.94456427375377
2007-03-21,59.46993519246677
2007-03-22,70.84059873103712
2007-03-23,70.31981147900942
2007-03-26,70.71751180801039
2007-03-27,71.02691940340061
2007-03-28,66.68908553502858
2007-03-29,60.88332404024267
2007-03-30,63.35010755664252
2007-04-02,62.319932837715754
2007-04-03,63.94431818021431
2007-04-04,69.90311310663277
2007-04-05,70.32222844622736
2007-04-09,71.93329778521348
2007-04-10,71.98391815166703
2007-04-11,73.25937323443029
2007-04-12,68.80276610809064
2007-04-13,72.43060575641208
2007-04-16,74.19799820458577
2007-04-17,79.64360803107644
2007-04-18,80.33974070864227
2007-04-19,80.30843136779433
2007-04-20,79.33513143748185
2007-04-23,83.31575284731323
2007-04-24,81.90242732484353
2007-04-25,81.36235254428307
2007-04-26,85.35492545729694
2007-04-27,84.66683815608185
2007-04-30,84.24154891685451
2007-05-01,80.29008735692302
2007-05-02,81.1993644883447
2007-05-03,83.73660539909872
2007-05-04,85.14191442396299
2007-05-07,85.61309021999566
2007-05-08,86.21889451911365
2007-05-09,85.39943785596388
2007-05-10,86.2616858836627
2007-05-11,79.73397148532574
2007-05-14,83.81060975306609
2007-05-15,82.64906721622832
2007-05-16,81.67492505581724
2007-05-17,85.02429644773038
2007-05-18,84.27396553739595
2007-05-21,86.48699682110825
2007-05-22,86.6847612366192
2007-05-23,86.07689461093436
2007-05-24,85.2370418532844
2007-05-25,80.55263859828713
2007-05-29,82.72028412887285
2007-05-30,83.04043793507951
2007-05-31,85.93263777016094
2007-06-01,85.65886333496636
2007-06-04,86.69073032996026
2007-06-05,86.99125470667978
2007-06-06,84.56134442056828
2007-06-07,80.15538855548763
2007-06-08,69.64899536392997
2007-06-11,76.16451058397304
2007-06-12,76.35124818766154
2007-06-13,69.53768012154005
2007-06-14,78.1091141794286
2007-06-15,80.20278758895671
2007-06-18,82.88009452051914
2007-06-19,81.95320485403212
2007-06-20,82.36912907178474
2007-06-21,74.91823130005726
2007-06-22,77.99114979316418
2007-06-25,70.0124844198078
2007-06-26,67.62859751478688
2007-06-27,65.17857324940722
2007-06-28,70.84919693037963
2007-06-29,70.28408762775797
2007-07-02,68.9814551169775
2007-07-03,75.2149192337103
2007-07-05,76.87603364557927
2007-07-06,76.71279514224221
2007-07-09,78.13910541374514
2007-07-10,78.26276779958413
2007-07-11,69.50114755880129
2007-07-12,72.78249925294273
2007-07-13,82.45862548393059
2007-07-16,83.45256997617182
2007-07-17,82.22075306538105
2007-07-18,81.79989574907252
2007-07-19,80.43783771776734
2007-07-20,82.17647401931227
2007-07-23,75.47711211663905
2007-07-24,77.81085908408991
2007-07-25,65.14448453630347
2007-07-26,68.043688914764
2007-07-27,50.934466706228534
2007-07-30,39.26865428078884
2007-07-31,46.73504820601176
2007-08-01,37.74014894160717
2007-08-02,42.98590739016368
2007-08-03,46.24547759771961
2007-08-06,28.302148808994467
2007-08-07,44.42686186603272
2007-08-08,49.00482555542427
2007-08-09,59.282275295587716
2007-08-10,37.360306014330334
2007-08-13,37.807259312581934
2007-08-14,37.651813391029435
2007-08-15,26.425878203634955
2007-08-16,19.696773707322347
2007-08-17,21.542625171691544
2007-08-20,35.93610853649024
2007-08-21,35.96351674792581
2007-08-22,36.90028565059076
2007-08-23,45.304492496864036
2007-08-24,44.599384389637606
2007-08-27,53.1124651016226
2007-08-28,46.768770838876684
2007-08-29,30.62396080515012
2007-08-30,45.63067677849777
2007-08-31,42.673036895294814
2007-09-04,50.93448060376842
2007-09-05,58.5689150586372
2007-09-06,49.930066718402855
2007-09-07,53.06513024573345
2007-09-10,40.60034074410611
2007-09-11,39.85129743522765
2007-09-12,49.79561573159912
2007-09-13,49.833995337434864
2007-09-14,56.01956832404842
2007-09-17,56.07241241041289
2007-09-18,52.19405038777985
2007-09-19,72.12748552727884
2007-09-20,75.4065840333233
2007-09-21,71.01866153714504
2007-09-24,73.52928146962576
2007-09-25,69.94266428568523
2007-09-26,69.43213870252197
2007-09-27,72.53192780867471
2007-09-28,74.53673237391153
2007-10-01,72.39315602483668
2007-10-02,79.45759321361737
2007-10-03,78.95378094817622
2007-10-04,76.13545993751497
2007-10-05,76.95296452802629
2007-10-08,81.4412819069125
2007-10-09,79.49188848983971
2007-10-10,82.94606742915398
2007-10-11,81.7912388233679
2007-10-12,78.87761430561414
2007-10-15,80.87732714091393
2007-10-16,76.11692192102741
2007-10-17,71.88299266854337
2007-10-18,72.64892029307889
2007-10-19,71.86870290132866
2007-10-22,53.57255706690176
2007-10-23,56.30419645436764
2007-10-24,62.51445520282544
2007-10-25,60.58536059909554
2007-10-26,59.71901241719701
2007-10-29,68.9885347358058
2007-10-30,71.07418475072207
2007-10-31,66.55047768773632
2007-11-01,73.85781564031655
2007-11-02,55.35317271659119
2007-11-05,55.85706119073208
2007-11-06,52.10354916796612
2007-11-07,60.81371679223177
2007-11-08,38.99776534284802
2007-11-09,38.76575662440427
2007-11-12,29.61509377815233
2007-11-13,24.24981597734191
2007-11-14,42.68595650331507
2007-11-15,37.82940018269246
2007-11-16,29.464270890617872
2007-11-19,32.972483289807776
2007-11-20,23.10754329062507
2007-11-21,25.795522833724483
2007-11-23,18.321544766293542
2007-11-26,26.939463573686336
2007-11-27,16.156986796644556
2007-11-28,23.06516073561581
2007-11-29,40.703097600684444
2007-11-30,41.18172591516697
2007-12-03,46.90078912056558
2007-12-04,42.670644484914874
2007-12-05,38.179608335713546
2007-12-06,49.17466266658506
2007-12-07,60.1297659792008
2007-12-10,58.687871080214585
2007-12-11,63.86817033473184
2007-12-12,45.024471885572005
2007-12-13,49.52303138638547
2007-12-14,50.43366645084767
2007-12-17,40.39372268608907
2007-12-18,30.555244251173757
2007-12-19,34.799916109253914
2007-12-20,34.13130404433561
2007-12-21,37.62143117271932
2007-12-24,49.656006475190125
2007-12-26,55.59610270071968
2007-12-27,56.100416072786395
2007-12-28,45.41821414136966
2007-12-31,46.586448770515375
2008-01-02,41.67795946900486
2008-01-03,32.02845624156133
2008-01-04,32.282585532117615
2008-01-07,19.199142526247165
2008-01-08,21.004585702401528
2008-01-09,13.903683728709188
2008-01-10,19.502823566331124
2008-01-11,23.64343567357276
2008-01-14,17.64338841117808
2008-01-15,22.924628482519765
2008-01-16,12.994962512769176
2008-01-17,11.623041402292694
2008-01-18,5.724436967420915
2008-01-22,5.100818275462116
2008-01-23,4.000918124650249
2008-01-24,7.1431298656425
2008-01-25,9.489871245306386
2008-01-28,6.558330259869716
2008-01-29,10.482858677164037
2008-01-30,12.522918118818737
2008-01-31,11.43811980811676
2008-02-01,17.448592684191954
2008-02-04,23.367579895253392
2008-02-05,18.74525049832492
2008-02-06,8.748264054214417
2008-02-07,7.457549620312964
2008-02-08,9.381200942323092
2008-02-11,8.70938834666407
2008-02-12,10.390260675065816
2008-02-13,12.749720051746284
2008-02-14,17.974345021678545
2008-02-15,13.330194122238675
2008-02-19,13.932000344932582
2008-02-20,13.95926816663251
2008-02-21,17.36767149134746
2008-02-22,13.043629671102725
2008-02-25,16.104076984082738
2008-02-26,22.447685916780536
2008-02-27,26.408412010378367
2008-02-28,26.204339674438593
2008-02-29,21.84536972437806
2008-03-03,11.686363626850282
2008-03-04,12.155575559519876
2008-03-05,11.468991464306267
2008-03-06,13.365485843433976
2008-03-07,7.929040160888495
2008-03-10,6.630571733378438
2008-03-11,4.63493277423162
2008-03-12,11.999171062895591
2008-03-13,9.872679133713275
2008-03-14,11.523252725894666
2008-03-17,7.033824794473015
2008-03-18,5.806180805301131
2008-03-19,16.68949037130205
2008-03-20,9.417869328484851
2008-03-24,17.14393740074503
2008-03-25,24.554077190149844
2008-03-26,26.11834771368413
2008-03-27,21.85695666532448
2008-03-28,17.091920324361208
2008-03-31,14.453492426564802
2008-04-01,16.891920167922663
2008-04-02,36.24661419368408
2008-04-03,35.16166032718605
2008-04-04,36.24483205531016
2008-04-07,36.98446588437651
2008-04-08,38.24261996154418
2008-04-09,34.977483122457336
2008-04-10,30.057909285155805
2008-04-11,33.11408949177122
2008-04-14,21.751993760866966
2008-04-15,20.48121220049412
2008-04-16,23.039713871447304
2008-04-17,36.72377061685987
2008-04-18,37.34286023082652
2008-04-21,50.42430681366725
2008-04-22,49.27032416066104
2008-04-23,42.833950695822544
2008-04-24,45.03451651553658
2008-04-25,49.820602387353354
2008-04-28,54.60251251984683
2008-04-29,53.753974641650046
2008-04-30,50.816647071924336
2008-05-01,47.9627660803882
2008-05-02,60.452289323317856
2008-05-05,62.58249886268341
2008-05-06,59.145071430886766
2008-05-07,64.396256109523
2008-05-08,50.94602455764541
2008-05-09,53.636298162699006
2008-05-12,48.59710312525367
2008-05-13,56.69671774809822
2008-05-14,56.30910962556756
2008-05-15,59.11874841480697
2008-05-16,66.35399001228126
2008-05-19,66.94755844222836
2008-05-20,67.29302711574145
2008-05-21,60.576409450194916
2008-05-22,48.549746638970305
2008-05-23,50.50048209356143
2008-05-27,40.838317082271054
2008-05-28,45.88047616882239
2008-05-29,48.845718939709734
2008-05-30,52.79239279496279
2008-06-02,53.86612234842423
2008-06-03,46.02722334043825
2008-06-04,41.903207621018915
2008-06-05,41.79582054302449
2008-06-06,56.05293399161424
2008-06-09,33.62247969157133
2008-06-10,34.37356791834757
2008-06-11,33.023465226181386
2008-06-12,23.439095602787454
2008-06-13,25.492757418601553
2008-06-16,34.81121876770406
2008-06-17,35.08612662969095
2008-06-18,30.967256375065936
2008-06-19,25.566796157996418
2008-06-20,27.983322987552768
2008-06-23,18.821696915120988
2008-06-24,19.184633335099278
2008-06-25,18.308957321399845
2008-06-26,21.268502178337773
2008-06-27,10.720600230269406
2008-06-30,10.06037502053892
2008-07-01,10.683326898213258
2008-07-02,12.060840600732348
2008-07-03,7.869249545342749
2008-07-07,8.358346020115825
2008-07-08,6.991341460487327
2008-07-09,11.021875329545805
2008-07-10,6.387303842711489
2008-07-11,7.8885681820104745
2008-07-14,6.16209718677676
2008-07-15,5.0841237518302
2008-07-16,4.006850153646202
2008-07-17,7.816839518576968
2008-07-18,10.859005735361777
2008-07-21,11.241994385747944
2008-07-22,11.399712342887607
2008-07-23,16.133235292484276
2008-07-24,18.093705648161684
2008-07-25,10.556621054896876
2008-07-28,12.01737308572074
2008-07-29,7.762354049771137
2008-07-30,14.125836748031222
2008-07-31,21.172652484513076
2008-08-01,15.892812860784321
2008-08-04,14.220935764755499
2008-08-05,11.716225620643723
2008-08-06,23.192242001068443
2008-08-07,25.274387751592915
2008-08-08,17.100758262155587
2008-08-11,29.202327606848293
2008-08-12,33.78614094491572
2008-08-13,26.688004442443386
2008-08-14,25.38322385586198
2008-08-15,28.813977997955675
2008-08-18,31.568094211184867
2008-08-19,23.21109584799496
2008-08-20,19.114297633321243
2008-08-21,22.332980479042785
2008-08-22,23.92672644403132
2008-08-25,30.6397424609547
2008-08-26,20.283128499873413
2008-08-27,22.3753075306991
2008-08-28,26.917493645600864
2008-08-29,36.364547430404855
2008-09-02,27.91271562770927
2008-09-03,25.896896366638263
2008-09-04,25.100370347179346
2008-09-05,12.684676646500087
2008-09-08,14.457419082002488
2008-09-09,23.492948359479442
2008-09-10,10.59678309699647
2008-09-11,12.651699864349858
2008-09-12,17.926692558979095
2008-09-15,19.17270966607077
2008-09-16,6.037416322205896
2008-09-17,9.673744838382204
2008-09-18,2.9505404391725665
2008-09-19,9.029526706692693
2008-09-22,23.55734583849432
2008-09-23,9.571900956137103
2008-09-24,6.655791364041885
2008-09-25,6.562469525293013
2008-09-26,11.035199919692962
2008-09-29,12.312368456250805
2008-09-30,1.2465875936669202
2008-10-01,5.015788331845189
2008-10-02,4.651557918976651
2008-10-03,1.710762868347343
2008-10-06,1.2847150332406798
2008-10-07,0.5167238366486859
2008-10-08,0.13619768119270126
2008-10-09,0.11368568309366167
2008-10-10,0.021393601726910072
2008-10-13,0.018324280184128794
2008-10-14,0.23540343289559784
2008-10-15,0.22409218714986578
2008-10-16,0.02850122853679804
2008-10-17,0.07866271038683981
2008-10-20,0.07452651481232309
2008-10-21,0.2384593277311664
2008-10-22,0.1240666497761167
2008-10-23,0.03291539121689224
2008-10-24,0.047610281947402244
2008-10-27,0.024252297090016084
2008-10-28,0.013472632505934223
2008-10-29,0.14214893435179343
2008-10-30,0.11925327329603275
2008-10-31,0.23467715036931125
2008-11-03,0.36439095048550474
2008-11-04,0.3686106628453478
2008-11-05,1.054698162813411
2008-11-06,0.29971119313960126
2008-11-07,0.09698134235115452
2008-11-10,0.20395775989124898
2008-11-11,0.16371519515457345
2008-11-12,0.10603437887718448
2008-11-13,0.0350550097121094
2008-11-14,0.17446644993647786
2008-11-17,0.07115561056130759
2008-11-18,0.04338683288946377
2008-11-19,0.059074927508451225
2008-11-20,0.016418827390951574
2008-11-21,0.004379497829593015
2008-11-24,0.01708973818771997
2008-11-25,0.07415296831870255
2008-11-26,0.09380669943839237
2008-11-28,0.22846790313021392
2008-12-01,0.3098901917450714
2008-12-02,0.039199760831193364
2008-12-03,0.10334881519257766
2008-12-04,0.20308965002808765
2008-12-05,0.1101183069146805
2008-12-08,0.27654820035725725
2008-12-09,0.7419054213502085
2008-12-10,0.4472493683617407
2008-12-11,0.6398415366894727
2008-12-12,0.339170905970565
2008-12-15,0.431863824923967
2008-12-16,0.34086667110418967
2008-12-17,1.2508313443045538
2008-12-18,1.0430679004333254
2008-12-19,0.6536616761111835
2008-12-22,0.7505086131066985
2008-12-23,0.5095003702693668
2008-12-24,0.43078273041816106
2008-12-26,0.5316724621094282
2008-12-29,0.6486386555937529
2008-12-30,0.6302004729801913
2008-12-31,1.2230148630035076
2009-01-02,1.846046529974521
2009-01-05,4.286011580032145
2009-01-06,3.9706996596325483
2009-01-07,5.0523139659722
2009-01-08,2.427817586768338
2009-01-09,2.78195622403456
2009-01-12,1.6945208261861688
2009-01-13,1.0115702065605747
2009-01-14,1.1233880973975319
2009-01-15,0.5159626333266165
2009-01-16,0.570826843596034
2009-01-20,0.7345690563213103
2009-01-21,0.21225877163976725
2009-01-22,0.6379160368857717
2009-01-23,0.4698111554781559
2009-01-26,0.5739122344203929
2009-01-27,0.7031972600993974
2009-01-28,0.9817400269780785
2009-01-29,2.3904297400252963
2009-01-30,1.078776780866758
2009-02-02,0.6484508468752426
2009-02-03,0.6838373783383089
2009-02-04,1.0767707395637316
2009-02-05,0.9489707051079987
2009-02-06,1.513835271151659
2009-02-09,3.131754885247645
2009-02-10,3.4077176198196724
2009-02-11,1.0038447871817235
2009-02-12,1.300278075102046
2009-02-13,1.4394259704198387
2009-02-17,1.1850993791894637
2009-02-18,0.400472043334249
2009-02-19,0.42034658803488667
2009-02-20,0.33732976322512487
2009-02-23,0.27597651572219273
2009-02-24,0.1301001712040062
2009-02-25,0.3564838161257855
2009-02-26,0.2966605958356239
2009-02-27,0.21922269208731748
2009-03-02,0.13577041405877788
2009-03-03,0.05000369708715313
2009-03-04,0.04747377383096385
2009-03-05,0.08798187366926835
2009-03-06,0.03639726828535972
2009-03-09,0.04101742419731491
2009-03-10,0.036059892134648885
2009-03-11,0.15924716168551067
2009-03-12,0.18270574025825437
2009-03-13,0.5126306022295912
2009-03-16,0.6628653725447742
2009-03-17,0.6494911095923595
2009-03-18,1.5218405298426607
2009-03-19,2.7109339404154387
2009-03-20,2.0451116455717013
2009-03-23,1.304688983367347
2009-03-24,7.778000039674499
2009-03-25,4.781140641287285
2009-03-26,6.344478610579641
2009-03-27,11.662499192443288
2009-03-30,7.206034827543234
2009-03-31,3.042049392860502
2009-04-01,4.4406505165319246
2009-04-02,7.010930823594058
2009-04-03,14.54663841053126
2009-04-06,18.643992684900272
2009-04-07,15.638537315886087
2009-04-08,8.8973161777875
2009-04-09,12.23370805940745
2009-04-13,29.1120873714538
2009-04-14,30.925780164747852
2009-04-15,20.28858415423699
2009-04-16,27.020768104770664
2009-04-17,36.94956888942596
2009-04-20,40.56745108584091
2009-04-21,16.458970216578667
2009-04-22,26.78106154726817
2009-04-23,22.97417915072676
2009-04-24,28.702445441807257
2009-04-27,39.779794854102036
2009-04-28,33.149583916972404
2009-04-29,31.655889151992174
2009-04-30,46.6106610204635
2009-05-01,45.969682615531795
2009-05-04,49.98663027311282
2009-05-05,73.08296041287642
2009-05-06,70.41010046796787
2009-05-07,79.91207750254736
2009-05-08,72.12515780976719
2009-05-11,84.12047623322194
2009-05-12,72.5084501787037
2009-05-13,71.58843408387075
2009-05-14,52.272522943940224
2009-05-15,59.77219166737318
2009-05-18,51.209258270442014
2009-05-19,72.02662163971496
2009-05-20,70.62958722280959
2009-05-21,66.98115405876727
2009-05-22,54.727681800810956
2009-05-26,53.548262533304346
2009-05-27,71.49764655488022
2009-05-28,58.12119665559818
2009-05-29,68.6200911625404
2009-06-01,76.50340269498017
2009-06-02,87.56556622673043
2009-06-03,87.88076770650153
2009-06-04,81.99607340528064
2009-06-05,86.36988249869835
2009-06-08,85.02565236596222
2009-06-09,84.23708309142313
2009-06-10,85.28230545688358
2009-06-11,83.46362680776129
2009-06-12,85.58977831722505
2009-06-15,85.75767932871454
2009-06-16,73.54622715934747
2009-06-17,64.97015536590604
2009-06-18,63.78676375880495
2009-06-19,69.20653450340357
2009-06-22,70.9083448396724
2009-06-23,48.663389122560986
2009-06-24,50.38382868438952
2009-06-25,55.176669960893335
2009-06-26,69.88092956103418
2009-06-29,68.63456977322888
2009-06-30,73.97551755868199
2009-07-01,68.29076133938852
2009-07-02,70.81963670892772
2009-07-06,49.66695461547236
2009-07-07,51.56459797771086
2009-07-08,37.26466294848123
2009-07-09,36.327285771132225
2009-07-10,38.945124833425105
2009-07-13,36.363745518586796
2009-07-14,54.28105589497936
2009-07-15,58.09632486766293
2009-07-16,76.94266824834955
2009-07-17,81.00297335470107
2009-07-20,80.44376733225558
2009-07-21,85.11428926567068
2009-07-22,86.14558849021265
2009-07-23,85.56954282748484
2009-07-24,92.2501391284545
2009-07-27,92.63068770431676
2009-07-28,92.97586417231996
2009-07-29,92.09383494902406
2009-07-30,90.6165136771949
2009-07-31,93.12329321481978
2009-08-03,92.98615626145516
2009-08-04,95.39364350798687
2009-08-05,95.58618722306497
2009-08-06,94.9166258778628
2009-08-07,93.66948452177093
2009-08-10,95.60152052137892
2009-08-11,94.86602930274069
2009-08-12,92.10666494937189
2009-08-13,94.16896273166411
2009-08-14,95.04990991775105
2009-08-17,93.26223052846372
2009-08-18,85.87823880714345
2009-08-19,89.01003968688983
2009-08-20,90.65710761931547
2009-08-21,92.95990305544426
2009-08-24,95.81700776678528
2009-08-25,95.51640840398706
2009-08-26,95.61563824242667
2009-08-27,95.40085041715518
2009-08-28,95.56144775859107
2009-08-31,95.03258536161623
2009-09-01,93.33186183921316
2009-09-02,86.81145678673153
2009-09-03,85.1876553240757
2009-09-04,87.93381719522738
2009-09-08,91.40846784155676
2009-09-09,93.11886426632103
2009-09-10,94.31715358365994
2009-09-11,95.6726444086551
2009-09-14,95.24840969925965
2009-09-15,95.8945449394742
2009-09-16,96.07476484920001
2009-09-17,97.44300609549406
2009-09-18,96.99637284071095
2009-09-21,97.06872403350785
2009-09-22,96.53145933062513
2009-09-23,97.0184093619582
2009-09-24,95.64890337653307
2009-09-25,93.8628397476871
2009-09-28,92.30611992962648
2009-09-29,95.30114696295782
2009-09-30,94.71018668099254
2009-10-01,93.86314148498313
2009-10-02,86.44457370067803
2009-10-05,84.29777834049992
2009-10-06,89.23754113551615
2009-10-07,92.49396003701389
2009-10-08,92.78964011873832
2009-10-09,93.98859244616351
2009-10-12,94.70092695266668
2009-10-13,95.14138439710315
2009-10-14,94.44129207913588
2009-10-15,96.6057152749078
2009-10-16,96.84925821551211
2009-10-19,95.68756411839267
2009-10-20,96.61280578464667
2009-10-21,95.63789254465445
2009-10-22,93.9700761791587
2009-10-23,95.4378362038299
2009-10-26,93.03963450125853
2009-10-27,89.78221827281055
2009-10-28,88.40639105212131
2009-10-29,79.93483345850487
2009-10-30,88.630332240512
2009-11-02,75.67500001302955
2009-11-03,78.8153117816742
