,Value
2004-11-15,89.0903178804387
2004-11-16,89.0903178804387
2004-11-17,89.0903178804387
2004-11-18,89.0903178804387
2004-11-19,89.0903178804387
2004-11-22,89.0903178804387
2004-11-23,89.0903178804387
2004-11-24,89.0903178804387
2004-11-26,89.0903178804387
2004-11-29,89.0903178804387
2004-11-30,97.44192116879924
2004-12-01,97.44192116879924
2004-12-02,97.44192116879924
2004-12-03,97.44192116879924
2004-12-06,97.44192116879924
2004-12-07,97.44192116879924
2004-12-08,97.44192116879924
2004-12-09,97.44192116879924
2004-12-10,97.44192116879924
2004-12-13,97.44192116879924
2004-12-14,97.44192116879924
2004-12-15,97.44192116879924
2004-12-16,97.44192116879924
2004-12-17,97.44192116879924
2004-12-20,97.44192116879924
2004-12-21,97.44192116879924
2004-12-22,97.44192116879924
2004-12-23,97.44192116879924
2004-12-27,97.44192116879924
2004-12-28,97.44192116879924
2004-12-29,97.44192116879924
2004-12-30,97.44192116879924
2004-12-31,97.06877692486438
2005-01-03,97.06877692486438
2005-01-04,97.06877692486438
2005-01-05,97.06877692486438
2005-01-06,97.06877692486438
2005-01-07,97.06877692486438
2005-01-10,97.06877692486438
2005-01-11,97.06877692486438
2005-01-12,97.06877692486438
2005-01-13,97.06877692486438
2005-01-14,97.06877692486438
2005-01-18,97.06877692486438
2005-01-19,97.06877692486438
2005-01-20,97.06877692486438
2005-01-21,97.06877692486438
2005-01-24,97.06877692486438
2005-01-25,97.06877692486438
2005-01-26,97.06877692486438
2005-01-27,97.06877692486438
2005-01-28,97.06877692486438
2005-01-31,87.6532952434776
2005-02-01,87.6532952434776
2005-02-02,87.6532952434776
2005-02-03,87.6532952434776
2005-02-04,87.6532952434776
2005-02-07,87.6532952434776
2005-02-08,87.6532952434776
2005-02-09,87.6532952434776
2005-02-10,87.6532952434776
2005-02-11,87.6532952434776
2005-02-14,87.6532952434776
2005-02-15,87.6532952434776
2005-02-16,87.6532952434776
2005-02-17,87.6532952434776
2005-02-18,87.6532952434776
2005-02-22,87.6532952434776
2005-02-23,87.6532952434776
2005-02-24,87.6532952434776
2005-02-25,87.6532952434776
2005-02-28,94.97887268097335
2005-03-01,94.97887268097335
2005-03-02,94.97887268097335
2005-03-03,94.97887268097335
2005-03-04,94.97887268097335
2005-03-07,94.97887268097335
2005-03-08,94.97887268097335
2005-03-09,94.97887268097335
2005-03-10,94.97887268097335
