,BAMLH0A0HYM2
2006-03-15,64.47933199107473
2006-03-16,61.126280189340775
2006-03-17,63.37306168751111
2006-03-20,62.262888487608095
2006-03-21,62.262888487608095
2006-03-22,62.635360215815204
2006-03-23,66.62112314348501
2006-03-24,66.94009928393798
2006-03-27,65.35154600645241
2006-03-28,65.35154600645241
2006-03-29,67.01535335474449
2006-03-30,69.89218436015747
2006-03-31,68.9081296197468
2006-04-03,69.05446021691091
2006-04-04,69.05446021691091
2006-04-05,70.59280784575903
2006-04-06,70.03415150603225
2006-04-07,68.6259170270662
2006-04-10,71.28157379245108
2006-04-11,71.28157379245108
2006-04-12,69.47762581288453
2006-04-13,68.91611554104196
2006-04-17,70.98796054753822
2006-04-18,70.98796054753822
2006-04-19,69.59742352048114
2006-04-20,68.1815450511678
2006-04-21,69.75103579501736
2006-04-24,70.7105759388776
2006-04-25,70.7105759388776
2006-04-26,69.73514991666951
2006-04-27,72.8466108118085
2006-04-28,73.0841230966205
2006-05-01,71.5878664041165
2006-05-02,69.79250391559822
2006-05-03,72.89993514693829
2006-05-04,72.34994925892592
2006-05-05,73.37649204153831
2006-05-08,72.27218213186823
2006-05-09,72.27218213186823
2006-05-10,72.91103957840096
2006-05-11,73.53562686892712
2006-05-12,74.14609145446542
2006-05-15,74.58034244036476
2006-05-16,74.58034244036476
2006-05-17,72.87871652726488
2006-05-18,69.88379768069215
2006-05-19,68.04300019830733
2006-05-22,65.60134835328884
2006-05-23,65.60134835328884
2006-05-24,62.283108469443526
2006-05-25,63.57911880812519
2006-05-26,60.67537817171993
2006-05-30,63.30037365700145
2006-05-31,63.20020737968826
2006-06-01,64.01980744927602
2006-06-02,62.9945967780905
2006-06-05,58.06263916105417
2006-06-06,58.06263916105417
2006-06-07,59.44275001357598
2006-06-08,56.95627712432915
2006-06-09,57.8723960590731
2006-06-12,55.32855688326808
2006-06-13,55.32855688326808
2006-06-14,56.26557116207598
2006-06-15,52.773705196746846
2006-06-16,52.7518231538152
2006-06-19,55.65149474678176
2006-06-20,55.65149474678176
2006-06-21,56.09644454070679
2006-06-22,54.57749834857123
2006-06-23,51.577256221789725
2006-06-26,53.029517317662076
2006-06-27,53.029517317662076
2006-06-28,51.52064330286784
2006-06-29,50.51697450987711
2006-06-30,51.9999806644336
2006-07-03,50.97731689100631
2006-07-05,51.960803334581186
2006-07-06,51.945318622067184
2006-07-07,54.8915045541939
2006-07-10,51.8684525850539
2006-07-11,51.8684525850539
2006-07-12,53.33771700268074
2006-07-13,51.82730719428663
2006-07-14,52.308075740782456
2006-07-17,46.35470367725727
2006-07-18,46.35470367725727
2006-07-19,47.371612161669944
2006-07-20,49.87022145675045
2006-07-21,47.39337521478688
2006-07-24,47.933242792348075
2006-07-25,47.933242792348075
2006-07-26,47.94956239758402
2006-07-27,49.45279404671929
2006-07-28,49.457119444150315
2006-07-31,48.46619149381636
2006-08-01,48.46619149381636
2006-08-02,46.00612856039504
2006-08-03,46.530871526770504
2006-08-04,47.546822904235306
2006-08-07,46.59669040064782
2006-08-08,46.59669040064782
2006-08-09,47.61227759350434
2006-08-10,48.12627497807919
2006-08-11,48.14107332619511
2006-08-14,49.165597252497136
2006-08-15,49.165597252497136
2006-08-16,50.66022038044886
2006-08-17,49.16697411434367
2006-08-18,47.686992596209016
2006-08-21,48.20292783752254
2006-08-22,48.20292783752254
2006-08-23,47.227118756959314
2006-08-24,47.2489943260678
2006-08-25,47.270698009727276
2006-08-28,46.81925927730795
2006-08-29,46.81925927730795
2006-08-30,48.32890130207196
2006-08-31,48.34210184506563
2006-09-01,47.8598655387301
2006-09-05,44.4701112636189
2006-09-06,44.51347264769676
2006-09-07,47.513176766759216
2006-09-08,49.019066241792146
2006-09-11,48.04721014916583
2006-09-12,48.04721014916583
2006-09-13,49.549815728155345
2006-09-14,49.05742667727384
2006-09-15,50.05686188942604
2006-09-18,52.522296801400834
2006-09-19,52.522296801400834
2006-09-20,52.502391141019075
2006-09-21,49.01248173111974
2006-09-22,49.5162233102511
2006-09-25,42.667703931784985
2006-09-26,42.667703931784985
2006-09-27,41.75667306335075
2006-09-28,44.252266275721276
2006-09-29,46.263552452867124
2006-10-02,47.31586252560837
2006-10-03,47.31586252560837
2006-10-04,47.33704069632731
2006-10-05,47.85295808522569
2006-10-06,46.880581937050216
2006-10-09,53.8392768265317
2006-10-10,53.8392768265317
2006-10-11,53.809044841161324
2006-10-12,55.74497578769117
2006-10-13,57.64852269040478
2006-10-16,59.45280126263091
2006-10-17,59.45280126263091
2006-10-18,59.85753376314664
2006-10-19,59.30364551973162
2006-10-20,59.71003388026719
2006-10-23,60.034133088156494
2006-10-24,60.034133088156494
2006-10-25,61.37722506100648
2006-10-26,60.81859194628524
2006-10-27,58.827763561209714
2006-10-30,56.76271003376587
2006-10-31,56.76271003376587
2006-11-01,57.681410363797745
2006-11-02,53.7063145884052
2006-11-03,53.183413255439426
2006-11-06,61.81525426195943
2006-11-07,61.81525426195943
2006-11-08,61.25548368410959
2006-11-09,60.69718522368901
2006-11-10,60.14052362535389
2006-11-13,59.9776168278845
2006-11-14,59.9776168278845
2006-11-15,61.32182596459147
2006-11-16,60.763344141766716
2006-11-17,64.39736288785582
2006-11-20,63.703934626785475
2006-11-21,63.703934626785475
2006-11-22,63.14048000025484
2006-11-24,59.67206964335777
2006-11-27,59.044555604204
2006-11-28,59.044555604204
2006-11-29,58.01117202617245
2006-11-30,55.51416404318095
2006-12-01,58.87038887762894
2006-12-04,55.84060203242438
2006-12-05,55.84060203242438
2006-12-06,56.28365387563142
2006-12-07,59.139517664271615
2006-12-08,62.379942364711674
2006-12-11,65.3921627627162
2006-12-12,65.3921627627162
2006-12-13,64.37340654454108
2006-12-14,62.42352237419444
2006-12-15,65.08103118284347
2006-12-18,65.75695808522613
2006-12-19,65.75695808522613
2006-12-20,65.1918349930777
2006-12-21,65.5287607060807
2006-12-22,65.86148781738841
2006-12-26,67.40281217419195
2006-12-27,67.27650942028481
2006-12-28,67.15095719961681
2006-12-29,69.60206627802059
2007-01-03,68.17374249604174
2007-01-04,67.17392874294379
2007-01-05,67.04898886087564
2007-01-08,65.92958682256926
2007-01-09,65.92958682256926
2007-01-10,66.25729228172094
2007-01-11,67.45797888790406
2007-01-12,68.19816839431873
2007-01-16,70.8681483277307
2007-01-17,71.13199334502983
2007-01-18,71.39234444610506
2007-01-19,73.62053813629801
2007-01-22,74.07780449822984
2007-01-23,74.07780449822984
2007-01-24,74.29881216656486
2007-01-25,75.63061596656678
2007-01-26,76.19253930570414
2007-01-29,77.26564447684913
2007-01-30,77.26564447684913
2007-01-31,77.44381056693223
2007-02-01,75.84910059265113
2007-02-02,71.84848635855036
2007-02-05,73.50644843949942
2007-02-06,73.50644843949942
2007-02-07,73.34905086085135
2007-02-08,73.19231050110447
2007-02-09,73.81055856648501
2007-02-12,75.74739183045138
2007-02-13,75.74739183045138
2007-02-14,75.5816170519975
2007-02-15,75.78240871924041
2007-02-16,74.1235736893773
2007-02-20,75.66807708892863
2007-02-21,75.50256608808806
2007-02-22,75.33761356749342
2007-02-23,76.62471090651131
2007-02-26,75.551257845966
2007-02-27,75.551257845966
2007-02-28,74.26500378798906
2007-03-01,65.35612975832751
2007-03-02,63.88063477692474
2007-03-05,59.45452858558454
2007-03-06,59.45452858558454
2007-03-07,55.50327734646303
2007-03-08,57.895591044438596
2007-03-09,59.278652034922196
2007-03-12,66.51016342276762
2007-03-13,66.51016342276762
2007-03-14,64.1407758942066
2007-03-15,58.38941442012528
2007-03-16,57.356666390654844
2007-03-19,60.105441856605346
2007-03-20,60.105441856605346
2007-03-21,61.44711959410202
2007-03-22,59.939274161876575
2007-03-23,58.42450680163957
2007-03-26,63.90863868743991
2007-03-27,63.90863868743991
2007-03-28,62.41869966425011
2007-03-29,62.78932678827558
2007-03-30,61.29021730675446
2007-04-02,60.53805497853892
2007-04-03,60.53805497853892
2007-04-04,59.981890420886906
2007-04-05,61.326015195318384
2007-04-09,60.6142735854006
2007-04-10,60.6142735854006
2007-04-11,64.25511124426784
2007-04-12,63.23087452939904
2007-04-13,64.50553436622505
2007-04-16,66.09060536228719
2007-04-17,66.09060536228719
2007-04-18,66.41628556274138
2007-04-19,65.40357832182998
2007-04-20,64.83856349613097
2007-04-23,66.84558853328082
2007-04-24,66.84558853328082
2007-04-25,66.72262510363613
2007-04-26,65.7119350420473
2007-04-27,66.9265912491825
2007-04-30,68.40629268908611
2007-05-01,68.40629268908611
2007-05-02,63.370376599658194
2007-05-03,63.269736724490535
2007-05-04,64.08812402853673
2007-05-07,64.77057135608516
2007-05-08,64.77057135608516
2007-05-09,65.11271681089448
2007-05-10,65.0005799796144
2007-05-11,67.11476730706289
2007-05-14,67.30791823729447
2007-05-15,67.30791823729447
2007-05-16,68.0510778507863
2007-05-17,69.62514130490808
2007-05-18,69.06396002866684
2007-05-21,71.68493634294893
2007-05-22,71.68493634294893
2007-05-23,71.93794580675821
2007-05-24,73.36676972385263
2007-05-25,73.98106880426954
2007-05-29,73.27937781784696
2007-05-30,73.12293112578979
2007-05-31,74.12512715524102
2007-06-01,73.19381784192362
2007-06-04,74.04866598554813
2007-06-05,74.04866598554813
2007-06-06,72.72441706454975
2007-06-07,73.73922542093108
2007-06-08,70.79407095541893
2007-06-11,69.25216194076302
2007-06-12,69.25216194076302
2007-06-13,69.53725351563553
2007-06-14,69.81861766369552
2007-06-15,67.97619446282712
2007-06-18,68.56545489135672
2007-06-19,68.56545489135672
2007-06-20,68.0022328431127
2007-06-21,64.31769217680518
2007-06-22,64.66541092554085
2007-06-25,59.809304018111845
2007-06-26,59.809304018111845
2007-06-27,54.39171221409015
2007-06-28,54.849010953334
2007-06-29,50.361413102022944
2007-07-02,45.39004079673026
2007-07-03,45.39004079673026
2007-07-05,44.99014092411161
2007-07-06,45.029482076685944
2007-07-09,49.5285363422277
2007-07-10,49.5285363422277
2007-07-11,48.04510420193733
2007-07-12,38.826447499811486
2007-07-13,37.042660661618896
2007-07-16,41.94892223439864
2007-07-17,41.94892223439864
2007-07-18,41.52886990723225
2007-07-19,42.561718305092114
2007-07-20,35.54850922474753
2007-07-23,28.435582360107947
2007-07-24,28.435582360107947
2007-07-25,25.83515845543446
2007-07-26,20.044270185006795
2007-07-27,17.20722072124246
2007-07-30,6.472626941900966
2007-07-31,6.472626941900966
2007-08-01,7.108159330627445
2007-08-02,7.938991261238298
2007-08-03,6.850593078266681
2007-08-06,7.649359125865862
2007-08-07,7.649359125865862
2007-08-08,7.238303828746856
2007-08-09,8.53525392652506
2007-08-10,13.976198103694054
2007-08-13,10.303750596318423
2007-08-14,10.303750596318423
2007-08-15,11.230126396433725
2007-08-16,9.887041404613473
2007-08-17,8.236562763901246
2007-08-20,5.817689073682441
2007-08-21,5.817689073682441
2007-08-22,5.721605765709064
2007-08-23,5.523298485812228
2007-08-24,6.922397058688945
2007-08-27,9.103534944974257
2007-08-28,9.103534944974257
2007-08-29,9.089876594415912
2007-08-30,7.16049357480239
2007-08-31,7.431672104061182
2007-09-04,6.181531523486727
2007-09-05,6.307402102741894
2007-09-06,6.677727176317028
2007-09-07,5.978654329265742
2007-09-10,4.8776142706678405
2007-09-11,4.8776142706678405
2007-09-12,4.452842701339765
2007-09-13,5.008599805859276
2007-09-14,5.624451517636942
2007-09-17,7.179960369438393
2007-09-18,7.179960369438393
2007-09-19,8.16538701104353
2007-09-20,9.263290672589813
2007-09-21,12.494713792716716
2007-09-24,16.255117606529858
2007-09-25,16.255117606529858
2007-09-26,18.133089527322255
2007-09-27,16.323752706873236
2007-09-28,17.33758182653103
2007-10-01,17.124643078431827
2007-10-02,16.195926876366347
2007-10-03,16.646562899078717
2007-10-04,16.548174900995054
2007-10-05,17.86037971914155
2007-10-08,22.72021398456743
2007-10-09,22.72021398456743
2007-10-10,22.89057757899553
2007-10-11,25.61633656977012
2007-10-12,27.324679914966666
2007-10-15,30.89877429856575
2007-10-16,30.89877429856575
2007-10-17,31.89047576397067
2007-10-18,27.863749875761695
2007-10-19,22.077067606862677
2007-10-22,14.007152736515588
2007-10-23,14.007152736515588
2007-10-24,13.47174730347378
2007-10-25,14.85569517366881
2007-10-26,13.114219315131859
2007-10-29,14.161897930697503
2007-10-30,14.161897930697503
2007-10-31,14.581343776763411
2007-11-01,14.756266436966136
2007-11-02,15.442627345629024
2007-11-05,9.567159283699416
2007-11-06,9.567159283699416
2007-11-07,9.047230532855782
2007-11-08,9.707883664665518
2007-11-09,8.234517289002785
2007-11-12,5.282638373831505
2007-11-13,5.282638373831505
2007-11-14,5.397981663391127
2007-11-15,5.020051533745439
2007-11-16,5.429713197147834
2007-11-19,3.0355638137801346
2007-11-20,3.0355638137801346
2007-11-21,1.9593495279040307
2007-11-23,1.2549159898485318
2007-11-26,1.5400527376579154
2007-11-27,1.5400527376579154
2007-11-28,1.257900048130911
2007-11-29,1.407459282273743
2007-11-30,1.949345775916106
2007-12-03,1.991873920307935
2007-12-04,1.991873920307935
2007-12-05,1.7914470754328893
2007-12-06,1.6122110351527774
2007-12-07,1.7648749840361078
2007-12-10,2.9287192567038876
2007-12-11,2.9287192567038876
2007-12-12,3.5078097789293716
2007-12-13,2.8025533084617416
2007-12-14,3.294910729466194
2007-12-17,3.9633207463800058
2007-12-18,3.9633207463800058
2007-12-19,3.7622057221281646
2007-12-20,3.308838079940668
2007-12-21,3.08448430708283
2007-12-24,3.447675509503828
2007-12-26,3.7452275107321076
2007-12-27,3.838852053903513
2007-12-28,4.409385232358831
2007-12-31,3.5403604601516756
2008-01-02,2.5190711446606895
2008-01-03,2.591019005091905
2008-01-04,1.8792051217897454
2008-01-07,1.2034695769606918
2008-01-08,1.2034695769606918
2008-01-09,1.044030630296161
2008-01-10,0.961607366369871
2008-01-11,0.6467091132564162
2008-01-14,0.7709084046180148
2008-01-15,0.7709084046180148
2008-01-16,0.8329949745269238
2008-01-17,0.7387981401748012
2008-01-18,0.6430042115882051
2008-01-22,0.4609023217122865
2008-01-23,0.4714107186425953
2008-01-24,0.251044169394804
2008-01-25,0.22022973065013995
2008-01-28,0.634874579595518
2008-01-29,0.634874579595518
2008-01-30,0.6104833391120668
2008-01-31,0.9056817155251584
2008-02-01,1.0780999746995534
2008-02-04,0.814274548014049
2008-02-05,0.814274548014049
2008-02-06,0.914718191936964
2008-02-07,0.7204132883557035
2008-02-08,0.7058380721449264
2008-02-11,0.5563914195016895
2008-02-12,0.5563914195016895
2008-02-13,0.45730940219423366
2008-02-14,0.47709451969719097
2008-02-15,0.48783713357939407
2008-02-19,0.6196161266782962
2008-02-20,0.6448292858302895
2008-02-21,0.7403000901577861
2008-02-22,0.7693040126365847
2008-02-25,0.6826880699134619
2008-02-26,0.6826880699134619
2008-02-27,0.9350947318478353
2008-02-28,1.04913815470562
2008-02-29,1.065984507536849
2008-03-03,0.4370573517787246
2008-03-04,0.4370573517787246
2008-03-05,0.38944406562989586
2008-03-06,0.39886072529367045
2008-03-07,0.48789102557253994
2008-03-10,0.3306092027378471
2008-03-11,0.3306092027378471
2008-03-12,0.2519883991045968
2008-03-13,0.34162357751671424
2008-03-14,0.250219871196411
2008-03-17,0.16794088480261427
2008-03-18,0.16794088480261427
2008-03-19,0.10978062304204395
2008-03-20,0.18272414119230307
2008-03-24,0.20768732991026662
2008-03-25,0.20768732991026662
2008-03-26,0.41884914935506057
2008-03-27,0.5327414192746904
2008-03-28,0.5336199253920759
2008-03-31,0.5786941016773794
2008-04-01,0.5786941016773794
2008-04-02,0.3902659084938809
2008-04-03,0.5932384157021964
2008-04-04,0.846408308776786
2008-04-07,1.108247437974924
2008-04-08,1.108247437974924
2008-04-09,1.7649853943380256
2008-04-10,1.684330279085966
2008-04-11,1.3484857005756856
2008-04-14,1.3068723654821313
2008-04-15,1.3068723654821313
2008-04-16,1.405655811969364
2008-04-17,1.7321525727876708
2008-04-18,2.5846029753667956
2008-04-21,4.93256719058654
2008-04-22,4.93256719058654
2008-04-23,5.236882305735624
2008-04-24,5.987735181177562
2008-04-25,6.343163897743204
2008-04-28,9.663184225736382
2008-04-29,9.663184225736382
2008-04-30,9.644239157680584
2008-05-01,9.625476645721603
2008-05-02,9.780587545850722
2008-05-05,14.790618466314204
2008-05-06,14.790618466314204
2008-05-07,14.715171886950046
2008-05-08,13.676335841476616
2008-05-09,13.382478823492244
2008-05-12,10.032896736182323
2008-05-13,10.032896736182323
2008-05-14,10.190505870685207
2008-05-15,13.224602620864545
2008-05-16,16.13643022836866
2008-05-19,17.05341275613498
2008-05-20,17.05341275613498
2008-05-21,18.096604564221657
2008-05-22,16.021678276438138
2008-05-23,17.305157955866513
2008-05-27,15.984842037930719
2008-05-28,16.161792212940583
2008-05-29,15.803672677580167
2008-05-30,19.132500904476547
2008-06-02,22.264215982099124
2008-06-03,22.264215982099124
2008-06-04,17.972120941493692
2008-06-05,15.129289869192736
2008-06-06,15.049730148065738
2008-06-09,18.426720254018285
2008-06-10,18.426720254018285
2008-06-11,21.797258337021912
2008-06-12,25.18359370121112
2008-06-13,22.80895427355876
2008-06-16,29.636697013153434
2008-06-17,29.636697013153434
2008-06-18,30.615874230656193
2008-06-19,29.50051566725059
2008-06-20,24.55931737787938
2008-06-23,19.125213126693623
2008-06-24,19.125213126693623
2008-06-25,17.51516182116865
2008-06-26,11.57460586133412
2008-06-27,11.53609640445164
2008-06-30,5.8693141637503725
2008-07-01,5.8693141637503725
2008-07-02,6.698462375477382
2008-07-03,5.360176549357021
2008-07-07,4.318871321710638
2008-07-08,4.318871321710638
2008-07-09,3.4506844448720986
2008-07-10,2.8653535792257046
2008-07-11,3.240992348580274
2008-07-14,3.0452672526634528
2008-07-15,3.0452672526634528
2008-07-16,3.0675341765442568
2008-07-17,2.2683890050483937
2008-07-18,2.5725824670238984
2008-07-21,5.1867930464670255
2008-07-22,5.1867930464670255
2008-07-23,6.2723312209833235
2008-07-24,6.16556739598505
2008-07-25,8.141738676540738
2008-07-28,6.537255368065398
2008-07-29,6.537255368065398
2008-07-30,4.670765655516096
2008-07-31,4.514425694728047
2008-08-01,4.707782218612722
2008-08-04,2.6796377671242433
2008-08-05,2.6796377671242433
2008-08-06,2.702040802163891
2008-08-07,2.9428691394244977
2008-08-08,3.3920463006324733
2008-08-11,3.008048474923952
2008-08-12,3.008048474923952
2008-08-13,3.533230464142995
2008-08-14,3.356236561793363
2008-08-15,3.57788179091218
2008-08-18,3.5526481235243104
2008-08-19,3.5526481235243104
2008-08-20,3.310465908239113
2008-08-21,3.0272001232694468
2008-08-22,2.716512994227088
2008-08-25,3.158808396355728
2008-08-26,3.158808396355728
2008-08-27,2.8340528290999645
2008-08-28,2.9120212461378747
2008-08-29,2.878391019343934
2008-09-02,2.9963749587631874
2008-09-03,3.0773146756223726
2008-09-04,2.8150494640189985
2008-09-05,2.5763626216364353
2008-09-08,2.381634152256079
2008-09-09,2.381634152256079
2008-09-10,2.916045428399028
2008-09-11,2.6172352119110007
2008-09-12,2.5891061193080214
2008-09-15,2.7934561803135525
2008-09-16,2.7934561803135525
2008-09-17,1.0629503053118328
2008-09-18,0.6869276335791596
2008-09-19,0.35794817975578486
2008-09-22,0.9156196625015822
2008-09-23,0.9156196625015822
2008-09-24,0.9498312998116432
2008-09-25,0.6912306705023241
2008-09-26,0.41362544394363265
2008-09-29,0.14349994886034279
2008-09-30,0.14349994886034279
2008-10-01,0.05608425990877297
2008-10-02,0.03923298859029867
2008-10-03,0.023953100740631283
2008-10-06,0.003801186411056534
2008-10-07,0.003801186411056534
2008-10-08,0.000793676738530813
2008-10-09,0.0007001217381008562
2008-10-10,0.0003995360631781075
2008-10-13,1.2448272712628494e-05
2008-10-14,1.2448272712628494e-05
2008-10-15,1.3566216811033982e-05
2008-10-16,8.811771425309978e-05
2008-10-17,2.763287682006066e-05
2008-10-20,7.090303733026104e-06
2008-10-21,7.090303733026104e-06
2008-10-22,1.1773581803931066e-05
2008-10-23,1.0737286576523175e-05
2008-10-24,8.528570027976912e-06
2008-10-27,3.1093691399419754e-06
2008-10-28,3.1093691399419754e-06
2008-10-29,2.809389992863842e-06
2008-10-30,4.255474200798304e-06
2008-10-31,1.212298399444478e-05
2008-11-03,1.678620949463472e-05
2008-11-04,1.678620949463472e-05
2008-11-05,1.496592674232744e-05
2008-11-06,2.1078748851932616e-05
2008-11-07,2.902638752688702e-05
2008-11-10,2.3350310524028473e-05
2008-11-11,2.3350310524028473e-05
2008-11-12,2.4335950499221326e-05
2008-11-13,2.6909999945035068e-05
2008-11-14,1.1701036450872948e-05
2008-11-17,8.00077145091116e-06
2008-11-18,8.00077145091116e-06
2008-11-19,5.328052377073789e-06
2008-11-20,2.124970854833208e-06
2008-11-21,6.728009593892637e-07
2008-11-24,6.817876263554012e-08
2008-11-25,6.817876263554012e-08
2008-11-26,8.896035574856853e-08
2008-11-28,1.5362007776964504e-07
2008-12-01,2.0327107219664242e-07
2008-12-02,1.952604022914528e-07
2008-12-03,1.2125839776722103e-07
2008-12-04,1.4548343640896633e-07
2008-12-05,1.1490216555998245e-07
2008-12-08,7.95292942612491e-08
2008-12-09,7.95292942612491e-08
2008-12-10,1.1908756758494121e-07
2008-12-11,1.4868413167334893e-07
2008-12-12,1.5195972258297274e-07
2008-12-15,5.900181454521203e-08
2008-12-16,5.900181454521203e-08
2008-12-17,2.4872948145571172e-08
2008-12-18,6.296582699683029e-08
2008-12-19,1.5823183319163547e-07
2008-12-22,7.558831394138821e-07
2008-12-23,7.558831394138821e-07
2008-12-24,1.439087682353346e-06
2008-12-26,4.1228686853411745e-06
2008-12-29,8.675752855014096e-06
2008-12-30,8.675752855014096e-06
2008-12-31,1.789153425968415e-05
2009-01-02,0.00021252201260479886
2009-01-05,0.00045500484375238237
2009-01-06,0.00045500484375238237
2009-01-07,0.001108999487842155
2009-01-08,0.00548266900562977
2009-01-09,0.009924400773042574
2009-01-12,0.007299025149709593
2009-01-13,0.007299025149709593
2009-01-14,0.00756363339727284
2009-01-15,0.0060542113160699795
2009-01-16,0.006038540009650761
2009-01-20,0.008099038693698546
2009-01-21,0.008385749731570913
2009-01-22,0.009397160280527617
2009-01-23,0.011851067833096307
2009-01-26,0.013128347286839315
2009-01-27,0.013128347286839315
2009-01-28,0.013812601865303975
2009-01-29,0.0142413237910477
2009-01-30,0.03119630015229191
2009-02-02,0.04951161890134892
2009-02-03,0.04951161890134892
2009-02-04,0.03983227475822804
2009-02-05,0.051669015661237605
2009-02-06,0.07385378760626504
2009-02-09,0.10083299484781039
2009-02-10,0.10083299484781039
2009-02-11,0.12232445322848395
2009-02-12,0.10790469698939154
2009-02-13,0.09340747422778573
2009-02-17,0.09644597476752281
2009-02-18,0.1371519075358596
2009-02-19,0.06669026549078749
2009-02-20,0.053528171414790604
2009-02-23,0.042943767579067815
2009-02-24,0.042943767579067815
2009-02-25,0.03819281439922384
2009-02-26,0.019509405853218587
2009-02-27,0.0230483726567976
2009-03-02,0.018571338958583983
2009-03-03,0.018571338958583983
2009-03-04,0.00797979025307649
2009-03-05,0.005235615962356777
2009-03-06,0.0038822931875681643
2009-03-09,0.0021538466892567776
2009-03-10,0.0021538466892567776
2009-03-11,0.001576755202081781
2009-03-12,0.002317297201354096
2009-03-13,0.004852656837217584
2009-03-16,0.011123997831086196
2009-03-17,0.011123997831086196
2009-03-18,0.026962046721357158
2009-03-19,0.03177112288166861
2009-03-20,0.015620024730339521
2009-03-23,0.028196586909484678
2009-03-24,0.028196586909484678
2009-03-25,0.04298363062136268
2009-03-26,0.05683882784096039
2009-03-27,0.08788009859225232
2009-03-30,0.2688713594754033
2009-03-31,0.2688713594754033
2009-04-01,0.21352801823240064
2009-04-02,0.1698663571022052
2009-04-03,0.14946229202689176
2009-04-06,0.5290084229176983
2009-04-07,0.5290084229176983
2009-04-08,0.6714146114531416
2009-04-09,0.6846529532717083
2009-04-13,1.2503581830888566
2009-04-14,1.2503581830888566
2009-04-15,1.3719897641927603
2009-04-16,2.5927054005645767
2009-04-17,3.294956031253349
2009-04-20,12.328628238054751
2009-04-21,12.328628238054751
2009-04-22,10.117225598647488
2009-04-23,7.418214288723279
2009-04-24,8.742690667682634
2009-04-27,17.998902440733133
2009-04-28,17.998902440733133
2009-04-29,17.025771174006383
2009-04-30,20.86340114984916
2009-05-01,33.89767700088563
2009-05-04,82.47851820932412
2009-05-05,82.47851820932412
2009-05-06,85.25980683294019
2009-05-07,88.48190820631375
2009-05-08,90.89224176905286
2009-05-11,96.47589249362338
2009-05-12,96.47589249362338
2009-05-13,95.00831233379917
2009-05-14,94.28834572842398
2009-05-15,91.41194788942336
2009-05-18,90.11127786471667
2009-05-19,90.11127786471667
2009-05-20,91.457024990433
2009-05-21,93.39892397345056
2009-05-22,95.54352184177095
2009-05-26,97.46636969341694
2009-05-27,97.29150307446648
2009-05-28,97.52062743265282
2009-05-29,98.33663175003295
2009-06-01,98.56779570347662
2009-06-02,98.68374599338449
2009-06-03,99.30194837960438
2009-06-04,99.48096430737753
2009-06-05,99.48000115063134
2009-06-08,99.77648466266672
2009-06-09,99.77648466266672
2009-06-10,99.80759477329167
2009-06-11,99.80183060384906
2009-06-12,99.8513654658711
2009-06-15,99.83860074127129
2009-06-16,99.83860074127129
2009-06-17,99.83353281235715
2009-06-18,99.79485627687751
2009-06-19,99.64674740014637
2009-06-22,99.59855170418889
2009-06-23,99.59855170418889
2009-06-24,99.40184882058087
2009-06-25,99.2417070612965
2009-06-26,99.24257366625444
2009-06-29,99.04454663824511
2009-06-30,99.04454663824511
2009-07-01,99.08410064386264
2009-07-02,99.645577916246
2009-07-06,99.61830878727409
2009-07-07,99.61830878727409
2009-07-08,99.5236151413069
2009-07-09,99.48316073065106
2009-07-10,99.18515908033487
2009-07-13,99.03024783811512
2009-07-14,99.03024783811512
2009-07-15,98.93347727570982
2009-07-16,99.19316391040962
2009-07-17,99.47792105678384
2009-07-20,99.54417301878595
2009-07-21,99.54417301878595
2009-07-22,99.56056518937291
2009-07-23,99.60845325840546
2009-07-24,99.67093448924157
2009-07-27,99.82953444017167
2009-07-28,99.82953444017167
2009-07-29,99.86416098362423
2009-07-30,99.88262064863834
2009-07-31,99.90240394827217
2009-08-03,99.92951064948375
2009-08-04,99.92951064948375
2009-08-05,99.95269123290078
2009-08-06,99.95959216852253
2009-08-07,99.96544376271642
2009-08-10,99.97363679715457
2009-08-11,99.97363679715457
2009-08-12,99.9712990123761
2009-08-13,99.96551939147673
2009-08-14,99.95152419250745
2009-08-17,99.9250809049899
2009-08-18,99.9250809049899
2009-08-19,99.87489497208561
2009-08-20,99.86278591122273
2009-08-21,99.83721462345684
2009-08-24,99.85807369428721
2009-08-25,99.85807369428721
2009-08-26,99.8475446072969
2009-08-27,99.84577206772886
2009-08-28,99.84087179796076
2009-08-31,99.84661622138904
2009-09-01,99.84661622138904
2009-09-02,99.8108513761316
2009-09-03,99.7761915624422
2009-09-04,99.74073128585378
2009-09-08,99.78408634208482
2009-09-09,99.7688486253325
2009-09-10,99.78889720856287
2009-09-11,99.79927752290337
2009-09-14,99.85096737278988
2009-09-15,99.85096737278988
2009-09-16,99.89651958451165
2009-09-17,99.92936558402936
2009-09-18,99.95533289088574
2009-09-21,99.95945209049731
2009-09-22,99.95945209049731
2009-09-23,99.95512574923147
2009-09-24,99.95848967581394
2009-09-25,99.96002309452746
2009-09-28,99.953870469592
2009-09-29,99.953870469592
2009-09-30,99.94479059556747
2009-10-01,99.94588696882043
2009-10-02,99.94025058399191
2009-10-05,99.88563405360719
2009-10-06,99.88563405360719
2009-10-07,99.89073441032615
2009-10-08,99.90542367077894
2009-10-09,99.88745885712672
2009-10-12,99.92204837217136
2009-10-13,99.92204837217136
2009-10-14,99.91586370020006
2009-10-15,99.90175425502589
2009-10-16,99.92592038033298
