,^TNX
2006-02-23,69.92798412959166
2006-02-24,72.78866023088922
2006-02-27,72.71079261417292
2006-02-28,74.41630924752722
2006-03-01,70.93323071435272
2006-03-02,74.1908646111125
2006-03-03,77.67652034286834
2006-03-06,80.6152597635042
2006-03-07,83.68056043372687
2006-03-08,83.4816733312513
2006-03-09,83.28165221624874
2006-03-10,82.96819042256753
2006-03-13,84.2461071321872
2006-03-14,85.19076660916404
2006-03-15,80.65768777952506
2006-03-16,82.65913253274162
2006-03-17,77.14967951835409
2006-03-20,78.97596528344815
2006-03-21,77.66904157245345
2006-03-22,81.52561683188544
2006-03-23,80.57816453378335
2006-03-24,82.64357060750045
2006-03-27,78.57285193602986
2006-03-28,80.18290440443114
2006-03-29,84.53981465648529
2006-03-30,86.05255164835046
2006-03-31,87.9920677668265
2006-04-03,87.82285477349606
2006-04-04,88.61029283708616
2006-04-05,88.44620640444198
2006-04-06,86.9413431585153
2006-04-07,89.12285233341294
2006-04-10,91.48102965906963
2006-04-11,91.40688695353903
2006-04-12,90.30355541251987
2006-04-13,91.66598313568679
2006-04-17,93.25964823252508
2006-04-18,92.4229482204116
2006-04-19,91.37094916586427
2006-04-20,92.86086096409817
2006-04-21,93.08032151371116
2006-04-24,92.28096972860041
2006-04-25,91.4015127788184
2006-04-26,93.68414913314164
2006-04-27,94.3829687128885
2006-04-28,93.8579813761413
2006-05-01,93.43787782586004
2006-05-02,94.74690177139193
2006-05-03,94.25232638952599
2006-05-04,94.88976619227543
2006-05-05,94.94880261316521
2006-05-08,94.01765845367059
2006-05-09,94.1996535311604
2006-05-10,94.2690708200789
2006-05-11,94.20837800396107
2006-05-12,94.77219417217633
2006-05-15,95.29979365710861
2006-05-16,94.61365393434923
2006-05-17,93.48236194095692
2006-05-18,94.50005288815188
2006-05-19,92.51027005758192
2006-05-22,91.89417741015339
2006-05-23,91.26675127338919
2006-05-24,92.1057523491696
2006-05-25,91.04796987428077
2006-05-26,92.19835581119163
2006-05-30,91.46749776538375
2006-05-31,92.4007696188111
2006-06-01,93.05833301166956
2006-06-02,92.86014421425
2006-06-05,89.09985693433956
2006-06-06,90.20386134598068
2006-06-07,89.39311899400495
2006-06-08,90.04928018574606
2006-06-09,88.67998841078555
2006-06-12,88.14694665233229
2006-06-13,88.31201180888542
2006-06-14,87.10928769649607
2006-06-15,90.53048371284329
2006-06-16,91.98145032900841
2006-06-19,92.75472707320291
2006-06-20,93.13210088748795
2006-06-21,93.36750031055385
2006-06-22,93.25185905844403
2006-06-23,94.19619536224772
2006-06-26,94.76117576858498
2006-06-27,94.91905803419083
2006-06-28,94.26923006951552
2006-06-29,94.92406540505979
2006-06-30,93.92088681204447
2006-07-03,92.27032864188276
2006-07-05,92.56388080351992
2006-07-06,94.34421542818502
2006-07-07,93.31245027046333
2006-07-10,91.78909708334433
2006-07-11,91.65543841633288
2006-07-12,90.61356127627593
2006-07-13,90.53629339242877
2006-07-14,89.41391020554998
2006-07-17,88.86879641333006
2006-07-18,89.17705220542437
2006-07-19,91.24212520395993
2006-07-20,88.60830706032239
2006-07-21,87.20990296319071
2006-07-24,87.8650538938561
2006-07-25,87.73774094954491
2006-07-26,88.5302857377214
2006-07-27,87.21315657757654
2006-07-28,87.30512569422632
2006-07-31,84.82976314928548
2006-08-01,84.63781351111678
2006-08-02,84.28699922819825
2006-08-03,82.99658976424436
2006-08-04,82.33509261568688
2006-08-07,79.14801303734696
2006-08-08,80.348601350788
2006-08-09,80.38561467758183
2006-08-10,81.16423402052226
2006-08-11,80.456071061888
2006-08-14,82.76066038311973
2006-08-15,84.52672127275882
2006-08-16,80.41274924837512
2006-08-17,76.27131685492421
2006-08-18,75.89655038622634
2006-08-21,73.39873789937765
2006-08-22,72.05418199826886
2006-08-23,71.3306584334539
2006-08-24,71.90453264134416
2006-08-25,70.52107359873318
2006-08-28,69.44369504790681
2006-08-29,69.87962714156644
2006-08-30,68.6205017847663
2006-08-31,66.81062945755644
2006-09-01,63.95321332853208
2006-09-05,63.34720114355717
2006-09-06,68.22388267623676
2006-09-07,69.86147404371285
2006-09-08,69.28440985641352
2006-09-11,67.14134465857329
2006-09-12,69.49331247634905
2006-09-13,67.18166720921681
2006-09-14,66.41138511199772
2006-09-15,68.79417634526888
2006-09-18,69.15290170191562
2006-09-19,70.09578840086004
2006-09-20,63.59036631473285
2006-09-21,62.79729854069761
2006-09-22,54.95203345704337
2006-09-25,49.86888269263725
2006-09-26,45.696815002294095
2006-09-27,48.691707559488556
2006-09-28,49.5930314742015
2006-09-29,52.77901223192033
2006-10-02,53.462425896894985
2006-10-03,51.959129977220684
2006-10-04,51.75240339969864
2006-10-05,46.67140085241873
2006-10-06,50.96246794938908
2006-10-09,59.60288875677493
2006-10-10,59.60288875677493
2006-10-11,64.4411407196654
2006-10-12,67.60359444937924
2006-10-13,67.01299228104051
2006-10-16,69.37048946224911
2006-10-17,67.75468991825963
2006-10-18,66.81247329014944
2006-10-19,65.50125158481728
2006-10-20,67.39784795828922
2006-10-23,67.15862402764586
2006-10-24,70.67896674332069
2006-10-25,70.44045789351851
2006-10-26,65.96440897961533
2006-10-27,61.1090660437416
2006-10-30,56.63144113980185
2006-10-31,56.4094183237259
2006-11-01,49.74590502914223
2006-11-02,45.27897884374753
2006-11-03,48.77008476844885
2006-11-06,60.47004862228667
2006-11-07,59.856469039355964
2006-11-08,54.95099988286102
2006-11-09,52.35607854099354
2006-11-10,52.34668688374482
2006-11-13,47.659518347822036
2006-11-14,49.559588607006674
2006-11-15,45.885413808314496
2006-11-16,50.57375621579996
2006-11-17,54.54300253498868
2006-11-20,49.75651075902896
2006-11-21,48.5626590413706
2006-11-22,46.878879925270326
2006-11-24,45.900484986171385
2006-11-27,43.94550461042924
2006-11-28,42.99042564641412
2006-11-29,40.2116726213578
2006-11-30,41.40467866163717
2006-12-01,35.50606609581445
2006-12-04,32.60823573832371
2006-12-05,33.37688374735517
2006-12-06,34.24099005256498
2006-12-07,37.88126988186046
2006-12-08,38.115496635966885
2006-12-11,44.82324331296168
2006-12-12,41.715227406957354
2006-12-13,38.96757087061426
2006-12-14,47.39591252228258
2006-12-15,49.19680763371855
2006-12-18,49.399208737216675
2006-12-19,48.40608777611186
2006-12-20,49.60713862780605
2006-12-21,49.21034273591259
2006-12-22,44.65232444002087
2006-12-26,52.122035440697935
2006-12-27,50.02322695879372
2006-12-28,55.08509742068918
2006-12-29,58.58221838464477
2007-01-03,60.46832347370808
2007-01-04,55.97272525723045
2007-01-05,51.39542284736901
2007-01-08,54.1693194933823
2007-01-09,55.533981268726485
2007-01-10,55.118198882594825
2007-01-11,57.644885110486975
2007-01-12,62.8573743968311
2007-01-16,65.91389775195455
2007-01-17,64.0410536502383
2007-01-18,67.22256387389709
2007-01-19,63.92187975857389
2007-01-22,65.86625652868928
2007-01-23,64.54136465495692
2007-01-24,68.47807488266086
2007-01-25,68.92547532807596
2007-01-26,73.50792868442848
2007-01-29,74.35080772160919
2007-01-30,75.24694303999493
2007-01-31,73.87841123665852
2007-02-01,69.8526600483104
2007-02-02,70.69797062361282
2007-02-05,69.79183456142282
2007-02-06,68.09986524436127
2007-02-07,64.19926505137562
2007-02-08,62.2931888685555
2007-02-09,60.831797074326374
2007-02-12,65.78273817267937
2007-02-13,67.49585326921176
2007-02-14,68.30064250437474
2007-02-15,60.58496161018972
2007-02-16,58.238351396741095
2007-02-20,56.64776752651308
2007-02-21,55.64052079173132
2007-02-22,56.7949368331668
2007-02-23,60.43901308934723
2007-02-26,55.35265370381745
2007-02-27,50.67052229049107
2007-02-28,39.09310051630436
2007-03-01,42.697093208669344
2007-03-02,43.31178389740299
2007-03-05,39.37887397603933
2007-03-06,39.7058003294013
2007-03-07,40.703609151586555
2007-03-08,37.7955918279174
2007-03-09,38.973230072086096
2007-03-12,46.8062716830475
2007-03-13,43.27011880370105
2007-03-14,37.73452158278782
2007-03-15,40.34131052736745
2007-03-16,41.728575780554564
2007-03-19,42.63558002985709
2007-03-20,45.21554256669191
2007-03-21,42.878335841511706
2007-03-22,40.10221588220428
2007-03-23,47.08481923894916
2007-03-26,49.48356669613593
2007-03-27,46.8999684172736
2007-03-28,49.39843673203816
2007-03-29,50.19760436972789
2007-03-30,51.39167494859434
2007-04-02,52.97654600793772
2007-04-03,52.36883704578184
2007-04-04,54.53981205989364
2007-04-05,53.33400400399895
2007-04-09,55.49455141154621
2007-04-10,62.308399123525206
2007-04-11,60.276228638931016
2007-04-12,61.658620897792794
2007-04-13,61.4251611676526
2007-04-16,63.621640521545984
2007-04-17,61.13910534417188
2007-04-18,56.56451115782231
2007-04-19,53.18547904981787
2007-04-20,54.7562807152838
2007-04-23,54.93473112288609
2007-04-24,52.7371436560057
2007-04-25,49.94013496637237
2007-04-26,52.329075537938216
2007-04-27,56.07612088729985
2007-04-30,57.42110229310566
2007-05-01,50.67360279054325
2007-05-02,51.86530622293489
2007-05-03,52.255564901300765
2007-05-04,55.01992716700158
2007-05-07,51.62979253010217
2007-05-08,51.225241993889
2007-05-09,51.02121847484261
2007-05-10,54.39239817637256
2007-05-11,52.39228050078945
2007-05-14,54.563068156099405
2007-05-15,56.51234220652343
2007-05-16,58.62741859316615
2007-05-17,58.20653336018554
2007-05-18,62.742088146467054
2007-05-21,67.0472001834892
2007-05-22,65.55987009976097
2007-05-23,69.26385450731452
2007-05-24,71.52040055860472
2007-05-25,71.28260918735852
2007-05-29,71.53388924572187
2007-05-30,73.13421683577154
2007-05-31,72.74073768078004
2007-06-01,73.60228731031408
2007-06-04,78.3172585610009
2007-06-05,76.34261474913822
2007-06-06,79.48037379184119
2007-06-07,78.99822217828239
2007-06-08,86.21746343410635
2007-06-11,87.01005399352448
2007-06-12,87.76060232512594
2007-06-13,91.7155852765651
2007-06-14,90.05618836520873
2007-06-15,90.57161780045195
2007-06-18,88.79648288658508
2007-06-19,87.50447314220911
2007-06-20,84.75408997046519
2007-06-21,86.48305661254724
2007-06-22,88.16299294490146
2007-06-25,86.99299462082328
2007-06-26,83.93920573702069
2007-06-27,85.0527177790827
2007-06-28,83.31748212013127
2007-06-29,85.73081096116289
2007-07-02,80.95838936250806
2007-07-03,78.61866011667964
2007-07-05,81.81795843777057
2007-07-06,86.67538197049969
2007-07-09,88.77804666878528
2007-07-10,87.17571001247286
2007-07-11,80.64126188623342
2007-07-12,83.0404830845985
2007-07-13,84.88466844351265
2007-07-16,84.32799480288517
2007-07-17,80.42660715889237
2007-07-18,82.56264225107142
2007-07-19,78.20787219461556
2007-07-20,79.32177731398392
2007-07-23,74.11998614917226
2007-07-24,74.6472692915744
2007-07-25,73.02505458327299
2007-07-26,69.68953979119433
2007-07-27,58.011909248128504
2007-07-30,59.04429487530849
2007-07-31,60.54151512063062
2007-08-01,57.31948927129532
2007-08-02,56.117013496762226
2007-08-03,55.50327158674521
2007-08-06,50.22475778897214
2007-08-07,53.30666709810998
2007-08-08,54.481440403805216
2007-08-09,65.5917728416788
2007-08-10,58.99348820186584
2007-08-13,57.60229323515996
2007-08-14,57.76691200959026
2007-08-15,53.21297492140141
2007-08-16,50.61491035108892
2007-08-17,40.18391742886834
2007-08-20,47.367797955498304
2007-08-21,43.52795920665628
2007-08-22,39.30286696069192
2007-08-23,42.2298673522093
2007-08-24,42.06609330664149
2007-08-27,43.560385358724076
2007-08-28,40.00163157710587
2007-08-29,33.92305955467083
2007-08-30,36.067596927049784
2007-08-31,31.575868304641762
2007-09-04,34.73285202684217
2007-09-05,36.71134268154269
2007-09-06,29.295214457858393
2007-09-07,31.647843597040705
2007-09-10,21.53756546371165
2007-09-11,18.801526834636046
2007-09-12,21.454273807239517
2007-09-13,24.65164577818197
2007-09-14,30.61882983756793
2007-09-17,29.01994796656059
2007-09-18,29.75539474868541
2007-09-19,30.66765979174328
2007-09-20,34.58914094136858
2007-09-21,48.875959243590366
2007-09-24,44.91388212401451
2007-09-25,44.146767687869655
2007-09-26,43.189838423972525
2007-09-27,43.80422370940666
2007-09-28,39.28456809797192
2007-10-01,39.89783557919719
2007-10-02,37.854319875183535
2007-10-03,35.312944300007885
2007-10-04,36.65335436273254
2007-10-05,34.87324867121641
2007-10-08,46.108144732897905
2007-10-09,45.925690866283745
2007-10-10,47.23058661830699
2007-10-11,46.84459337818716
2007-10-12,48.04921627732357
2007-10-15,50.84474685329653
2007-10-16,49.447072120418525
2007-10-17,47.65819215719399
2007-10-18,37.10705260632981
2007-10-19,33.251433466639604
2007-10-22,24.966055771479557
2007-10-23,24.4548412370849
2007-10-24,25.434126968086666
2007-10-25,20.324791211324307
2007-10-26,21.806177773487846
2007-10-29,24.517909955606964
2007-10-30,24.16037696356483
2007-10-31,24.24414818059511
2007-11-01,31.685536719305453
2007-11-02,22.804675868583885
2007-11-05,18.34136839554066
2007-11-06,20.103178138820432
2007-11-07,22.811734694590672
2007-11-08,21.320090592327556
2007-11-09,17.60193959184882
2007-11-12,15.076368509283245
2007-11-13,14.461218338298798
2007-11-14,16.92261199069235
2007-11-15,17.755844511643094
2007-11-16,12.291595693383833
2007-11-19,11.99279278748675
2007-11-20,9.380613805357063
2007-11-21,8.638697671561745
2007-11-23,7.808359231125306
2007-11-26,7.539481346327703
2007-11-27,4.093443099260785
2007-11-28,5.98079510963384
2007-11-29,8.156725253614505
2007-11-30,6.00743365918806
2007-12-03,6.838597663327456
2007-12-04,5.175485934612784
2007-12-05,5.115477138795066
2007-12-06,5.619548307145116
2007-12-07,7.847784063272928
2007-12-10,12.267644087644609
2007-12-11,13.658670231367587
2007-12-12,7.798574830892846
2007-12-13,10.740304495022206
2007-12-14,15.000078826200147
2007-12-17,18.53275745473803
2007-12-18,16.38128646240568
2007-12-19,12.848125221551921
2007-12-20,10.851382892788141
2007-12-21,9.339211906609007
2007-12-24,15.471406578401348
2007-12-26,18.004814293498008
2007-12-27,22.529525536714267
2007-12-28,17.41017891617919
2007-12-31,12.336204925628131
2008-01-02,10.009498228752516
2008-01-03,6.173032538491641
2008-01-04,6.236252938523429
2008-01-07,5.280855389150352
2008-01-08,5.044716208934863
2008-01-09,5.120458508168052
2008-01-10,4.298665444385586
2008-01-11,6.2498672742090475
2008-01-14,4.724399869548962
2008-01-15,4.479756787695854
2008-01-16,3.1858138283962334
2008-01-17,3.367863971350599
2008-01-18,2.5829165728083803
2008-01-22,2.702176178645116
2008-01-23,1.444588705671035
2008-01-24,1.1692918221324844
2008-01-25,2.7472450892106814
2008-01-28,2.241002193760427
2008-01-29,2.2920363700521973
2008-01-30,3.0747639500928345
2008-01-31,4.1561389922437355
2008-02-01,2.930921979788531
2008-02-04,2.5543158183640893
2008-02-05,3.060050004923304
2008-02-06,2.496566582027321
2008-02-07,2.811946270996901
2008-02-08,4.5539059075951185
2008-02-11,3.3662750399923667
2008-02-12,2.9680229735040644
2008-02-13,3.804498725684047
2008-02-14,4.07951111816946
2008-02-15,6.593249830762954
2008-02-19,5.777279897249077
2008-02-20,8.30126550910943
2008-02-21,9.751183521797751
2008-02-22,6.030299912967235
2008-02-25,6.230935547475674
2008-02-26,9.498148789005068
2008-02-27,8.221662490408399
2008-02-28,7.9965712808601435
2008-02-29,4.875770792075923
2008-03-03,2.4598700349784233
2008-03-04,2.495366892367079
2008-03-05,3.013265625429856
2008-03-06,4.726749421629661
2008-03-07,3.646036154174548
2008-03-10,2.701376256676685
2008-03-11,1.8341612448882105
2008-03-12,3.4399589343982573
2008-03-13,2.2497678396575296
2008-03-14,2.783186572815488
2008-03-17,1.817515438887507
2008-03-18,1.213174591502858
2008-03-19,2.1116720997995997
2008-03-20,1.5133261828253919
2008-03-24,1.3461097386114118
2008-03-25,2.9188617360911104
2008-03-26,2.634227437645259
2008-03-27,2.6922363093255743
2008-03-28,3.1866210356607305
2008-03-31,2.481667745296745
2008-04-01,2.205504179604123
2008-04-02,3.4670558599348866
2008-04-03,4.062469882237951
2008-04-04,4.239475649177033
2008-04-07,2.8107459662945034
2008-04-08,3.8042617781997077
2008-04-09,3.8813534921645187
2008-04-10,2.756869908119258
2008-04-11,3.605640301110541
2008-04-14,2.886439895089854
2008-04-15,3.310733905146196
2008-04-16,4.335823554772656
2008-04-17,7.046340931951084
2008-04-18,8.033368981178713
2008-04-21,8.530841916374449
2008-04-22,7.682072324110367
2008-04-23,7.983796247332231
2008-04-24,8.355846523832927
2008-04-25,11.931421976814782
2008-04-28,13.757449759085528
2008-04-29,12.436156291084771
2008-04-30,12.091338864956846
2008-05-01,9.63168447596715
2008-05-02,9.366041680222503
2008-05-05,13.259453434609341
2008-05-06,13.34592639645692
2008-05-07,15.815611910117012
2008-05-08,14.567653768974337
2008-05-09,11.827479318366763
2008-05-12,10.412171809739535
2008-05-13,10.795718767392003
2008-05-14,17.228917233318313
2008-05-15,19.03577905983379
2008-05-16,13.938696486667679
2008-05-19,14.365781600587674
2008-05-20,13.92020678134066
2008-05-21,11.248017595536187
2008-05-22,13.306315588372408
2008-05-23,18.66021436321829
2008-05-27,13.884373333032174
2008-05-28,18.86081945789231
2008-05-29,24.924173462843175
2008-05-30,30.589619511518062
2008-06-02,27.937221201489127
2008-06-03,22.398415718287985
2008-06-04,17.821746398518947
2008-06-05,20.504760683029627
2008-06-06,26.67865731195794
2008-06-09,20.528843218137155
2008-06-10,24.360391770955136
2008-06-11,33.13229600345395
2008-06-12,30.93864460722491
2008-06-13,43.19519534348629
2008-06-16,48.75796692086535
2008-06-17,47.17205209929543
2008-06-18,45.20311675410211
2008-06-19,38.35361962139482
2008-06-20,42.71742906136372
2008-06-23,36.83673379311459
2008-06-24,39.80566007208227
2008-06-25,34.008553822103515
2008-06-26,34.96842605596176
2008-06-27,27.996396828155774
2008-06-30,24.74642027944707
2008-07-01,24.02030162976814
2008-07-02,25.064461892730318
2008-07-03,22.753575564002354
2008-07-07,23.837254447664524
2008-07-08,20.94408932564577
2008-07-09,17.913812858538197
2008-07-10,15.454540588912968
2008-07-11,14.378094958196158
2008-07-14,22.04282173837363
2008-07-15,18.28477250183575
2008-07-16,16.319841906610883
2008-07-17,21.933733114906246
2008-07-18,29.94067234948191
2008-07-21,33.72846073794044
2008-07-22,32.55243203992649
2008-07-23,35.2956553661218
2008-07-24,40.12006632584633
2008-07-25,28.39893573406467
2008-07-28,36.758702705107716
2008-07-29,28.680931584330803
2008-07-30,30.923250363540166
2008-07-31,31.333654383472098
2008-08-01,25.801108789615775
2008-08-04,23.584057650310868
2008-08-05,25.439442895348442
2008-08-06,28.260494877692466
2008-08-07,31.76672593784875
2008-08-08,22.940812354929964
2008-08-11,24.102678365396418
2008-08-12,28.18485809433945
2008-08-13,21.990246383857624
2008-08-14,24.12858200863489
2008-08-15,20.420917649659913
2008-08-18,18.03286064488152
2008-08-19,16.090584494797323
2008-08-20,17.6342626116466
2008-08-21,15.362004029756859
2008-08-22,17.591157257220424
2008-08-25,19.425517911565926
2008-08-26,15.190946167640785
2008-08-27,14.922077783476595
2008-08-28,14.410759258683099
2008-08-29,15.671982125643702
2008-09-02,16.736621727480955
2008-09-03,13.412892708460783
2008-09-04,11.377910370290406
2008-09-05,9.45202176000753
2008-09-08,10.12965010163039
2008-09-09,10.393311833211378
2008-09-10,8.161783421762353
2008-09-11,9.69466212723939
2008-09-12,9.125478898938939
2008-09-15,13.482450621281167
2008-09-16,5.543081837648228
2008-09-17,5.773616153220268
2008-09-18,4.294419141189171
2008-09-19,4.8153929640257225
2008-09-22,16.119144577733362
2008-09-23,19.5334084122068
2008-09-24,20.582077760201077
2008-09-25,16.468203907900268
2008-09-26,22.187613926021875
2008-09-29,19.95356894368324
2008-09-30,10.33504837177866
2008-10-01,20.180867612112262
2008-10-02,16.73400964242488
2008-10-03,11.063775133544768
2008-10-06,11.067247511281087
2008-10-07,5.001656950868521
2008-10-08,6.826729955842653
2008-10-09,14.547775615116642
2008-10-10,21.596271275330853
2008-10-13,23.565776447633624
2008-10-14,23.650487960465455
2008-10-15,37.2420325582805
2008-10-16,36.17974684967107
2008-10-17,29.64817950655987
2008-10-20,29.886868095280672
2008-10-21,25.79871458974289
2008-10-22,14.414062980708792
2008-10-23,10.785427490705086
2008-10-24,8.024129490798565
2008-10-27,14.431071253990257
2008-10-28,16.173924124822136
2008-10-29,21.81927655205584
2008-10-30,25.80753134712028
2008-10-31,31.156361587772647
2008-11-03,33.935970443503024
2008-11-04,28.3648401062634
2008-11-05,18.595400522314826
2008-11-06,14.760756125183827
2008-11-07,15.515907550404867
2008-11-10,19.82770090122435
2008-11-11,18.67600777344391
2008-11-12,18.4636049175992
2008-11-13,13.730193682636138
2008-11-14,22.776260367475516
2008-11-17,18.43681649808938
2008-11-18,14.880073144400225
2008-11-19,8.861240003689257
2008-11-20,5.239666218074146
2008-11-21,2.048044544242539
2008-11-24,2.274239637124853
2008-11-25,4.494753287325754
2008-11-26,1.7427764418094183
2008-11-28,1.2388017038769794
2008-12-01,1.0598601866546598
2008-12-02,0.4208347528562306
2008-12-03,0.38792344016206903
2008-12-04,0.37070296317833207
2008-12-05,0.24879926004773845
2008-12-08,0.3599876438075189
2008-12-09,0.4996387520354473
2008-12-10,0.3943011668009533
2008-12-11,0.4277859438576115
2008-12-12,0.3789652338709537
2008-12-15,0.3065422209413693
2008-12-16,0.25111158549629975
2008-12-17,0.13080495411226245
2008-12-18,0.06746460047861724
2008-12-19,0.04376507163982302
2008-12-22,0.0566374586102647
2008-12-23,0.060722424058679
2008-12-24,0.06826870291417042
2008-12-26,0.07490537710603262
2008-12-29,0.0652170127910412
2008-12-30,0.05703904481127453
2008-12-31,0.05669566616914867
2009-01-02,0.1091262282360339
2009-01-05,0.22226006059087866
2009-01-06,0.30316161655547513
2009-01-07,0.33190317131791547
2009-01-08,0.325011616754306
2009-01-09,0.27369531187905194
2009-01-12,0.2409277040499369
2009-01-13,0.16714419370628675
2009-01-14,0.16346575989473755
2009-01-15,0.12005951553026861
2009-01-16,0.11757130967979812
2009-01-20,0.18194061472545098
2009-01-21,0.2196044779556594
2009-01-22,0.46170920959574535
2009-01-23,0.6175336796309994
2009-01-26,0.7039445460601645
2009-01-27,0.7800471031172596
2009-01-28,0.48669202505249864
2009-01-29,0.8548923884725057
2009-01-30,1.6287640380363788
2009-02-02,1.854167031202164
2009-02-03,1.1530312797051745
2009-02-04,1.9014165188245669
2009-02-05,2.556131889434293
2009-02-06,2.455391656742234
2009-02-09,3.3810574220856426
2009-02-10,4.117134992880206
2009-02-11,2.078480928800297
2009-02-12,1.5130574266462304
2009-02-13,1.3405907670532125
2009-02-17,2.499227904307355
2009-02-18,1.0710744874971145
2009-02-19,1.413693682080619
2009-02-20,2.380328368163659
2009-02-23,1.7333006310682963
2009-02-24,1.7957624450541332
2009-02-25,1.9879311536701472
2009-02-26,3.5544886544129795
2009-02-27,4.085091713270428
2009-03-02,5.252436277784955
2009-03-03,3.334193486174347
2009-03-04,3.633749990222912
2009-03-05,4.861571077767896
2009-03-06,2.349865445403576
2009-03-09,2.4691421099634625
2009-03-10,3.1354255396970956
2009-03-11,4.5896367828256235
2009-03-12,3.6081725637221895
2009-03-13,3.33196095270063
2009-03-16,3.2857496493046257
2009-03-17,4.287199919778661
2009-03-18,5.284246503847284
2009-03-19,0.8601978395268772
2009-03-20,1.128205529333276
2009-03-23,1.282076829878015
2009-03-24,1.4964406183493428
2009-03-25,1.4858794260685093
2009-03-26,2.3954946375446093
2009-03-27,2.0878995913027723
2009-03-30,2.3637529275665816
2009-03-31,1.9969194935599344
2009-04-01,1.8103372560859587
2009-04-02,1.6544563258252987
2009-04-03,2.4263771641811482
2009-04-06,4.470496076032992
2009-04-07,5.1065815981825855
2009-04-08,4.608533585404667
2009-04-09,3.6791841915796155
2009-04-13,5.034401530970333
2009-04-14,3.7391565481542823
2009-04-15,3.0169418050864594
2009-04-16,2.7544864339571595
2009-04-17,3.6723820866066346
2009-04-20,5.439929448182834
2009-04-21,3.9517906829575122
2009-04-22,5.0073806861256625
2009-04-23,6.3916444670676364
2009-04-24,5.620931459917433
2009-04-27,7.346362403292911
2009-04-28,5.607550438254316
2009-04-29,7.66067990566528
2009-04-30,10.861825860827846
2009-05-01,12.0789288950367
2009-05-04,14.456863246442836
2009-05-05,13.723084254295104
2009-05-06,13.81021150892366
2009-05-07,13.660790803155177
2009-05-08,21.982667314708355
2009-05-11,21.93276911231371
2009-05-12,15.25530778583285
2009-05-13,15.08703448742828
2009-05-14,11.922647776496726
2009-05-15,12.091177739420257
2009-05-18,12.873827584447566
2009-05-19,17.4519015383043
2009-05-20,19.46239747790997
2009-05-21,17.109081330433934
2009-05-22,27.487489411034417
2009-05-26,35.71690412460248
2009-05-27,39.98608626064345
2009-05-28,59.877177737532335
2009-05-29,57.61819289165555
2009-06-01,37.31325188046948
2009-06-02,61.757725673598884
2009-06-03,54.84719203601395
2009-06-04,45.59166037346588
2009-06-05,61.804966840486145
2009-06-08,74.28864275760336
2009-06-09,76.212373992133
2009-06-10,73.81172076624149
2009-06-11,79.29539306415458
2009-06-12,73.9359919218101
2009-06-15,67.77966039559968
2009-06-16,60.870998629082365
2009-06-17,57.071073224899074
2009-06-18,54.38982107241912
2009-06-19,71.51149325068843
2009-06-22,67.64274020218288
2009-06-23,58.71003113850275
2009-06-24,53.480170423723564
2009-06-25,57.88748993173527
2009-06-26,44.10519585161643
2009-06-29,40.243985732759135
2009-06-30,38.94778934379964
2009-07-01,41.96504800806357
2009-07-02,44.0471229772723
2009-07-06,39.32879174978042
2009-07-07,40.42092491487352
2009-07-08,36.13121472041583
2009-07-09,22.293064130510597
2009-07-10,32.08945269961123
2009-07-13,22.85023417140336
2009-07-14,26.722560756010083
2009-07-15,35.381077033045486
2009-07-16,49.84237117223517
2009-07-17,45.967343683355054
2009-07-20,55.31700490301841
2009-07-21,48.74249188160965
2009-07-22,38.216105171983834
2009-07-23,45.718066133147026
2009-07-24,60.980991710206524
2009-07-27,57.183783071059565
2009-07-28,61.289831144511375
2009-07-29,58.85746227274951
2009-07-30,56.488950347377944
2009-07-31,54.19897064328156
2009-08-03,40.36976535373768
2009-08-04,54.023085412132524
2009-08-05,57.932166250425276
2009-08-06,65.8665939387339
2009-08-07,64.17616762626992
2009-08-10,73.32092971690093
2009-08-11,66.29024641604003
2009-08-12,58.971857779691085
2009-08-13,59.70589670488646
2009-08-14,48.83553039464489
2009-08-17,45.56483124909799
2009-08-18,39.07656659623632
2009-08-19,42.48534420727473
2009-08-20,36.52462400445601
2009-08-21,34.02876771503203
2009-08-24,45.57903378754152
2009-08-25,39.565466803057305
2009-08-26,35.49822586076738
2009-08-27,34.46512149508659
2009-08-28,36.715236551753705
2009-08-31,35.75294315784593
2009-09-01,31.368121362553797
2009-09-02,29.246868089546584
2009-09-03,23.172081679725082
2009-09-04,25.68583355986226
2009-09-08,35.34423452762712
2009-09-09,37.89607990975771
2009-09-10,38.884988314541744
2009-09-11,26.969767607690407
2009-09-14,27.12684380253092
2009-09-15,32.448023412377076
2009-09-16,36.65455878899043
2009-09-17,38.48092980971261
2009-09-18,31.904901631750192
2009-09-21,38.8806283895077
2009-09-22,40.16164177986033
2009-09-23,37.270086840508824
2009-09-24,33.850521965284585
2009-09-25,30.689049222948338
2009-09-28,26.52973504200534
2009-09-29,24.56188270478573
2009-09-30,23.91259028764832
2009-10-01,25.103552676524682
2009-10-02,17.669106518169087
2009-10-05,19.384508753258434
2009-10-06,19.661683470688708
2009-10-07,21.310004179741465
2009-10-08,16.91085128626441
2009-10-09,21.97917638251894
2009-10-12,32.12827675606781
2009-10-13,31.84653698135822
2009-10-14,26.33341675289896
2009-10-15,35.83860292278496
2009-10-16,40.304294668984085
2009-10-19,35.37976469722508
2009-10-20,33.45600931471461
2009-10-21,28.57815854326653
2009-10-22,35.035352511853525
2009-10-23,36.004235437875096
2009-10-26,41.15050964650604
