,Breadth Ratio
2006-04-28,23.07912552926627
2006-05-01,22.907022875767673
2006-05-02,21.060222149343495
2006-05-03,21.030188197603845
2006-05-04,16.550381876756237
2006-05-05,15.063436267654485
2006-05-08,20.923724830669503
2006-05-09,18.335213988871335
2006-05-10,16.04276506498328
2006-05-11,11.939327752199114
2006-05-12,6.732172989249174
2006-05-15,3.976618972194074
2006-05-16,5.900517762706908
2006-05-17,3.987636168375258
2006-05-18,3.231777332028968
2006-05-19,2.3798837362121184
2006-05-22,3.370532062306392
2006-05-23,2.6230921431542544
2006-05-24,2.02254067763194
2006-05-25,3.1014409706113186
2006-05-26,4.795370088273082
2006-05-30,5.672178350917467
2006-05-31,3.102616625862442
2006-06-01,3.182732156943552
2006-06-02,6.017896487464758
2006-06-05,4.40970239872388
2006-06-06,2.3990663408198944
2006-06-07,1.855839924600755
2006-06-08,1.3037024046824885
2006-06-09,1.483878708833447
2006-06-12,1.059708721442132
2006-06-13,0.6128529578319386
2006-06-14,0.6557760298063042
2006-06-15,0.7302912275248818
2006-06-16,1.5302172058459629
2006-06-19,1.2026668530507267
2006-06-20,0.7908324118673871
2006-06-21,0.829307850476213
2006-06-22,1.6116964838042813
2006-06-23,1.4368081017739232
2006-06-26,1.4266356805227531
2006-06-27,1.810966888304305
2006-06-28,1.0866325897995632
2006-06-29,1.3521951552763423
2006-06-30,2.7387181286871733
2006-07-03,2.41006070757917
2006-07-05,3.928485965033751
2006-07-06,2.4830665318458403
2006-07-07,2.0400140847519066
2006-07-10,1.2572884650475513
2006-07-11,0.9904377102094075
2006-07-12,1.5242975067817965
2006-07-13,0.8942116078229589
2006-07-14,0.5133226942336644
2006-07-17,0.3426767465699643
2006-07-18,0.5509250911048369
2006-07-19,0.7933252685427217
2006-07-20,1.4476562953407157
2006-07-21,1.466228933783753
2006-07-24,1.5487906302347532
2006-07-25,2.9983431406820693
2006-07-26,3.9737366730935033
2006-07-27,3.5533127877601043
2006-07-28,3.607809560494568
2006-07-31,6.58270921917723
2006-08-01,6.2500135781148884
2006-08-02,3.7786308711883096
2006-08-03,5.081831747106152
2006-08-04,7.615929079212391
2006-08-07,5.436259323038545
2006-08-08,3.8214869459768708
2006-08-09,3.555960955230031
2006-08-10,2.580886889827383
2006-08-11,2.699581695289605
2006-08-14,1.6197927806184564
2006-08-15,1.979461840359531
2006-08-16,3.8488857085712924
2006-08-17,6.830570564050481
2006-08-18,5.74093860807049
2006-08-21,7.876846448075198
2006-08-22,5.265963214094466
2006-08-23,6.1678018056819
2006-08-24,4.1229585379081115
2006-08-25,5.806653496713871
2006-08-28,6.763119479650531
2006-08-29,8.62846338875492
2006-08-30,9.049222216207442
2006-08-31,13.125929026620225
2006-09-01,13.431368657794168
2006-09-05,15.980913405132624
2006-09-06,22.72578524248063
2006-09-07,13.9652337686067
2006-09-08,16.829293883814778
2006-09-11,17.30252832300466
2006-09-12,17.22585746525392
2006-09-13,27.300588351408294
2006-09-14,36.80191706636278
2006-09-15,28.41063092820855
2006-09-18,28.623130685878785
2006-09-19,29.79411941130322
2006-09-20,20.710830343893548
2006-09-21,27.54231310184054
2006-09-22,21.499480922088622
2006-09-25,16.010103441209004
2006-09-26,25.492033082927268
2006-09-27,32.588410491187524
2006-09-28,26.832425802432248
2006-09-29,28.25794428296524
2006-10-02,25.30423716000091
2006-10-03,17.302846731711842
2006-10-04,15.287628446670453
2006-10-05,25.338868023132488
2006-10-06,20.471181253259275
2006-10-09,19.32243468488146
2006-10-10,26.796396561618042
2006-10-11,21.655558942597764
2006-10-12,20.526769996040823
2006-10-13,31.749644759931904
2006-10-16,32.40728659328963
2006-10-17,32.892352618685536
2006-10-18,22.594780472149733
2006-10-19,22.58317686538536
2006-10-20,30.15201163892601
2006-10-23,34.05707337409491
2006-10-24,44.280575525016566
2006-10-25,44.38470343415981
2006-10-26,55.2585724310514
2006-10-27,62.28597633786775
2006-10-30,47.22782272044996
2006-10-31,54.25903613307376
2006-11-01,58.355633719456144
2006-11-02,43.66984608169204
2006-11-03,36.305880730536906
2006-11-06,34.985891284011444
2006-11-07,49.141785554608134
2006-11-08,56.14717164652081
2006-11-09,64.33462542673254
2006-11-10,67.85169647603043
2006-11-13,61.39434026612456
2006-11-14,70.43733116025403
2006-11-15,78.9493460952748
2006-11-16,78.0222823218309
2006-11-17,84.29341517965254
2006-11-20,85.71662870910157
2006-11-21,87.1229006806896
2006-11-22,88.516934144053
2006-11-24,90.85916387719963
2006-11-27,91.4915155320739
2006-11-28,84.31279497474064
2006-11-29,88.3448952240487
2006-11-30,88.10275638927271
2006-12-01,87.64066129743465
2006-12-04,80.27350191198369
2006-12-05,81.75083460003619
2006-12-06,82.05593281726257
2006-12-07,76.868467471537
2006-12-08,64.37294012025694
2006-12-11,67.7968884899275
2006-12-12,73.01758106826823
2006-12-13,62.168819940565086
2006-12-14,66.50717465604225
2006-12-15,72.07276743940866
2006-12-18,71.36198392551772
2006-12-19,66.17692019760727
2006-12-20,72.74002538662316
2006-12-21,66.54846251468018
2006-12-22,54.410805230708306
2006-12-26,41.60986086447668
2006-12-27,38.75739288157259
2006-12-28,53.929204708199705
2006-12-29,41.04648964415642
2007-01-03,40.00865778637658
2007-01-04,33.66015409909468
2007-01-05,37.60710454414454
2007-01-08,27.254969574809795
2007-01-09,32.27506597029171
2007-01-10,39.60538630460493
2007-01-11,50.999853648068516
2007-01-12,46.68613994254454
2007-01-16,47.703260988870106
2007-01-17,55.11539667561216
2007-01-18,43.844931873581785
2007-01-19,30.87620385927873
2007-01-22,32.675784491372745
2007-01-23,21.97216934685695
2007-01-24,19.697475424785928
2007-01-25,29.552431081352392
2007-01-26,20.71007647130756
2007-01-29,15.970235600672828
2007-01-30,15.222486157259857
2007-01-31,17.736260980484353
2007-02-01,23.068522499455252
2007-02-02,24.387845639034932
2007-02-05,27.444632238398942
2007-02-06,25.26995011127957
2007-02-07,31.621628150724035
2007-02-08,40.376743171701726
2007-02-09,39.8776379123883
2007-02-12,27.34667315639692
2007-02-13,30.799736449522097
2007-02-14,36.521942047806796
2007-02-15,40.96020783543345
2007-02-16,40.96048545974498
2007-02-20,34.54466800000109
2007-02-21,43.6415586506619
2007-02-22,44.90318487011747
2007-02-23,49.835559245704744
2007-02-26,39.0255169497706
2007-02-27,32.000591159825895
2007-02-28,18.859075464790227
2007-03-01,23.011694481537198
2007-03-02,20.54052303441593
2007-03-05,11.835123026399053
2007-03-06,9.83564458647493
2007-03-07,17.717030943160356
2007-03-08,12.981473998045301
2007-03-09,18.393746838691555
2007-03-12,15.001282681379463
2007-03-13,16.645635634321643
2007-03-14,9.486471814554754
2007-03-15,11.46990750728209
2007-03-16,9.758988590832123
2007-03-19,9.28027452260079
2007-03-20,15.211868657071953
2007-03-21,17.299686554118775
2007-03-22,28.848269115103786
2007-03-23,33.17382809410194
2007-03-26,28.015845878619228
2007-03-27,35.4157313511877
2007-03-28,24.972281442140588
2007-03-29,15.529908040659462
2007-03-30,16.809972463014784
2007-04-02,16.3981759909702
2007-04-03,19.04783877605094
2007-04-04,25.53083437961543
2007-04-05,22.743169423283327
2007-04-09,32.75990292740446
2007-04-10,28.555710145057635
2007-04-11,28.55041841413132
2007-04-12,18.983533894545264
2007-04-13,23.423910604706894
2007-04-16,24.29393299459539
2007-04-17,30.508521236799236
2007-04-18,32.18237937370275
2007-04-19,37.25755946927631
2007-04-20,35.29911600560245
2007-04-23,48.08505652920218
2007-04-24,44.74387930637299
2007-04-25,42.24915423214418
2007-04-26,57.586243586456085
2007-04-27,66.23992726853587
2007-04-30,60.49935439902458
2007-05-01,45.514759865549685
2007-05-02,49.14212895992996
2007-05-03,52.09894997039969
2007-05-04,61.597490384940755
2007-05-07,66.89335326945505
2007-05-08,66.86678668152568
2007-05-09,72.2636504547221
2007-05-10,78.36144034921499
2007-05-11,72.63436739651095
2007-05-14,82.1252484426655
2007-05-15,80.7303304905856
2007-05-16,73.00655097768676
2007-05-17,74.68996961879557
2007-05-18,72.3220853499161
2007-05-21,78.74290571802764
2007-05-22,83.90397998422475
2007-05-23,86.62696450590708
2007-05-24,83.66015221891021
2007-05-25,76.86849629455585
2007-05-29,82.51393958009616
2007-05-30,86.77420312314929
2007-05-31,91.44995760938666
2007-06-01,92.85708296245284
2007-06-04,92.76142677916556
2007-06-05,94.65396081850459
2007-06-06,95.32413776881148
2007-06-07,94.99074962736458
2007-06-08,93.23501645213979
2007-06-11,96.06668583922654
2007-06-12,94.35465486085741
2007-06-13,92.90376235569079
2007-06-14,93.52353234531412
2007-06-15,95.45097025998382
2007-06-18,97.08219256306012
2007-06-19,97.34892547406069
2007-06-20,96.65252920553229
2007-06-21,95.24194854315292
2007-06-22,96.8976678925535
2007-06-25,95.8884354027033
2007-06-26,93.66515399684573
2007-06-27,90.07091932604241
2007-06-28,93.3961275186777
2007-06-29,92.72802414219899
2007-07-02,92.01057014320276
2007-07-03,92.97207712754994
2007-07-05,95.14535429118182
2007-07-06,96.08876925611081
2007-07-09,95.78893170545103
2007-07-10,95.39828627775712
2007-07-11,95.21058406862643
2007-07-12,95.88369633168443
2007-07-13,97.49841575261253
2007-07-16,97.85674069925933
2007-07-17,98.16127160586389
2007-07-18,98.00721446993708
2007-07-19,96.85844674884953
2007-07-20,96.92367664340361
2007-07-23,95.54996597138752
2007-07-24,95.02603649070349
2007-07-25,90.69732054677884
2007-07-26,91.94554659938964
2007-07-27,90.41006004153279
2007-07-30,84.63542699236064
2007-07-31,85.70310007783021
2007-08-01,78.7168772590776
2007-08-02,81.34435797821122
2007-08-03,83.4375701088442
2007-08-06,71.02151031991679
2007-08-07,79.87963798671701
2007-08-08,81.62832597195637
2007-08-09,83.71781485900998
2007-08-10,77.43219799407342
2007-08-13,71.48822786223145
2007-08-14,70.715167692933
2007-08-15,62.7154218341318
2007-08-16,47.16625480887236
2007-08-17,37.89054514662876
2007-08-20,52.58651260342609
2007-08-21,52.8182933741043
2007-08-22,61.49694600500651
2007-08-23,72.92388610878598
2007-08-24,64.30052369408865
2007-08-27,76.27887958276925
2007-08-28,70.76992105025232
2007-08-29,54.43780393260599
2007-08-30,69.60707780963482
2007-08-31,69.9006006725371
2007-09-04,81.02545359943217
2007-09-05,87.68139171310438
2007-09-06,79.96121168081967
2007-09-07,77.05268706011144
2007-09-10,62.01490594118408
2007-09-11,67.10032167859616
2007-09-12,70.76137333647942
2007-09-13,71.88511931230425
2007-09-14,79.43327914565737
2007-09-17,79.91603759508605
2007-09-18,69.79126383697086
2007-09-19,81.47833467078623
2007-09-20,79.35053940453602
2007-09-21,72.43026521158257
2007-09-24,79.59260045672708
2007-09-25,82.1845951766855
2007-09-26,85.4974829853886
2007-09-27,85.07963178572217
2007-09-28,87.85252304086933
2007-10-01,81.70759524553604
2007-10-02,87.92784338481967
2007-10-03,89.13267292304324
2007-10-04,83.91047635419848
2007-10-05,82.1231578717074
2007-10-08,88.57263377926539
2007-10-09,90.61796591800464
2007-10-10,89.59509689612797
2007-10-11,88.3448215916209
2007-10-12,81.06089706430672
2007-10-15,87.01492481757174
2007-10-16,80.5599469217567
2007-10-17,80.11462728143157
2007-10-18,84.98855380417905
2007-10-19,85.95031940747623
2007-10-22,77.63055530611571
2007-10-23,83.92125480764439
2007-10-24,89.14951813297267
2007-10-25,84.16557764693862
2007-10-26,77.64460445088926
2007-10-29,81.93900409542796
2007-10-30,82.04100420313767
2007-10-31,84.80255495762901
2007-11-01,90.18083051892056
2007-11-02,82.3347877275443
2007-11-05,85.33977974078067
2007-11-06,80.5307080007251
2007-11-07,86.13435440143651
2007-11-08,75.09039394451557
2007-11-09,65.6657442721376
2007-11-12,51.775349169155085
2007-11-13,40.859580571394645
2007-11-14,56.91306651189822
2007-11-15,43.98582786776555
2007-11-16,31.807518778059986
2007-11-19,40.1696252271401
2007-11-20,27.242961783852188
2007-11-21,31.745341812177564
2007-11-23,21.342533785777167
2007-11-26,33.8594637343892
2007-11-27,28.506691420653002
2007-11-28,40.348134436682535
2007-11-29,56.75863987697012
2007-11-30,62.5205377332693
2007-12-03,58.97212232554394
2007-12-04,52.77731935110377
2007-12-05,51.04085331786582
2007-12-06,62.19861507307899
2007-12-07,74.20499032920223
2007-12-10,74.17785856438155
2007-12-11,76.34734518516287
2007-12-12,66.11465318990263
2007-12-13,73.356401022644
2007-12-14,73.47452343221602
2007-12-17,63.34889518912543
2007-12-18,48.0355083767677
2007-12-19,49.81014210790088
2007-12-20,53.61053787883387
2007-12-21,60.71714842572913
2007-12-24,70.12865297100939
2007-12-26,79.30122372324016
2007-12-27,83.83113245634863
2007-12-28,73.20502952834558
2007-12-31,75.319843153604
2008-01-02,65.37016370412357
2008-01-03,51.73993621683055
2008-01-04,50.09649886538517
2008-01-07,33.51056115595522
2008-01-08,27.769435793679886
2008-01-09,21.62465691800639
2008-01-10,29.124285629592173
2008-01-11,26.11988283039083
2008-01-14,16.87818016204804
2008-01-15,25.47433069172369
2008-01-16,14.855603450476934
2008-01-17,11.315683090426287
2008-01-18,8.882149374749936
2008-01-22,9.982740715907902
2008-01-23,7.010906392598837
2008-01-24,6.944417514682222
2008-01-25,6.887773193139656
2008-01-28,4.186417495076405
2008-01-29,4.996548147713758
2008-01-30,6.581740892567084
2008-01-31,7.219262102978242
2008-02-01,11.127409701502533
2008-02-04,11.528615331375725
2008-02-05,7.078760982060118
2008-02-06,4.297245802270922
2008-02-07,2.7888596365468867
2008-02-08,2.9979663273368597
2008-02-11,3.9917166379583255
2008-02-12,6.057340191722583
2008-02-13,5.976347817896521
2008-02-14,10.517378921287795
2008-02-15,6.100396540066172
2008-02-19,4.510479494698388
2008-02-20,3.3946482845246373
2008-02-21,4.585356147618547
2008-02-22,2.7448775300565167
2008-02-25,3.0895848293277686
2008-02-26,4.474435881777183
2008-02-27,4.2460043370772915
2008-02-28,5.9693241821615395
2008-02-29,6.020258757446218
2008-03-03,3.308996812975212
2008-03-04,2.48025537456153
2008-03-05,2.632039094582761
2008-03-06,2.8031697877080877
2008-03-07,1.5651824442585116
2008-03-10,1.7033787547883317
2008-03-11,1.0181894710260209
2008-03-12,2.0387814168073835
2008-03-13,1.442577066394446
2008-03-14,2.2894309681592393
2008-03-17,1.2498705559959244
2008-03-18,1.151415817469853
2008-03-19,2.3625453837183175
2008-03-20,1.4482379080292374
2008-03-24,2.610273414024944
2008-03-25,4.665139296566679
2008-03-26,6.223009420454812
2008-03-27,5.64790969197439
2008-03-28,3.477171038521254
2008-03-31,3.3948730662512308
2008-04-01,5.220010810701931
2008-04-02,9.96530205455224
2008-04-03,8.22266530332661
2008-04-04,8.44907752009943
2008-04-07,8.207130651082062
2008-04-08,11.560561198569436
2008-04-09,8.352008452479097
2008-04-10,6.622794607748434
2008-04-11,10.341965998039043
2008-04-14,5.804133598372735
2008-04-15,5.708416055465692
2008-04-16,7.856730285474978
2008-04-17,13.85508982261474
2008-04-18,12.914538039326251
2008-04-21,20.820109225472123
2008-04-22,25.201625944650115
2008-04-23,17.808946125161558
2008-04-24,23.92434987812193
2008-04-25,28.166704878593485
2008-04-28,35.90445339490792
2008-04-29,37.53044553244283
2008-04-30,42.98835619006362
2008-05-01,41.52748072436786
2008-05-02,55.423208020178585
2008-05-05,60.74513394480111
2008-05-06,56.819337418847816
2008-05-07,65.07372917904975
2008-05-08,48.87089172701907
2008-05-09,48.00630375653269
2008-05-12,48.84834221945422
2008-05-13,54.87968311234555
2008-05-14,52.68758629732423
2008-05-15,54.285608252126224
2008-05-16,66.9589228309168
2008-05-19,66.11857692561827
2008-05-20,58.627884634603625
2008-05-21,53.226562983095874
2008-05-22,37.68390024644578
2008-05-23,36.49400348406774
2008-05-27,29.257034916908754
2008-05-28,40.287540204717104
2008-05-29,47.305057988977
2008-05-30,46.43212092842822
2008-06-02,54.09635818533961
2008-06-03,45.29516009106054
2008-06-04,35.41744808627221
2008-06-05,36.90910461269028
2008-06-06,50.676536349581056
2008-06-09,33.66803813552098
2008-06-10,25.218725427394318
2008-06-11,24.2857475875694
2008-06-12,14.72464942857734
2008-06-13,15.979809592205235
2008-06-16,16.10439255181364
2008-06-17,18.379095925252066
2008-06-18,16.065513879398647
2008-06-19,10.331527605981917
2008-06-20,11.685916027884025
2008-06-23,6.898323227617237
2008-06-24,4.716326526662878
2008-06-25,5.81838583990505
2008-06-26,9.396068624585485
2008-06-27,5.180188972060096
2008-06-30,5.48977361653859
2008-07-01,4.125380064260792
2008-07-02,5.693375906684784
2008-07-03,3.442559469650164
2008-07-07,2.7071855104871756
2008-07-08,2.2979539180861206
2008-07-09,2.8408633409112816
2008-07-10,1.6636714650901052
2008-07-11,1.7220839831008694
2008-07-14,1.096781927473467
2008-07-15,0.8815934736564168
2008-07-16,0.8007947174841323
2008-07-17,1.4768756802456373
2008-07-18,1.9758617414623814
2008-07-21,2.0263988487236038
2008-07-22,2.4688869904818223
2008-07-23,2.375168076499129
2008-07-24,3.8401770927163517
2008-07-25,2.563282970021902
2008-07-28,3.4276303916275728
2008-07-29,2.0015746091771036
2008-07-30,3.802934332766977
2008-07-31,4.962755253774853
2008-08-01,3.33886137398558
2008-08-04,2.5473555890555666
2008-08-05,1.8960487008826965
2008-08-06,3.595923582862665
2008-08-07,4.725842634603838
2008-08-08,2.9627503092695404
2008-08-11,4.3409663356125785
2008-08-12,6.900557030376181
2008-08-13,5.673581641127651
2008-08-14,6.902115858462354
2008-08-15,11.065483222844769
2008-08-18,9.993025329738215
2008-08-19,7.5890092020480635
2008-08-20,6.052359849896688
2008-08-21,7.496576651914283
2008-08-22,6.167633985810511
2008-08-25,8.406112926892096
2008-08-26,5.252589433482463
2008-08-27,5.760506028849932
2008-08-28,8.748432274204271
2008-08-29,11.192858527589406
2008-09-02,6.731153487981622
2008-09-03,6.3953754822630495
2008-09-04,6.323557053307072
2008-09-05,3.448045634119029
2008-09-08,3.9373903057576154
2008-09-09,3.677960176460704
2008-09-10,2.145564809946787
2008-09-11,2.1346072997114995
2008-09-12,3.0411225799012898
2008-09-15,2.6810982593930497
2008-09-16,1.4510630228026233
2008-09-17,1.8993175026185416
2008-09-18,1.2803157235176055
2008-09-19,2.4715477659917715
2008-09-22,4.218290388213363
2008-09-23,2.381015084224025
2008-09-24,1.4825423074603883
2008-09-25,2.066756221781174
2008-09-26,3.611907544646753
2008-09-29,3.6534874130295494
2008-09-30,1.9427463946997958
2008-10-01,3.8183473757438193
2008-10-02,2.80526262925454
2008-10-03,1.597491219820918
2008-10-06,1.0993629110779057
2008-10-07,0.8405673632840893
2008-10-08,0.4617388482821949
2008-10-09,0.5554733628632624
2008-10-10,0.31362747553299597
2008-10-13,0.3354235708979525
2008-10-14,0.7110982802989718
2008-10-15,0.5297191922879196
2008-10-16,0.2903930750353445
2008-10-17,0.562785026965007
2008-10-20,0.48505074777351886
2008-10-21,0.9647509990670378
2008-10-22,0.5673612886088641
2008-10-23,0.4804462521054764
2008-10-24,0.5817399318412131
2008-10-27,0.4000111602517453
2008-10-28,0.3034527854918201
2008-10-29,0.6508238855283122
2008-10-30,0.829635724079475
2008-10-31,1.4161607854835667
2008-11-03,1.511094315869188
2008-11-04,1.145889324369237
2008-11-05,2.23007087166231
2008-11-06,1.1993305454551462
2008-11-07,0.6515210090753121
2008-11-10,0.9308093890229685
2008-11-11,0.5960065389330582
2008-11-12,0.36177804023515003
2008-11-13,0.2014991708779168
2008-11-14,0.4276544743099353
2008-11-17,0.24395794911555302
2008-11-18,0.14603469244659495
2008-11-19,0.1725340671921538
2008-11-20,0.096339420584729
2008-11-21,0.05730108855105942
2008-11-24,0.11118413489619172
2008-11-25,0.21556311860039257
2008-11-26,0.2508724019444075
2008-11-28,0.5188847640130168
2008-12-01,0.5538829212674568
2008-12-02,0.2995780807249049
2008-12-03,0.5977767390733024
2008-12-04,1.1207678738997695
2008-12-05,0.7903839456535222
2008-12-08,1.5380777983763028
2008-12-09,2.495852989607367
2008-12-10,2.57759687805022
2008-12-11,3.13383233975687
2008-12-12,1.7743438101407771
2008-12-15,2.837298035060515
2008-12-16,1.856550029006604
2008-12-17,3.6594240298556957
2008-12-18,3.332386191654818
2008-12-19,2.689939300560801
2008-12-22,3.238638591835291
2008-12-23,2.0171112408575445
2008-12-24,1.780628163767528
2008-12-26,1.8873018934026597
2008-12-29,2.3140339267179955
2008-12-30,2.4402086832662375
2008-12-31,3.3270787213069255
2009-01-02,4.73877168035643
2009-01-05,9.116623759743819
2009-01-06,11.408485371891459
2009-01-07,13.00950006676947
2009-01-08,7.517355057618769
2009-01-09,7.946209996758408
2009-01-12,4.696383244477148
2009-01-13,2.7211509656468404
2009-01-14,3.2711684531489373
2009-01-15,1.7650601183779202
2009-01-16,1.7377373069441149
2009-01-20,2.013027495041708
2009-01-21,1.085969648711188
2009-01-22,2.067425263696654
2009-01-23,1.8770710992463968
2009-01-26,2.7801391949757726
2009-01-27,3.3791045479856674
2009-01-28,5.315282030300605
2009-01-29,9.473298693377846
2009-01-30,5.454717957385613
2009-02-02,3.9382931809395396
2009-02-03,4.893770837098909
2009-02-04,6.585501883897043
2009-02-05,7.045684216128029
2009-02-06,11.299367967921448
2009-02-09,19.04907443544539
2009-02-10,20.368222843825734
2009-02-11,11.47590829187733
2009-02-12,10.369826571455288
2009-02-13,12.410789418248669
2009-02-17,8.14571737625316
2009-02-18,4.516328612096649
2009-02-19,4.479562718305297
2009-02-20,2.9098429754447097
2009-02-23,2.9515379769064487
2009-02-24,1.9695473771747352
2009-02-25,3.887435833566466
2009-02-26,4.305455993834534
2009-02-27,4.215513825477229
2009-03-02,3.902090642241318
2009-03-03,2.078725051776764
2009-03-04,2.3405078372578103
2009-03-05,3.523659780052757
2009-03-06,2.004246893878403
2009-03-09,1.9281010071437787
2009-03-10,1.5626370668409661
2009-03-11,3.193578901794253
2009-03-12,4.8350894279488905
2009-03-13,9.1420373827723
2009-03-16,7.976307276263683
2009-03-17,6.778850778196832
2009-03-18,12.582554131694412
2009-03-19,19.608525054151492
2009-03-20,15.219298360364874
2009-03-23,9.596015741262443
2009-03-24,17.69907749084708
2009-03-25,11.029247889340965
2009-03-26,13.141741828514903
2009-03-27,19.520894823768604
2009-03-30,12.106999049655471
2009-03-31,7.1646338798182665
2009-04-01,11.159509433426534
2009-04-02,17.815837500021004
2009-04-03,28.39770911099599
2009-04-06,39.347546682972045
2009-04-07,38.03315154461833
2009-04-08,24.99099105861812
2009-04-09,32.84060802113057
2009-04-13,47.43830823269203
2009-04-14,49.499038300407335
2009-04-15,40.24260366548074
2009-04-16,40.70705858576461
2009-04-17,50.88316993051446
2009-04-20,58.29226476769467
2009-04-21,41.121061074704826
2009-04-22,49.88237532612579
2009-04-23,45.75627461356394
2009-04-24,52.01161955978998
2009-04-27,60.91129820016676
2009-04-28,51.26892143530951
2009-04-29,46.224143657324085
2009-04-30,53.53917008339106
2009-05-01,60.068035832311516
2009-05-04,62.3976108232159
2009-05-05,74.79085986767664
2009-05-06,73.02794808299305
2009-05-07,74.75184239523581
2009-05-08,67.59208167957198
2009-05-11,68.79001318633212
2009-05-12,64.9431857380226
2009-05-13,53.92135121308761
2009-05-14,38.1745582171125
2009-05-15,49.023969101701745
2009-05-18,42.58057431004447
2009-05-19,57.786194566972156
2009-05-20,60.706318194823204
2009-05-21,62.42051056073248
2009-05-22,48.92024246006398
2009-05-26,45.918412413132394
2009-05-27,57.8414297258702
2009-05-28,52.782234252986626
2009-05-29,64.75053930067737
2009-06-01,68.33910814800187
2009-06-02,75.86773145976096
2009-06-03,75.44078493993783
2009-06-04,68.33425960934055
2009-06-05,76.29279703585831
2009-06-08,73.70348967035207
2009-06-09,68.96015735476388
2009-06-10,69.72229423478194
2009-06-11,64.49507985254512
2009-06-12,62.43965891808097
2009-06-15,58.50942386614646
2009-06-16,42.35817951434957
2009-06-17,33.12249274549456
2009-06-18,31.297641036650713
2009-06-19,33.802830757133016
2009-06-22,42.97545731810178
2009-06-23,28.35731730275234
2009-06-24,26.50039726736566
2009-06-25,36.25721994418155
2009-06-26,50.39544252544012
2009-06-29,53.472915671262854
2009-06-30,57.976461493383944
2009-07-01,52.159857218040415
2009-07-02,56.01726525569391
2009-07-06,39.20696464690052
2009-07-07,33.531014822428965
2009-07-08,21.908141381313417
2009-07-09,23.473324583045933
2009-07-10,28.671989926766962
2009-07-13,29.448228963597778
2009-07-14,44.38177526406321
2009-07-15,48.52604042616344
2009-07-16,63.759070424688716
2009-07-17,71.41678280219321
2009-07-20,72.15483243799162
2009-07-21,79.41363078364161
2009-07-22,74.1398828030831
2009-07-23,78.09424041329594
2009-07-24,85.25041260564197
2009-07-27,83.8360550699218
2009-07-28,86.53915237573648
2009-07-29,85.83306300764247
2009-07-30,83.7069735138347
2009-07-31,88.86115798980792
2009-08-03,90.36570449885875
2009-08-04,93.95844040370834
2009-08-05,94.42906494532343
2009-08-06,94.18563186339289
2009-08-07,92.26662530149785
2009-08-10,94.51707919154538
2009-08-11,92.5499420460058
2009-08-12,87.85826947090108
2009-08-13,92.25026227592672
2009-08-14,94.33229278016275
2009-08-17,91.11728573738264
2009-08-18,83.60251799083684
2009-08-19,88.81220920563455
2009-08-20,89.56159700045563
2009-08-21,93.19380801508348
2009-08-24,95.99151669078049
2009-08-25,94.51213505376157
2009-08-26,95.53232806719659
2009-08-27,95.2914192874018
2009-08-28,96.40122166450546
2009-08-31,96.96617545962792
2009-09-01,94.7619501610021
2009-09-02,89.75059024864125
2009-09-03,87.05105888889551
2009-09-04,91.1133497551926
2009-09-08,94.34065749530266
2009-09-09,95.57655598469464
2009-09-10,96.21860505350966
2009-09-11,97.35411732209886
2009-09-14,96.25147990296693
2009-09-15,96.55799055496222
2009-09-16,96.7888824605722
2009-09-17,97.46212230487143
2009-09-18,96.84006744884563
2009-09-21,96.76265643790197
2009-09-22,95.54212731856046
2009-09-23,96.56416755477872
2009-09-24,94.99645996911677
2009-09-25,91.17744785727223
2009-09-28,86.03761305390123
2009-09-29,91.51108008997085
2009-09-30,88.35783460197
2009-10-01,86.53232462208042
2009-10-02,75.86218042914858
2009-10-05,71.14626421368402
2009-10-06,75.68556787064378
2009-10-07,84.11006474954475
2009-10-08,85.37516374882425
2009-10-09,87.93935135136053
2009-10-12,90.97593071701175
2009-10-13,91.48771649405279
2009-10-14,89.07038751648174
2009-10-15,91.09398890924926
2009-10-16,88.42715099845367
2009-10-19,83.17432531894549
2009-10-20,88.22306429958519
2009-10-21,87.85480837651703
2009-10-22,84.83450979599962
2009-10-23,89.33136026644404
2009-10-26,85.96338841512042
2009-10-27,80.30133130300257
2009-10-28,72.5132655094338
2009-10-29,58.11862967858866
2009-10-30,71.47508724449501
2009-11-02,55.17039373096127
2009-11-03,63.34637177548028
2009-11-04,59.52401501131158
2009-11-05,56.48731346352367
2009-11-06,69.0511084664309
2009-11-09,75.71547506293864
2009-11-10,84.989654569813
2009-11-11,84.03046374386551
2009-11-12,88.50929683796936
2009-11-13,83.42349000360127
2009-11-16,87.4194774428331
2009-11-17,91.04485110920557
2009-11-18,90.63378673265537
2009-11-19,88.67355097904378
2009-11-20,80.14304824970345
2009-11-23,73.85232932382391
2009-11-24,83.15833550528147
2009-11-25,79.15258063177166
2009-11-27,81.56989903052194
2009-11-30,67.7251459712977
2009-12-01,69.57141198547883
2009-12-02,75.24458571161506
2009-12-03,74.96983246547128
2009-12-04,74.49956463820946
2009-12-07,78.1923825074306
2009-12-08,79.9566770156372
2009-12-09,73.06454071704307
2009-12-10,76.89906930272716
2009-12-11,76.69584105507454
2009-12-14,74.6303454885708
2009-12-15,80.45151972113996
2009-12-16,73.20378188487203
2009-12-17,77.91263136698949
2009-12-18,65.20061668514317
2009-12-21,69.97762641513549
2009-12-22,79.72800161966819
2009-12-23,84.91048511818559
2009-12-24,88.24537847602849
