Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AIV,AIV,AIV,AIV,AIV,AIV
Date,,,,,,
2002-03-14,1.4381030797958374,6.332434177398682,6.332434177398682,6.264443874359131,6.265777111053467,3257713
2002-03-15,1.4350755214691162,6.319102764129639,6.3857598304748535,6.299106121063232,6.332434177398682,2684631
2002-03-18,1.4556630849838257,6.409756183624268,6.416421890258789,6.327102184295654,6.345766067504883,2335832
2002-03-19,1.460507869720459,6.431087017059326,6.441751956939697,6.396424770355225,6.412423133850098,841619
2002-03-20,1.4602043628692627,6.42975378036499,6.4364190101623535,6.399090766906738,6.399090766906738,4078329
2002-03-21,1.4653518199920654,6.452416896820068,6.4657487869262695,6.416421890258789,6.432419776916504,1049399
2002-03-22,1.45384681224823,6.401758193969727,6.452416896820068,6.401758193969727,6.452416896820068,10282460
2002-03-25,1.4541494846343994,6.403090953826904,6.405756950378418,6.369761943817139,6.379094123840332,1994533
2002-03-26,1.4562689065933228,6.412423133850098,6.419087886810303,6.393758773803711,6.399090766906738,2236067
2002-03-27,1.4592962265014648,6.425754070281982,6.425754070281982,6.412423133850098,6.417755126953125,1192669
2002-03-28,1.4644430875778198,6.448418140411377,6.485745906829834,6.428420066833496,6.445751190185547,2094297
2002-04-01,1.454452633857727,6.40442419052124,6.439085960388184,6.403090953826904,6.439085960388184,1987782
2002-04-02,1.4532408714294434,6.399090766906738,6.415089130401611,6.377760887145996,6.379094123840332,1149163
2002-04-03,1.4490025043487549,6.38042688369751,6.399090766906738,6.379094123840332,6.399090766906738,592584
2002-04-04,1.4629292488098145,6.441751956939697,6.452416896820068,6.365763187408447,6.381760120391846,1462708
2002-04-05,1.4850305318832397,6.539071083068848,6.5590691566467285,6.439085960388184,6.439085960388184,2295326
2002-04-08,1.4998657703399658,6.604395866394043,6.605729103088379,6.544404029846191,6.545736789703369,2360585
2002-04-09,1.5289303064346313,6.732377052307129,6.732377052307129,6.591063976287842,6.604395866394043,1209922
2002-04-10,1.5516377687454224,6.832363128662109,6.860359191894531,6.695048809051514,6.7123799324035645,3167700
2002-04-11,1.539829969406128,6.780371189117432,6.833695888519287,6.6923828125,6.832363128662109,1357693
2002-04-12,1.5561785697937012,6.852359771728516,6.852359771728516,6.780371189117432,6.780371189117432,1280432
2002-04-15,1.5364999771118164,6.7657060623168945,6.824364185333252,6.732377052307129,6.819032192230225,1093655
2002-04-16,1.5062246322631836,6.632391929626465,6.719046115875244,6.585731029510498,6.69904899597168,3181952
2002-04-17,1.4865443706512451,6.545736789703369,6.632391929626465,6.505743026733398,6.632391929626465,999892
2002-04-18,1.4829115867614746,6.529738903045654,6.700382232666016,6.499076843261719,6.499076843261719,1623981
2002-04-19,1.4804893732070923,6.519073963165283,6.589731216430664,6.472414016723633,6.579065799713135,925631
2002-04-22,1.4714066982269287,6.4790802001953125,6.5430707931518555,6.435085773468018,6.532405853271484,1174667
2002-04-23,1.4411307573318481,6.345766067504883,6.472414016723633,6.323101997375488,6.472414016723633,3077687
2002-04-24,1.4477916955947876,6.375094890594482,6.40442419052124,6.332434177398682,6.365763187408447,4201347
2002-04-25,1.4562689065933228,6.412423133850098,6.4404191970825195,6.367095947265625,6.372427940368652,1984032
2002-04-26,1.4617185592651367,6.4364190101623535,6.443085193634033,6.425754070281982,6.425754070281982,1340440
2002-04-29,1.4617185592651367,6.4364190101623535,6.453750133514404,6.403090953826904,6.403090953826904,1790504
2002-04-30,1.4865443706512451,6.545736789703369,6.545736789703369,6.43375301361084,6.445751190185547,1218173
2002-05-01,1.4983519315719604,6.5977301597595215,6.605729103088379,6.485745906829834,6.565733909606934,1191169
2002-05-02,1.527290940284729,6.613728046417236,6.652389049530029,6.459083080291748,6.4657487869262695,3580258
2002-05-03,1.5217490196228027,6.589731216430664,6.632391929626465,6.532405853271484,6.615060806274414,1525717
2002-05-06,1.4958890676498413,6.477746963500977,6.632391929626465,6.475080966949463,6.62306022644043,13938479
2002-05-07,1.4844980239868164,6.428420066833496,6.521740913391113,6.409756183624268,6.4657487869262695,1605978
2002-05-08,1.4792650938034058,6.405756950378418,6.471080780029297,6.372427940368652,6.461749076843262,2272823
2002-05-09,1.4583303928375244,6.315103054046631,6.3857598304748535,6.312437057495117,6.3857598304748535,1239176
2002-05-10,1.4389350414276123,6.231114864349365,6.315103054046631,6.223115921020508,6.315103054046631,1556471
2002-05-13,1.4481710195541382,6.2711100578308105,6.315103054046631,6.245779991149902,6.252445220947266,942884
