Price,Close,High,Low,Open,Volume
Ticker,APO,APO,APO,APO,APO
Date,,,,,
2024-02-06,103.2252197265625,103.59080627603281,101.59487830732395,102.01975507065899,2163900
2024-02-07,104.63818359375,105.26067431440026,102.92879354396436,103.74890575104328,3283800
2024-02-08,106.13018798828125,107.6617148474915,102.57307681149564,103.3141403835779,3047100
2024-02-09,108.62016296386719,108.91659142089556,104.89508656428289,105.48793593985081,4078100
2024-02-12,107.58267211914062,110.39871987728333,107.56291373974344,108.541115597415,2928900
2024-02-13,108.56087493896484,109.82562222145819,105.62626200523253,105.62626200523253,3421100
2024-02-14,111.22870635986328,111.7326317219266,109.08456413911708,109.08456413911708,2922100
2024-02-15,112.69107818603516,112.92821643510877,111.48561348397003,111.62394475747038,3145500
2024-02-16,111.78851318359375,114.08954520007363,111.7785928220735,113.06796740703135,3293000
2024-02-20,108.70394134521484,111.08432116939129,108.19810883541037,110.34045294727483,2653300
2024-02-21,108.38655090332031,109.20976683227676,107.00791582567922,107.92039230338068,2339900
2024-02-22,110.59832763671875,111.5008837971191,109.16017788979033,110.58840727514855,2359700
2024-02-23,110.697509765625,111.55047926156824,109.85446063136078,111.15374803161484,2606300
2024-02-26,109.97347259521484,111.46120900375571,109.94371907776701,111.08431850438542,1958900
2024-02-27,109.9139633178711,110.28094101528421,108.87254482633186,109.93379647342545,1898700
2024-02-28,110.87603759765625,111.55047841334297,109.59658336347032,109.70568464005338,3512300
2024-02-29,110.8859634399414,111.3025278436557,109.20977789597116,111.08432527970464,2881200
2024-03-01,110.1024169921875,112.6910790048063,108.95189717901522,110.64791581365877,3255300
2024-03-04,110.44954681396484,111.27276274061984,107.48399448621666,109.16017228867345,3300800
2024-03-05,108.51549530029297,110.70742599435799,108.11876408515039,110.30077441790675,2132900
2024-03-06,107.91048431396484,109.97347305822629,107.55342696905026,109.21969205631211,2315900
2024-03-07,110.00323486328125,110.31069796957526,107.56334046804528,108.15844109147967,1639600
2024-03-08,107.86089324951172,110.20159921642585,107.03767725966078,110.09249793743265,1756900
2024-03-11,107.87081146240234,108.00966625707862,106.29380691283775,107.86089110077724,2446500
2024-03-12,109.04116821289062,109.46765297336947,107.41457693269668,108.1088509302115,1545500
2024-03-13,109.08084106445312,110.71734512415574,108.91222518063141,109.04116718396678,1553800
2024-03-14,109.110595703125,109.4974065830639,107.91048918241466,109.41805882127667,1984100
2024-03-15,109.50732421875,110.08257655983827,108.16835536473744,108.32705088436101,4125700
2024-03-18,109.37837982177734,110.83636271655706,109.19985114962026,109.88421232072552,2235800
2024-03-19,109.8346176147461,110.54873230034833,108.70393855154877,109.10066977321875,2338000
2024-03-20,111.7190933227539,111.77860036185186,109.10067766417524,109.57675667801647,3427600
2024-03-21,113.59363555908203,115.59712487715923,112.76050678151883,113.0580495304976,3599400
2024-03-22,111.65957641601562,113.64322492551875,111.54055478131876,113.36551534491129,1504700
2024-03-25,112.49270629882812,112.91919103537779,110.46938389057057,111.31244056927518,1612400
2024-03-26,112.95886993408203,113.782085926545,112.2745087395021,112.51255202188926,1471400
2024-03-27,112.65140533447266,114.05979401844193,111.60998679706195,113.61347611213384,1733000
2024-03-28,111.5306396484375,112.49271043137028,111.11407525799822,112.45303655127813,1515400
2024-04-01,111.55048370361328,112.13565642665709,110.37021032843249,111.63974426122236,1472600
2024-04-02,109.65608978271484,111.02481212960232,107.17652908707083,111.02481212960232,2479200
2024-04-03,111.66949462890625,111.98688567016548,109.65609250478619,109.65609250478619,1513400
2024-04-04,110.17184448242188,114.50611180780398,110.17184448242188,112.75058613549702,2636900
2024-04-05,113.73249053955078,113.91101921603475,110.3106997351301,111.28268331052813,1517500
2024-04-08,115.11112213134766,115.49793299053545,113.85150864038052,115.05161509670911,1683600
2024-04-09,110.95538330078125,116.19221421167028,110.73718075165776,115.38883141107759,1961100
2024-04-10,113.28617095947266,114.5755379888059,109.10067126915129,110.09249555341631,2418400
2024-04-11,112.09597778320312,113.39527274701716,111.32235604871379,112.09597778320312,1425100
2024-04-12,109.22960662841797,111.75876160155248,108.39647785473812,111.0843207798512,2217800
2024-04-15,106.70045471191406,111.42153269723713,106.30372349820982,110.57848359750218,1855500
2024-04-16,106.94841003417969,107.44432215612208,104.93500802981656,106.25412852324928,2208100
2024-04-17,106.61119842529297,107.75179795363466,105.50035998407199,107.49392150105722,2430400
2024-04-18,106.4227523803711,107.48400409827106,105.56978286127178,106.71037477370128,1531100
2024-04-19,106.75004577636719,107.89064522506379,105.42100485784718,106.22438011256394,2162700
2024-04-22,109.69577026367188,110.8066162463008,107.12694886055513,108.00967191596753,2540700
2024-04-23,112.83985137939453,113.11756854977595,110.05282741662725,110.25119682404255,1874700
2024-04-24,111.7984390258789,113.39527679307862,111.31244722582393,113.23658126904976,1410100
2024-04-25,110.96530151367188,112.05631431256397,108.8725516060065,110.57849063661705,1399100
2024-04-26,111.30252838134766,111.59015834730727,110.26110980001177,111.59015834730727,1537600
2024-04-29,110.00323486328125,112.38360708894375,109.86437250199947,111.8876949474276,1766700
2024-04-30,107.49391174316406,110.37020364183392,107.00791996924639,109.53707488654649,2405500
2024-05-01,106.88890075683594,109.17009965817762,106.32356121234953,107.7121167363393,2223500
2024-05-02,111.15374755859375,112.22491960480387,106.04585096635032,106.86906694077209,4930500
2024-05-03,108.5650863647461,112.32410134883318,108.32705065283834,112.07614527521545,3300700
2024-05-06,110.5685806274414,110.77686283056318,107.24596303858976,108.72378675176957,1906300
2024-05-07,112.25467681884766,112.82001637845894,109.29903701632361,109.9734778564756,3273600
2024-05-08,112.39352416992188,112.4331980481274,109.53707304229161,111.63973561805416,1935500
2024-05-09,111.27277374267578,112.84977079150096,111.00497693667435,112.11582290779096,2587300
2024-05-10,111.14382934570312,112.00671921633557,110.64791719253897,112.00671921633557,1263200
2024-05-13,108.8824691772461,111.67941336804387,108.74361438222213,111.67941336804387,1757500
2024-05-14,109.96356201171875,110.03298940949918,108.48573836793429,108.7932090441209,1506000
2024-05-15,114.3771743774414,114.53586989262128,110.11232699471542,110.46938433685148,2333600
2024-05-16,112.25906372070312,114.71873869364266,112.20926956115062,114.51957725047674,1814800
2024-05-17,112.60760498046875,113.17522347564396,111.6914501457162,112.8067664323637,1782700
2024-05-20,112.47814178466797,113.44409076900962,112.1594789071295,112.60760356454199,1395700
2024-05-21,114.22083282470703,114.42000187470036,111.70140322309003,112.30885552990549,1553900
2024-05-22,113.36441802978516,115.05732066322992,112.85655407752148,113.9419968434612,1161800
2024-05-23,112.40843200683594,114.5195782718245,111.78106661749825,114.5195782718245,1264800
2024-05-24,115.03740692138672,115.40586396568618,112.45823040385773,112.6773125600616,1944700
2024-05-28,115.11707305908203,116.72034780245065,114.65899564633705,115.26644794525421,2507700
2024-05-29,112.69721984863281,114.31045488124627,111.69144468892237,114.31045488124627,1779700
2024-05-30,116.28218078613281,116.33197494620403,112.4482659838353,112.51797324942171,2117200
2024-05-31,115.67473602294922,119.05057342095935,112.74701567519732,116.74026570908336,5138200
2024-06-03,116.0631103515625,116.70043611596176,113.90216984670123,116.45148050182073,2801500
2024-06-04,113.40425872802734,116.53114063685923,113.25489143741628,115.17682908434361,2251200
2024-06-05,115.79422760009766,115.83406140784973,113.33454505344166,114.26066019049186,2033800
2024-06-06,112.49806213378906,118.8016199951878,111.73127460125322,115.79423197521356,2985400
2024-06-07,111.89060974121094,113.63329900770673,110.66574479956411,112.34868715098716,2854000
2024-06-10,118.2738265991211,118.43316183463871,111.18357576407584,111.83086186270229,4711700
2024-06-11,116.2224349975586,118.01491841217086,115.2166522150527,117.89541698535596,2774000
2024-06-12,117.88545989990234,119.18999248682802,117.55684426272056,118.35349767099211,2832000
2024-06-13,115.79422760009766,118.2837836031872,114.11128531080209,117.52695645094182,1711600
2024-06-14,115.38594818115234,115.81415213174175,113.12542700099816,114.5195799283257,2072300
2024-06-17,115.80419158935547,116.48135114736938,114.38016520695219,115.47556836321881,1303900
2024-06-18,116.82988739013672,117.1485502643989,115.23657301882578,115.86393841572634,1518000
2024-06-20,117.93524932861328,118.07466385940359,116.36184808395453,116.36184808395453,2013500
2024-06-21,117.2879638671875,117.71616781335024,115.86393749716001,117.60662673892334,3778400
2024-06-24,117.78587341308594,119.05057212811792,116.72034373852303,116.80997170611462,2865700
2024-06-25,117.97508239746094,118.50286706036154,116.09297864606873,117.08880105834066,2248200
2024-06-26,117.5667953491211,117.67633642580171,116.39172456088353,117.45725427244047,1735900
2024-06-27,117.50704956054688,118.03483424551186,116.57097402267095,116.90955760770959,2319100
2024-06-28,117.57675170898438,118.80161661686273,117.34770921164964,118.00495564941902,15003100
2024-07-01,118.24394989013672,118.83148905804784,116.03322294201911,118.572573106213,3010800
2024-07-02,119.53852844238281,119.67794297831891,116.83985050030223,117.54688353184166,2426400
2024-07-03,119.29953002929688,120.29535245826422,118.49290869551822,119.89702196717283,1812200
2024-07-05,118.24394989013672,119.63810277248784,117.07883950316294,119.09039741236069,1596300
2024-07-08,115.43573760986328,118.51283295851145,115.22661580520135,118.21408318183875,2128400
2024-07-09,116.19255828857422,117.3875421331925,114.93781993345962,115.25648279852597,1354700
2024-07-10,118.71199035644531,118.89123869682189,116.52118406075134,116.75021896385786,1259400
2024-07-11,120.5940933227539,120.72355509953218,118.6920764547312,119.29952873762609,1685300
2024-07-12,120.03643798828125,122.24716502361274,119.9368572636538,120.98246626852527,1461600
2024-07-15,121.98825073242188,122.0280845423229,120.11610725220787,120.7434726637237,1905200
2024-07-16,123.48197937011719,123.49193972156613,121.61978872031473,122.48615695584205,2180800
2024-07-17,120.67375946044922,122.86456571459445,119.64806359789425,122.45628247885446,2135600
2024-07-18,119.82731628417969,122.08782988489124,119.75760901713191,120.95259290867172,1630400
2024-07-19,120.00656127929688,121.44054038963,119.32940173364548,120.60405320839585,1746600
2024-07-22,123.4720230102539,123.78073313497416,120.56422328997287,120.71359817644753,1936900
2024-07-23,124.31846618652344,124.78650393546296,122.75502530459978,123.24298375637873,2088200
2024-07-24,121.21150970458984,124.53755303734874,120.79326609942657,123.23302806040134,1887000
2024-07-25,121.15176391601562,123.81060805610504,118.96094994937911,121.5500868212928,2516100
2024-07-26,121.64967346191406,123.22306715004221,120.58413615272158,123.17328058633265,2097700
2024-07-29,121.55008697509766,122.82473850765129,120.93268191262335,122.53595668021666,1657700
2024-07-30,122.1276626586914,123.86039156598807,121.10196676760475,122.37661826711135,2200900
2024-07-31,124.78650665283203,125.921743618694,123.26289954588687,124.53755104457242,3662700
2024-08-01,115.48552703857422,122.39653705115076,114.72869987353882,119.49869016777168,8726000
2024-08-02,103.09749603271484,111.38273843243618,102.40042336348631,109.65000951355219,8835100
2024-08-05,98.74575805664062,101.28510075251472,94.71267408419267,97.05285532853551,6621900
2024-08-06,103.02778625488281,105.71651133678463,101.02618107127626,101.32493083510604,6501200
2024-08-07,102.689208984375,107.0907421844546,102.16141672859973,105.59700857919955,3875700
2024-08-08,102.75891876220703,105.1787675658107,101.71330217394387,104.31239931846345,5464400
2024-08-09,104.26260375976562,104.47173315263132,102.61950285384846,103.02778609308442,2779700
2024-08-12,102.5995864868164,104.04353360738467,101.992134180495,103.76469693762078,2653200
2024-08-13,104.17298126220703,104.90988770658869,103.33648650039056,103.38628065910797,1831400
2024-08-14,105.53726196289062,106.23433460829385,104.17298253114774,104.59122611838967,1674800
2024-08-15,110.36700439453125,110.92466253753531,107.95711587938095,108.17619043733085,3826900
2024-08-16,111.0,111.48999786376953,109.29000091552734,110.18000030517578,1950100
2024-08-19,111.61000061035156,112.01000213623047,110.81999969482422,111.05000305175781,1558600
2024-08-20,109.8499984741211,111.97000122070312,108.94999694824219,111.26000213623047,1593000
2024-08-21,109.27999877929688,109.98999786376953,108.29000091552734,109.94000244140625,1667200
2024-08-22,108.47000122070312,109.98999786376953,108.05999755859375,109.26000213623047,1773800
2024-08-23,111.51000213623047,111.72000122070312,108.66999816894531,109.2300033569336,1874500
2024-08-26,111.88999938964844,112.80000305175781,111.44000244140625,111.97000122070312,1315900
2024-08-27,113.58000183105469,114.18000030517578,112.05000305175781,112.55999755859375,2083400
2024-08-28,113.38999938964844,114.6500015258789,112.91000366210938,113.51000213623047,1853900
2024-08-29,113.26000213623047,114.70999908447266,112.88999938964844,113.87000274658203,2741900
2024-08-30,115.7300033569336,116.22000122070312,112.66000366210938,113.91999816894531,2645000
2024-09-03,111.31999969482422,114.75,110.70999908447266,114.26000213623047,3076400
2024-09-04,109.52999877929688,111.61000061035156,108.01000213623047,110.9800033569336,2779300
2024-09-05,108.8499984741211,110.08999633789062,107.62000274658203,109.95999908447266,2490400
2024-09-06,108.0,111.22000122070312,106.47000122070312,109.18000030517578,4233200
2024-09-09,107.58999633789062,108.94000244140625,105.73999786376953,106.20999908447266,4438800
2024-09-10,106.73999786376953,108.3499984741211,103.16999816894531,107.91000366210938,3774900
2024-09-11,108.66999816894531,108.98999786376953,104.37000274658203,108.91999816894531,2878800
2024-09-12,112.37000274658203,112.45999908447266,108.51000213623047,109.68000030517578,2505700
2024-09-13,114.38999938964844,115.66999816894531,112.7300033569336,113.0,2917000
2024-09-16,117.16000366210938,117.36000061035156,113.83000183105469,114.7699966430664,2341200
2024-09-17,117.79000091552734,118.41000366210938,116.19000244140625,117.66999816894531,2213600
2024-09-18,117.55000305175781,119.43000030517578,117.4000015258789,118.54000091552734,2505600
2024-09-19,121.62000274658203,122.33000183105469,119.3499984741211,120.5,2236900
2024-09-20,124.4800033569336,125.29000091552734,121.12000274658203,121.56999969482422,4562700
2024-09-23,125.2300033569336,126.93000030517578,124.19999694824219,125.2699966430664,3157700
2024-09-24,125.12999725341797,126.06999969482422,124.29000091552734,124.87999725341797,3173300
2024-09-25,124.52999877929688,126.43000030517578,123.91000366210938,126.26000213623047,2377200
2024-09-26,125.5,125.77999877929688,124.48999786376953,125.5,2409400
2024-09-27,125.80999755859375,126.30999755859375,124.9000015258789,126.0199966430664,2293300
2024-09-30,124.91000366210938,125.52999877929688,123.27999877929688,125.0,3685300
2024-10-01,132.00999450683594,133.0500030517578,124.45999908447266,126.04000091552734,5703900
2024-10-02,132.6999969482422,135.2899932861328,131.5500030517578,132.61000061035156,6003700
2024-10-03,131.36000061035156,133.4600067138672,128.50999450683594,133.0,3591600
2024-10-04,135.3300018310547,136.25999450683594,133.66000366210938,134.11000061035156,3846900
2024-10-07,134.22000122070312,135.4199981689453,133.61000061035156,134.97000122070312,2276600
2024-10-08,136.10000610351562,136.22000122070312,134.39999389648438,134.66000366210938,2851500
2024-10-09,138.02000427246094,138.07000732421875,135.0,135.85000610351562,2777700
2024-10-10,137.9199981689453,140.35000610351562,137.47000122070312,138.0399932861328,4116300
2024-10-11,140.2100067138672,140.3000030517578,138.02000427246094,138.19000244140625,2716500
2024-10-14,141.3699951171875,141.6300048828125,139.6300048828125,141.07000732421875,2113600
2024-10-15,141.5500030517578,142.5800018310547,140.2899932861328,141.5,2520500
2024-10-16,142.85000610351562,143.0399932861328,141.5,142.6199951171875,2360300
2024-10-17,145.19000244140625,146.82000732421875,143.5800018310547,146.27000427246094,2548000
2024-10-18,145.00999450683594,145.8800048828125,143.82000732421875,145.05999755859375,2119700
2024-10-21,144.75999450683594,145.8699951171875,143.92999267578125,145.8699951171875,2143100
2024-10-22,143.94000244140625,144.44000244140625,142.86000061035156,143.3000030517578,1926600
2024-10-23,143.5399932861328,144.97999572753906,141.89999389648438,143.6699981689453,1652700
2024-10-24,146.2899932861328,146.6999969482422,143.5399932861328,144.6199951171875,3174400
2024-10-25,143.08999633789062,144.92999267578125,141.9199981689453,144.6999969482422,2354800
2024-10-28,144.83999633789062,145.1999969482422,143.2899932861328,144.0399932861328,1941700
2024-10-29,146.02000427246094,146.19000244140625,143.58999633789062,144.61000061035156,2368500
2024-10-30,145.86000061035156,147.0399932861328,145.50999450683594,145.6999969482422,2456100
2024-10-31,143.25999450683594,146.22000122070312,143.10000610351562,145.24000549316406,2845000
2024-11-01,141.0,144.42999267578125,140.67999267578125,144.19000244140625,3130600
2024-11-04,139.42999267578125,142.11000061035156,139.0500030517578,141.1199951171875,3728500
2024-11-05,149.27000427246094,151.83999633789062,145.52999877929688,147.0,4864500
2024-11-06,163.6699981689453,166.72000122070312,160.25999450683594,160.25999450683594,8676700
2024-11-07,159.82000732421875,162.24000549316406,159.30999755859375,161.1999969482422,3563700
2024-11-08,162.0,162.14999389648438,158.1999969482422,158.27999877929688,3093000
2024-11-11,166.75,168.6699981689453,163.3000030517578,164.07000732421875,4693300
2024-11-12,163.75,166.44000244140625,162.47000122070312,165.07000732421875,2810000
2024-11-13,164.33999633789062,165.91000366210938,163.3800048828125,163.75,2591300
2024-11-14,164.30999755859375,166.66000366210938,163.41000366210938,165.36000061035156,3357500
2024-11-15,163.6300048828125,163.85000610351562,161.14999389648438,162.97000122070312,2519000
2024-11-18,164.30999755859375,165.11000061035156,161.33999633789062,163.72999572753906,2977000
2024-11-19,168.25,169.14999389648438,163.9499969482422,164.5,4707100
2024-11-20,162.88999938964844,168.08999633789062,160.88999938964844,167.49000549316406,5836900
2024-11-21,165.02000427246094,165.9499969482422,162.30999755859375,164.50999450683594,5784000
2024-11-22,167.55999755859375,169.5800018310547,166.85000610351562,167.02999877929688,3970600
2024-11-25,174.6999969482422,176.75,172.02000427246094,172.35000610351562,6091900
2024-11-26,175.63999938964844,175.91000366210938,171.8300018310547,173.02000427246094,2733700
2024-11-27,173.85000610351562,176.57000732421875,173.75,175.0,1899500
2024-11-29,175.02999877929688,176.39999389648438,174.22999572753906,175.9499969482422,1429200
2024-12-02,172.33999633789062,176.11000061035156,171.89999389648438,176.05999755859375,2935700
2024-12-03,173.0,174.22999572753906,172.24000549316406,173.75,4156800
2024-12-04,174.72999572753906,175.7100067138672,172.0,173.0,4785700
2024-12-05,175.72999572753906,178.75,174.07000732421875,174.61000061035156,3823300
2024-12-06,177.85000610351562,178.11000061035156,174.1699981689453,176.77000427246094,3969600
2024-12-09,172.47000122070312,189.49000549316406,171.66000366210938,189.3000030517578,19351400
2024-12-10,174.7100067138672,176.67999267578125,172.74000549316406,173.1699981689453,7561800
2024-12-11,178.61000061035156,179.47999572753906,172.11000061035156,175.41000366210938,6023000
2024-12-12,176.41000366210938,179.3699951171875,175.27000427246094,178.52999877929688,3547400
2024-12-13,176.42999267578125,177.52000427246094,174.8800048828125,176.41000366210938,3166600
2024-12-16,178.14999389648438,179.4199981689453,175.88999938964844,176.24000549316406,5958900
2024-12-17,176.32000732421875,177.72999572753906,172.89999389648438,176.5,7018500
2024-12-18,167.44000244140625,178.11000061035156,166.4499969482422,176.6199951171875,7927900
2024-12-19,169.6300048828125,173.55999755859375,169.3699951171875,170.0500030517578,7908400
2024-12-20,171.02999877929688,174.85000610351562,167.38999938964844,167.5,91314300
2024-12-23,171.6300048828125,172.77999877929688,168.27999877929688,170.63999938964844,4447700
2024-12-24,174.85000610351562,174.85000610351562,171.8000030517578,172.50999450683594,1023900
