Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ESS,ESS,ESS,ESS,ESS,ESS
Date,,,,,,
2013-04-02,106.40364837646484,152.3800048828125,152.67999267578125,151.47999572753906,152.2100067138672,190200
2013-04-03,106.06845092773438,151.89999389648438,152.8800048828125,151.11000061035156,152.8800048828125,228900
2013-04-04,108.7428741455078,155.72999572753906,155.92999267578125,151.5399932861328,152.14999389648438,436300
2013-04-05,109.36432647705078,156.6199951171875,157.22000122070312,154.5,154.61000061035156,211600
2013-04-08,109.90202331542967,157.38999938964844,157.80999755859375,156.14999389648438,156.5399932861328,235000
2013-04-09,108.79173278808594,155.8000030517578,157.02000427246094,152.63999938964844,156.0,771600
2013-04-10,108.56134033203124,155.47000122070312,156.6199951171875,155.25,155.8300018310547,324300
2013-04-11,109.4341812133789,156.72000122070312,157.39999389648438,155.13999938964844,155.47000122070312,233300
2013-04-12,110.42572784423828,158.13999938964844,158.1699981689453,155.97999572753906,156.36000061035156,242500
2013-04-15,108.2401351928711,155.00999450683594,157.77999877929688,154.55999755859375,157.25999450683594,271500
2013-04-16,109.56684112548828,156.91000366210938,157.1199951171875,154.3000030517578,155.6699981689453,231500
2013-04-17,107.5697784423828,154.0500030517578,154.94000244140625,152.22999572753906,154.25,263300
2013-04-18,107.54180908203124,154.00999450683594,154.72999572753906,153.25999450683594,153.80999755859375,142200
2013-04-19,108.3797607421875,155.2100067138672,155.3300018310547,153.58999633789062,154.3300018310547,111200
2013-04-22,107.53482055664062,154.0,155.2100067138672,153.64999389648438,155.2100067138672,185700
2013-04-23,107.44406127929688,153.8699951171875,154.5399932861328,152.75999450683594,154.5399932861328,159300
2013-04-24,106.82962799072266,152.99000549316406,154.88999938964844,152.52000427246094,154.11000061035156,186900
2013-04-25,106.52236938476562,152.5500030517578,153.75999450683594,151.58999633789062,153.2100067138672,281800
2013-04-26,106.65501403808594,152.74000549316406,153.5500030517578,152.1300048828125,152.66000366210938,307700
2013-04-29,108.2470932006836,155.02000427246094,155.13999938964844,152.67999267578125,153.3699951171875,289700
2013-04-30,109.66460418701172,157.0500030517578,157.25999450683594,154.11000061035156,154.8000030517578,399100
2013-05-01,108.93140411376952,156.0,157.82000732421875,155.5500030517578,156.1300048828125,353300
2013-05-02,108.0934600830078,154.8000030517578,155.8699951171875,151.89999389648438,152.5,572200
2013-05-03,108.07251739501952,154.77000427246094,155.92999267578125,154.1199951171875,155.75,308800
2013-05-06,108.16329193115234,154.89999389648438,155.5399932861328,154.13999938964844,154.80999755859375,201800
